"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM2","2005-09-21","1","Surface Water","2.6","2.6","2.9","79","5.4","420","1300","0.32","0.37","0.29","7.3","3.4","18.8","0.5","6.1","37","29.8","3.29","3","3.69","0.35","24.4","0.034","7.5"
"Deep Bay","DM2","2005-10-17","1","Surface Water","2.2","3","6.7","48","3.3","160","270","0.28","0.32","0.41","7.3","2","22.3","0.5","6.5","15","27.8","3.6","3.6","4.2","0.45","16.1","0.034","2.4"
"Deep Bay","DM2","2005-11-02","1","Surface Water","2.2","2.6","3","59","4.4","650","1100","0.31","0.34","0.35","7.8","2.2","25.5","0.6","4.6","19","22.4","3.25","3","3.65","0.4","19.7","0.065","2.9"
"Deep Bay","DM2","2005-12-02","1","Surface Water","3.4","3","8.2","71","5.3","1600","3100","0.29","0.31","0.39","7.1","3.6","26.7","0.3","2.4","39","21.9","3.6","3.3","3.9","0.5","30","0.015","5.7"
"Deep Bay","DM3","2005-01-10","1","Surface Water","3.9","1.4","39","87","7.2","170","290","0.27","0.16","0.12","8.1","7.5","30","0.2","1.6","93","16.1","1.83","2","2.43","0.29","74.7","0.044","8.8"
"Deep Bay","DM3","2005-02-25","1","Surface Water","1.5","0.36","0.5","56","4.6","74","76","0.42","0.21","0.16","8","0.9","29.1","0.7","2.5","22","16.3","0.99","1.9","2.53","0.21","22.7","0.008","3.1"
"Deep Bay","DM3","2005-03-11","1","Surface Water","2.3","1","<0.2","63","5","180","250","0.56","0.24","0.11","8.1","2.6","27.5","0.5","2.7","83","18.4","1.8","1.3","2.1","0.19","57.3","0.033","6.4"
"Deep Bay","DM3","2005-04-13","1","Surface Water","1.4","0.73","0.4","58","4.5","330","470","0.92","0.31","0.086","8.3","1.2","23.4","0.5","3","13","21.4","1.96","0.87","2.1","0.11","23.6","0.048","2.6"
"Deep Bay","DM3","2005-05-13","1","Surface Water","1.2","0.61","1.9","79","5.9","280","610","2","0.26","0.065","7.5","3","12.2","0.8","5.5","21","26.8","2.87","0.92","3.18","0.12","22.5","0.012","2.9"
"Deep Bay","DM3","2005-06-22","1","Surface Water","2.3","0.42","1.5","64","4.9","2300","4300","1.4","0.37","0.13","7.5","5.8","4.1","0.5","7.3","91","27.9","2.19","0.89","2.66","0.29","87.6","0.009","8.6"
"Deep Bay","DM3","2005-07-20","1","Surface Water","1.9","0.64","19","89","6.2","11","2200","0.65","0.25","0.17","8.2","4.9","9.1","0.7","3.2","7.8","31.5","1.54","1.1","2","0.23","14.8","0.075","2.8"
"Deep Bay","DM3","2005-08-19","1","Surface Water","2.1","1","2.1","60","4.3","3800","5600","0.62","0.2","0.16","7.4","9.6","16.2","0.5","4.5","77","27.8","1.82","1.6","2.42","0.31","70.4","0.019","8.2"
"Deep Bay","DM3","2005-09-21","1","Surface Water","1.6","0.27","1.7","62","4.1","410","2600","0.65","0.35","0.08","7.5","0.4","22","1","3.9","27","29.7","1.27","0.47","1.47","0.1","22.3","0.005","5.6"
"Deep Bay","DM3","2005-10-17","1","Surface Water","0.4","0.79","2.7","76","5.1","2","8","0.51","0.24","0.19","7.6","0.4","25.9","0.5","3.9","12","28.3","1.54","0.97","1.72","0.21","12.9","0.018","1.6"
"Deep Bay","DM3","2005-11-02","1","Surface Water","0.9","0.83","1.9","81","5.8","22","42","0.39","0.27","0.17","7.8","0.6","28.8","0.6","2.8","15","23.4","1.49","1","1.66","0.2","19.6","0.022","2.5"
"Deep Bay","DM3","2005-12-02","1","Surface Water","1.3","0.99","5.1","84","6.1","440","570","0.34","0.18","0.16","7.3","0.2","29.7","0.3","0.82","27","22.7","1.51","1.2","1.72","0.21","27.6","0.007","4"
"Deep Bay","DM4","2005-01-10","1","Surface Water","0.6","0.41","2.3","79","6.3","800","1100","0.21","0.058","0.046","8","<0.2","31.6","0.7","1.4","18","17","0.68","0.58","0.85","0.08","23.5","0.011","2.2"
"Deep Bay","DM4","2005-01-10","1","Bottom Water","0.6","0.43","2.7","78","6.3","900","1300","0.2","0.057","0.046","8","<0.2","31.6","0.7","1.4","25","16.9","0.69","0.59","0.85","0.09","32.7","0.011","2.6"
"Deep Bay","DM4","2005-02-25","1","Surface Water","1.3","0.56","0.8","74","6.1","820","1000","0.39","0.098","0.054","8.2","<0.2","29","1.5","1.7","15","16.3","1.05","1.1","1.59","0.08","16.7","0.023","3.3"
"Deep Bay","DM4","2005-02-25","1","Bottom Water","0.9","0.57","0.3","73","6","950","1500","0.38","0.1","0.057","8.2","<0.2","29.5","1.5","1.7","29","16.2","1.05","1.2","1.68","0.09","35.8","0.022","3.2"
"Deep Bay","DM4","2005-03-11","1","Surface Water","1","0.65","0.3","64","5.2","800","1300","0.54","0.16","0.055","8.2","<0.2","26.9","0.7","2.4","18","17.5","1.35","0.88","1.58","0.08","24.3","0.029","1.6"
"Deep Bay","DM4","2005-03-11","1","Bottom Water","1","0.64","0.3","70","5.6","1600","2200","0.53","0.16","0.055","8.2","<0.2","27.1","0.7","2.3","44","17.5","1.33","0.82","1.51","0.1","32.8","0.028","4.3"
"Deep Bay","DM4","2005-04-13","1","Surface Water","0.7","0.55","0.9","80","6.2","420","930","0.79","0.25","0.062","8.4","0.2","23.8","1.5","2.6","5.3","21","1.59","0.71","1.75","0.07","14","0.042","1.3"
"Deep Bay","DM4","2005-04-13","1","Bottom Water","0.5","0.34","<0.2","82","6.2","820","1700","0.52","0.14","0.038","8.5","0.4","28.2","1.5","1.8","5.2","21.4","1","0.47","1.13","0.07","24.7","0.032","1.1"
"Deep Bay","DM4","2005-05-13","1","Surface Water","1.1","0.5","1.2","79","5.9","370","640","2","0.27","0.059","7.5","1.7","11.8","1.5","5.4","8.4","26.9","2.77","0.74","3.01","0.08","16","0.01","1.8"
"Deep Bay","DM4","2005-05-13","1","Bottom Water","1","0.56","1.3","76","5.5","270","570","1.9","0.26","0.072","7.6","2","18","1.5","5.2","8.6","26","2.72","0.8","2.96","0.1","15.3","0.011","1.6"
"Deep Bay","DM4","2005-06-22","1","Surface Water","2.3","0.35","1.7","62","4.8","2000","4900","1.6","0.27","0.1","7.5","3.1","4.3","1","7.6","69","28","2.22","0.73","2.6","0.2","76.6","0.008","6.4"
"Deep Bay","DM4","2005-06-22","1","Bottom Water","2.4","0.35","2.1","63","4.8","2700","5200","1.6","0.26","0.11","7.5","4.3","4.3","1","7.5","100","28","2.21","0.78","2.64","0.23","100.8","0.008","7.5"
"Deep Bay","DM4","2005-07-20","1","Surface Water","2.3","0.22","63","133","9.2","32","900","0.56","0.17","0.036","9","11","11.3","1","2.2","14","31.2","0.95","0.81","1.54","0.14","16.7","0.108","2.5"
"Deep Bay","DM4","2005-07-20","1","Bottom Water","3.7","0.11","23","145","10.2","80","600","0.62","0.11","0.022","8.7","5.6","16.8","1","3.3","19","28.7","0.84","0.35","1.08","0.08","16.8","0.028","3.3"
"Deep Bay","DM4","2005-08-19","1","Surface Water","2.1","0.8","1.9","77","5.5","900","2200","0.61","0.16","0.13","7.5","11","17.6","0.5","3.8","67","27.7","1.57","1.4","2.17","0.28","103.2","0.019","8.8"
"Deep Bay","DM4","2005-08-19","1","Bottom Water","2.2","0.79","2.2","74","5.3","750","1800","0.61","0.16","0.14","7.6","12","17.7","0.5","3.8","110","27.7","1.56","1.4","2.17","0.3","197.8","0.02","12"
"Deep Bay","DM4","2005-09-21","1","Surface Water","1.2","0.19","2.2","71","4.7","44","550","0.63","0.31","0.065","7.6","<0.2","22.3","1.3","3.6","3.4","30.6","1.13","0.41","1.35","0.08","9.4","0.005","1.4"
"Deep Bay","DM4","2005-09-21","1","Bottom Water","0.8","0.22","1.5","76","5.1","800","2400","0.48","0.28","0.066","7.6","<0.2","23.5","1.3","3","11","29.5","0.98","0.39","1.15","0.08","11.4","0.005","2.5"
"Deep Bay","DM4","2005-10-17","1","Surface Water","0.6","0.32","1.7","85","5.7","1500","2900","0.41","0.15","0.068","7.9","<0.2","27.5","0.5","2.6","8.7","28.5","0.88","0.45","1.01","0.08","8.1","0.015","1.4"
"Deep Bay","DM4","2005-10-17","1","Bottom Water","0.4","0.32","2","82","5.5","1200","3000","0.42","0.15","0.068","7.9","<0.2","27.9","0.5","2.6","13","28.1","0.89","0.47","1.04","0.09","17.8","0.015","2.3"
"Deep Bay","DM4","2005-11-02","1","Surface Water","0.7","0.34","2.1","80","5.5","820","1100","0.23","0.14","0.061","7.9","0.3","31","0.8","1.4","9","24.9","0.71","0.44","0.81","0.08","13.5","0.013","2"
"Deep Bay","DM4","2005-11-02","1","Bottom Water","0.6","0.3","2.3","80","5.6","590","1200","0.23","0.15","0.067","7.9","0.5","31.1","0.8","1.5","13","24.8","0.68","0.44","0.82","0.09","14.6","0.011","2.2"
"Deep Bay","DM4","2005-12-02","1","Surface Water","1.2","0.37","5.6","96","6.9","900","1600","0.34","0.088","0.046","7.4","1.1","29.7","1.2","0.25","13","23.1","0.8","0.56","0.99","0.07","13.6","0.004","2.6"
"Deep Bay","DM4","2005-12-02","1","Bottom Water","1","0.46","5.4","94","6.7","1300","2500","0.3","0.095","0.06","7.4","1.3","30.3","1.2","0.37","17","22.9","0.86","0.63","1.03","0.09","19.1","0.004","2.5"
"Deep Bay","DM5","2005-01-10","1","Surface Water","1.5","0.3","3.8","83","6.6","170","270","0.15","0.045","0.038","8.1","<0.2","32.3","1.5","1.2","7.6","17.1","0.5","0.43","0.63","0.06","14.6","0.009","0.7"
"Deep Bay","DM5","2005-01-10","1","Middle Water","0.3","0.17","3","84","6.6","260","400","0.11","0.032","0.026","8.1","<0.2","32.7","1.5","0.93","13","17.3","0.31","0.28","0.42","0.05","16.1","0.005","1"
"Deep Bay","DM5","2005-01-10","1","Bottom Water","0.2","0.11","2.8","86","6.8","280","590","0.091","0.025","0.022","8.1","<0.2","32.9","1.5","0.85","27","17.5","0.23","0.23","0.35","0.05","23.8","0.004","3.1"
"Deep Bay","DM5","2005-02-25","1","Surface Water","0.7","0.36","0.8","79","6.4","1000","1600","0.24","0.051","0.041","8.3","<0.2","30.9","2","1.2","9.1","16.3","0.65","0.93","1.22","0.06","13.2","0.018","1.8"
"Deep Bay","DM5","2005-02-25","1","Middle Water","0.7","0.35","1","79","6.5","1400","2400","0.24","0.05","0.042","8.3","<0.2","31.1","2","1.2","11","16.2","0.64","0.9","1.19","0.06","14.7","0.017","2.3"
"Deep Bay","DM5","2005-02-25","1","Bottom Water","1","0.3","1","81","6.6","530","660","0.21","0.041","0.038","8.4","<0.2","31.4","2","1.1","14","16.3","0.55","0.85","1.1","0.05","16.9","0.016","1.6"
"Deep Bay","DM5","2005-03-11","1","Surface Water","1","0.54","0.7","75","6","820","1300","0.42","0.12","0.05","8.3","<0.2","28.8","1","1.8","6.3","17.4","1.08","0.75","1.29","0.06","15.3","0.028","1.1"
"Deep Bay","DM5","2005-03-11","1","Middle Water","0.7","0.45","0.4","76","6.1","950","1300","0.35","0.095","0.045","8.3","<0.2","29.6","1","1.6","13","17.2","0.9","0.6","1.05","0.06","27.2","0.024","1.1"
"Deep Bay","DM5","2005-03-11","1","Bottom Water","0.7","0.46","0.4","79","6.4","1100","1600","0.34","0.095","0.043","8.4","0.5","29.7","1","1.6","90","17.2","0.9","0.68","1.12","0.11","99.7","0.025","8.8"
"Deep Bay","DM5","2005-04-13","1","Surface Water","0.6","0.42","0.8","82","6.3","310","410","0.68","0.19","0.045","8.4","<0.2","26.1","2","2.2","3.7","21","1.29","0.57","1.44","0.06","11.8","0.037","0.9"
"Deep Bay","DM5","2005-04-13","1","Middle Water","0.4","0.35","0.5","81","6.1","770","1200","0.52","0.13","0.038","8.5","<0.2","28.4","2","1.7","23","21.1","1","0.5","1.15","0.05","12.7","0.034","3.3"
"Deep Bay","DM5","2005-04-13","1","Bottom Water","0.4","0.28","0.5","86","6.4","2000","3500","0.38","0.098","0.032","8.5","0.3","30.3","2","1.4","13","21","0.76","0.38","0.86","0.05","16.9","0.029","1.6"
"Deep Bay","DM5","2005-05-13","1","Surface Water","1.2","0.32","1.4","80","5.9","210","460","1.9","0.24","0.039","7.6","0.9","17.1","1.7","5.1","7","26.3","2.46","0.57","2.71","0.07","14","0.008","1.4"
"Deep Bay","DM5","2005-05-13","1","Middle Water","0.7","0.27","0.8","76","5.4","420","1100","1.1","0.12","0.038","7.9","0.6","26.4","1.7","3","5.1","25.1","1.49","0.42","1.64","0.05","12.5","0.009","1"
"Deep Bay","DM5","2005-05-13","1","Bottom Water","0.6","0.21","0.4","77","5.5","520","920","0.73","0.084","0.032","7.9","1.1","27.6","1.7","2.1","5.2","24.7","1.02","0.33","1.14","0.05","18.2","0.007","1"
"Deep Bay","DM5","2005-06-22","1","Surface Water","1.2","0.25","1.6","65","4.9","2100","4900","1.5","0.28","0.077","7.6","1.2","4.6","0.5","7.6","21","27.9","2.03","0.58","2.36","0.12","33.9","0.006","2.8"
"Deep Bay","DM5","2005-06-22","1","Middle Water","1.4","0.27","2","65","5","1700","4900","1.5","0.29","0.08","7.5","1.6","4.8","0.5","7.5","23","27.9","2.06","0.58","2.37","0.12","35.1","0.006","2.3"
"Deep Bay","DM5","2005-06-22","1","Bottom Water","1.1","0.5","1.4","64","4.7","1400","3500","1.4","0.35","0.12","7.5","1.4","13.4","0.5","7.5","24","27.7","2.25","0.84","2.59","0.16","61.4","0.01","2.3"
"Deep Bay","DM5","2005-07-20","1","Surface Water","3.1","0.057","49","136","9.4","55","330","0.45","0.1","0.011","8.7","9","17","1.7","1.5","7.1","29.7","0.61","0.46","1.01","0.06","12.6","0.016","3.1"
"Deep Bay","DM5","2005-07-20","1","Middle Water","2.1","0.037","28","136","9.4","13","52","0.42","0.078","0.01","8.7","5.8","18.9","1.7","1.9","5.6","28.7","0.54","0.3","0.8","0.03","11.2","0.009","2.4"
"Deep Bay","DM5","2005-07-20","1","Bottom Water","1.2","0.055","25","116","8.1","320","1000","0.4","0.058","0.007","8.5","4.5","22.8","1.7","2.1","13","27.1","0.51","0.27","0.73","0.04","13.8","0.008","3"
"Deep Bay","DM5","2005-08-19","1","Surface Water","0.8","0.49","1.8","77","5.4","230","490","0.62","0.13","0.078","7.7","1.4","20.3","1.5","3.2","16","27.3","1.24","0.77","1.52","0.11","13.2","0.014","2.2"
"Deep Bay","DM5","2005-08-19","1","Middle Water","1","0.51","2.2","76","5.3","360","770","0.63","0.13","0.084","7.7","1.2","20.3","1.5","3.2","16","27.3","1.27","0.81","1.57","0.12","13.7","0.016","2"
"Deep Bay","DM5","2005-08-19","1","Bottom Water","0.6","0.44","2.3","76","5.3","240","500","0.61","0.12","0.068","7.8","0.6","20.4","1.5","2.9","23","27.3","1.17","0.68","1.41","0.09","15.4","0.015","2.3"
"Deep Bay","DM5","2005-09-21","1","Surface Water","0.9","0.12","1.1","75","5","80","400","0.54","0.26","0.053","7.6","0.3","24.2","2","3","7","29.8","0.92","0.31","1.11","0.06","9.8","0.003","1.5"
"Deep Bay","DM5","2005-09-21","1","Middle Water","0.7","0.15","1.1","72","4.7","1200","3200","0.35","0.2","0.048","7.6","<0.2","27.4","2","2.4","7.5","29.1","0.7","0.33","0.88","0.06","11.6","0.003","1.4"
"Deep Bay","DM5","2005-09-21","1","Bottom Water","0.5","0.17","0.8","72","4.7","2000","4900","0.26","0.14","0.043","7.6","0.4","28.5","2","1.9","14","28.9","0.57","0.32","0.72","0.06","15.8","0.004","2.5"
"Deep Bay","DM5","2005-10-17","1","Surface Water","0.7","0.26","2.3","87","5.7","61","150","0.33","0.14","0.058","8","<0.2","29","2","2.3","7.2","28.6","0.73","0.4","0.87","0.07","6.9","0.015","3.9"
"Deep Bay","DM5","2005-10-17","1","Middle Water","0.6","0.18","1.7","86","5.7","860","2100","0.24","0.12","0.045","8","<0.2","30.2","2","1.7","5.4","28","0.54","0.29","0.65","0.05","8","0.01","0.7"
"Deep Bay","DM5","2005-10-17","1","Bottom Water","0.6","0.14","2.1","86","5.7","1300","5100","0.19","0.11","0.038","8","<0.2","30.7","2","1.6","12","28","0.44","0.24","0.54","0.05","13.4","0.008","1.4"
"Deep Bay","DM5","2005-11-02","1","Surface Water","0.7","0.17","3.5","85","5.8","560","900","0.17","0.12","0.044","8.1","<0.2","31.9","1","1.1","5.8","25.2","0.46","0.28","0.57","0.07","11.5","0.009","1.2"
"Deep Bay","DM5","2005-11-02","1","Middle Water","0.6","0.13","3.2","86","5.9","790","1300","0.15","0.12","0.041","8.1","0.5","32","1","1.1","7.2","25.1","0.4","0.24","0.51","0.06","12.1","0.007","1.4"
"Deep Bay","DM5","2005-11-02","1","Bottom Water","0.7","0.098","3.7","87","6","730","2800","0.13","0.1","0.033","8.1","0.5","32.3","1","1","8.8","25.1","0.33","0.2","0.43","0.06","13.1","0.006","1.9"
"Deep Bay","DM5","2005-12-02","1","Surface Water","0.8","0.27","3.8","96","6.8","670","1200","0.19","0.072","0.037","7.5","0.6","31.5","1.7","0.34","7.3","23.4","0.53","0.44","0.7","0.06","8.7","0.003","1.4"
"Deep Bay","DM5","2005-12-02","1","Middle Water","1","0.26","4.2","96","6.8","490","1200","0.2","0.072","0.036","7.5","0.4","31.7","1.7","0.33","7.1","23.3","0.53","0.44","0.71","0.05","9.5","0.003","1.4"
"Deep Bay","DM5","2005-12-02","1","Bottom Water","1","0.26","3.6","96","6.8","1300","2500","0.19","0.072","0.037","7.5","0.6","31.8","1.7","0.36","6.1","23.2","0.52","0.41","0.67","0.05","9.9","0.003","1"
"Eastern Buffer","EM1","2005-01-05","1","Surface Water","0.7","0.057","1.7","78","6.1","19","25","0.088","0.019","0.02","8.2","<0.2","33","1.5","0.84","1.8","17.7","0.16","0.19","0.3","0.03","7.9","0.002","<0.5"
"Eastern Buffer","EM1","2005-01-05","1","Middle Water","0.5","0.061","1.1","84","6.5","33","62","0.091","0.019","0.021","8.2","<0.2","33","1.5","0.84","1.9","17.7","0.17","0.19","0.3","0.03","8.3","0.002","0.5"
"Eastern Buffer","EM1","2005-01-05","1","Bottom Water","0.6","0.053","1.2","83","6.5","38","59","0.085","0.018","0.02","8.2","<0.2","33","1.5","0.82","3.1","17.7","0.16","0.15","0.25","0.03","9.3","0.002","0.7"
"Eastern Buffer","EM1","2005-02-02","1","Surface Water","0.5","0.062","1.3","85","6.9","54","74","0.1","0.009","0.018","8","<0.2","32.3","2.7","0.79","0.8","16.1","0.17","0.19","0.3","0.03","7.2","0.001","0.6"
"Eastern Buffer","EM1","2005-02-02","1","Middle Water","0.5","0.063","0.9","81","6.5","46","67","0.11","0.009","0.017","8","<0.2","32.3","2.7","0.79","1.4","16.1","0.18","0.16","0.28","0.03","7.3","0.001","0.7"
"Eastern Buffer","EM1","2005-02-02","1","Bottom Water","0.4","0.061","0.5","84","6.8","48","67","0.11","0.01","0.017","8","<0.2","32.3","2.7","0.79","1.7","16.1","0.18","0.15","0.27","0.03","7.8","0.001","0.7"
"Eastern Buffer","EM1","2005-03-02","1","Surface Water","0.2","0.035","0.9","82","6.7","25","34","0.087","0.018","0.012","8.3","<0.2","32.8","2.7","0.56","2.2","15.8","0.14","0.1","0.21","<0.02","7.8","0.001","0.7"
"Eastern Buffer","EM1","2005-03-02","1","Middle Water","0.3","0.043","0.8","84","6.8","28","42","0.088","0.018","0.012","8.3","<0.2","32.9","2.7","0.57","2.2","15.8","0.15","0.12","0.23","<0.02","7.9","0.002","<0.5"
"Eastern Buffer","EM1","2005-03-02","1","Bottom Water","0.2","0.029","0.8","83","6.7","36","50","0.087","0.018","0.014","8.3","<0.2","32.9","2.7","0.56","2.6","15.8","0.13","0.13","0.24","0.02","8.4","0.001","0.7"
"Eastern Buffer","EM1","2005-04-06","1","Surface Water","0.6","0.035","1.3","89","6.8","42","59","0.032","0.008","0.009","8.3","<0.2","33.7","2.5","0.41","1.6","19","0.08","0.1","0.14","<0.02","5","0.002","0.6"
"Eastern Buffer","EM1","2005-04-06","1","Middle Water","0.5","0.032","1","89","6.8","66","100","0.029","0.007","0.008","8.3","<0.2","33.8","2.5","0.41","1.7","18.9","0.07","0.11","0.15","<0.02","4.9","0.002","0.5"
"Eastern Buffer","EM1","2005-04-06","1","Bottom Water","0.5","0.021","0.8","90","6.8","59","100","0.025","0.006","0.007","8.3","<0.2","33.8","2.5","0.43","2","19","0.05","0.09","0.12","<0.02","5.3","0.001","0.8"
"Eastern Buffer","EM1","2005-05-04","1","Surface Water","1.7","0.19","2.4","74","5.1","39","170","0.16","0.022","0.039","8.1","<0.2","32.8","2.1","0.78","1.8","23.9","0.37","0.28","0.46","0.05","4.7","0.011","0.9"
"Eastern Buffer","EM1","2005-05-04","1","Middle Water","0.4","0.067","1.3","75","5.3","88","250","0.047","0.008","0.012","8.2","<0.2","34","2.1","0.53","3.8","22.9","0.12","0.14","0.2","0.02","6.5","0.004","0.9"
"Eastern Buffer","EM1","2005-05-04","1","Bottom Water","0.4","0.031","1.1","77","5.5","17","39","0.016","0.005","0.007","8.2","<0.2","34.3","2.1","0.46","4.4","22.6","0.05","0.08","0.1","<0.02","8.1","0.002","0.7"
"Eastern Buffer","EM1","2005-06-01","1","Surface Water","0.6","0.09","2.7","82","5.5","540","1600","0.12","0.015","0.018","8.3","0.8","31","2","0.45","3.1","26.8","0.23","0.2","0.34","0.03","12.8","0.009","0.9"
"Eastern Buffer","EM1","2005-06-01","1","Middle Water","0.4","0.056","1.4","80","5.4","550","2500","0.088","0.011","0.01","8.3","0.4","31.7","2","0.4","3.5","26.5","0.16","0.16","0.26","0.02","13.3","0.005","0.7"
"Eastern Buffer","EM1","2005-06-01","1","Bottom Water","0.2","0.035","0.8","82","5.5","150","480","0.052","0.006","0.005","8.3","<0.2","32.3","2","0.33","4.4","26.5","0.09","0.11","0.17","<0.02","13.4","0.003","0.9"
