"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM1","2009-11-16","1","Surface Water","3.5","8.1","5.5","50","4.1","17000","22000","0.18","0.17","0.65","7.3","3.3","19.4","0.3","8.2","18","19.5","8.45","8.8","9.15","0.78","28.5","0.057","4.5"
"Deep Bay","DM1","2009-12-05","1","Surface Water","13","8.3","180","60","5.1","35000","55000","0.24","0.2","0.46","7.3","34","16.7","0.2","3.9","91","19","8.74","11","11.44","0.94","95.6","0.064","24"
"Deep Bay","DM2","2009-01-12","1","Surface Water","4.4","2.8","140","66","5.9","4700","6600","0.49","0.28","0.17","7.6","19","24.7","0.7","2.1","130","13.9","3.57","3.6","4.37","0.32","97","0.022","21"
"Deep Bay","DM2","2009-02-11","1","Surface Water","4.2","2.2","6.6","28","2.2","890","1100","0.89","0.29","0.25","7","9.8","24","0.2","4.3","48","21.4","3.38","2.8","3.98","0.35","35.8","0.008","14"
"Deep Bay","DM2","2009-03-04","1","Surface Water","2.3","3.1","0.5","55","4.4","260","350","0.84","0.25","0.41","7.2","2","22.1","0.9","5.3","18","20.5","4.19","3.2","4.29","0.46","21.1","0.016","3.4"
"Deep Bay","DM2","2009-04-15","1","Surface Water","1.6","1.6","1.2","69","5","66","110","0.69","0.23","0.2","7.8","4.2","23.3","0.2","4.6","23","24.7","2.52","1.8","2.72","0.26","23.7","0.048","4"
"Deep Bay","DM2","2009-05-15","1","Surface Water","1.1","0.46","3.1","78","5.4","7","16","0.89","0.17","0.15","7.5","1.4","21.6","0.8","2.7","9.5","28","1.52","0.76","1.82","0.18","15.7","0.008","2.4"
"Deep Bay","DM2","2009-06-22","1","Surface Water","4.2","3.3","7.1","62","4.3","330","620","0.21","0.34","0.4","7.5","10","10.6","0.1","7.4","58","30.8","3.85","4","4.55","0.56","54.5","0.095","10"
"Deep Bay","DM2","2009-07-23","1","Surface Water","2.9","2.4","8.4","52","3.7","2200","5500","0.35","0.29","0.26","7.5","6","11.9","0.4","7.6","17","30","3.04","3","3.64","0.34","20.2","0.053","5.5"
"Deep Bay","DM2","2009-08-20","1","Surface Water","4.1","2.5","15","75","5.1","1600","3000","0.32","0.29","0.25","7.4","5.9","13.2","0.3","8.7","14","31.3","3.11","3.2","3.81","0.37","15.5","0.05","6.1"
"Deep Bay","DM2","2009-09-23","1","Surface Water","4.1","2.8","7.6","58","4.1","580","1800","0.31","0.35","0.33","7.4","6.4","14.4","0.2","6.4","43","29.6","3.46","3.3","3.96","0.42","39.6","0.058","11"
"Deep Bay","DM2","2009-10-19","1","Surface Water","2","2.5","10","80","5.6","120","130","0.36","0.28","0.32","7.8","2.6","22.7","0.3","3.3","19","26.7","3.14","2.6","3.24","0.37","22.9","0.084","4.4"
"Deep Bay","DM2","2009-11-16","1","Surface Water","2","3.5","3.2","70","5.6","930","1000","0.41","0.33","0.38","7.5","3.4","21.8","0.3","3.6","20","19.8","4.24","3.6","4.34","0.43","20.3","0.034","3.8"
"Deep Bay","DM2","2009-12-05","1","Surface Water","12","4.4","160","105","8.5","3100","4000","0.3","0.26","0.27","7.7","41","24.1","0.4","0.94","61","18.8","4.96","5.2","5.76","0.44","86.3","0.073","21"
"Deep Bay","DM3","2009-01-12","1","Surface Water","0.2","0.67","12","90","7.5","210","450","0.34","0.16","0.096","7.8","7","30.1","0.8","1","42","14.8","1.17","1.2","1.7","0.18","32.4","0.01","6.2"
"Deep Bay","DM3","2009-02-11","1","Surface Water","0.7","0.2","7.2","91","7","38","83","0.7","0.084","0.065","7.8","8","26","0.2","0.49","46","20.3","0.98","0.54","1.32","0.15","40.3","0.004","12"
"Deep Bay","DM3","2009-03-04","1","Surface Water","1.1","0.75","1.2","72","5.5","53","70","0.67","0.11","0.13","7.5","0.8","26.1","1","2.8","6.5","20.9","1.53","0.89","1.67","0.18","13.5","0.008","1.4"
"Deep Bay","DM3","2009-04-15","1","Surface Water","0.7","0.58","0.5","79","5.8","13","19","1","0.23","0.063","8","0.8","21.8","0.8","3.7","5.3","23.9","1.81","0.76","1.99","0.09","10.7","0.024","1.8"
"Deep Bay","DM3","2009-05-15","1","Surface Water","2.3","0.24","12","86","6.1","1","5","1","0.15","0.031","7.6","2.5","22.9","1","2.9","3.8","26.6","1.39","0.48","1.63","0.06","13","0.005","2.3"
"Deep Bay","DM3","2009-06-22","1","Surface Water","4.5","0.39","2.5","70","4.9","39","100","0.95","0.21","0.12","7.7","9.1","13.8","0.1","4.1","73","30.4","1.55","0.77","1.93","0.2","45.5","0.015","10"
"Deep Bay","DM3","2009-07-23","1","Surface Water","0.5","0.41","1.7","71","5","44","90","0.8","0.18","0.084","7.7","1.7","14.1","0.5","4.8","9.6","29.4","1.39","0.59","1.57","0.09","15.9","0.016","2.4"
"Deep Bay","DM3","2009-08-20","1","Surface Water","2.4","0.55","8","91","6.2","100","320","0.72","0.3","0.13","7.6","2.6","17","0.3","5.7","8.6","30.9","1.57","0.8","1.82","0.17","14","0.017","3.6"
"Deep Bay","DM3","2009-09-23","1","Surface Water","1","0.51","2.8","82","5.5","28","67","0.61","0.35","0.13","7.7","3","21.3","0.6","3.3","23","30","1.47","0.74","1.7","0.16","21","0.016","4.1"
"Deep Bay","DM3","2009-10-19","1","Surface Water","0.9","0.41","4.5","98","6.7","4","9","0.45","0.21","0.13","8","<0.2","27.4","0.6","2","16","27.3","1.07","0.49","1.15","0.15","17.5","0.022","3.2"
"Deep Bay","DM3","2009-11-16","1","Surface Water","1.3","1.2","2.4","86","6.5","80","160","0.51","0.24","0.19","7.7","2.3","26","0.4","2","17","21.2","1.95","1.3","2.05","0.23","18.2","0.02","3.1"
"Deep Bay","DM3","2009-12-05","1","Surface Water","3.3","0.98","5","102","7.9","160","280","0.39","0.2","0.14","7.9","5","28.9","0.5","0.52","27","19.4","1.57","1.2","1.79","0.2","29.6","0.021","5.5"
"Deep Bay","DM4","2009-01-12","1","Surface Water","<0.1","0.41","3.9","86","7","630","850","0.26","0.067","0.042","7.8","0.6","30.7","0.8","1.4","26","16.6","0.74","0.67","1","0.07","27.9","0.007","3.5"
"Deep Bay","DM4","2009-01-12","1","Bottom Water","<0.1","0.36","3.3","85","6.8","1300","1700","0.2","0.053","0.04","7.8","1.9","31.3","0.8","1.2","51","16.6","0.61","0.6","0.85","0.08","26.7","0.006","8.9"
"Deep Bay","DM4","2009-02-11","1","Surface Water","1.2","0.2","8.5","109","8.7","760","1100","0.66","0.1","0.012","7.9","4.3","24.8","0.5","0.22","33","19","0.96","0.54","1.3","0.08","31.3","0.005","6.1"
"Deep Bay","DM4","2009-02-11","1","Bottom Water","1.1","0.19","5.2","106","8.5","1300","2500","0.65","0.1","0.011","7.9","7","24.9","0.5","0.29","50","19","0.94","0.52","1.27","0.1","60.5","0.005","9.2"
"Deep Bay","DM4","2009-03-04","1","Surface Water","1.1","0.48","1.4","79","6","170","260","0.56","0.092","0.07","7.6","1.2","27","1.3","2.1","5.5","20.8","1.13","0.67","1.32","0.09","11.8","0.007","1.8"
"Deep Bay","DM4","2009-03-04","1","Bottom Water","1.4","0.34","<0.2","75","5.6","410","580","0.39","0.058","0.049","7.7","1.1","29","1.3","1.6","25","21.2","0.79","0.53","0.98","0.09","19.1","0.005","4"
"Deep Bay","DM4","2009-04-15","1","Surface Water","0.8","0.64","1.1","79","5.8","10","31","0.51","0.2","0.074","8","1","22.5","0.7","3.6","5.3","24.2","1.35","0.85","1.56","0.1","10.9","0.026","2"
"Deep Bay","DM4","2009-04-15","1","Bottom Water","0.2","0.29","0.6","74","5.5","240","390","0.76","0.16","0.052","8","0.4","25.9","0.7","2.9","4.4","22.8","1.21","0.6","1.52","0.07","10.3","0.013","1.8"
"Deep Bay","DM4","2009-05-15","1","Surface Water","1.8","0.34","9","109","7.6","43","50","0.9","0.16","0.057","7.7","2.7","22.2","1","2.7","5","26.9","1.4","0.6","1.66","0.1","12.9","0.009","2.3"
"Deep Bay","DM4","2009-05-15","1","Bottom Water","0.7","0.18","2.2","85","5.9","96","180","0.62","0.09","0.03","7.7","1.5","25.6","1","1.8","9.7","26.1","0.89","0.41","1.12","0.05","12.9","0.005","2.2"
"Deep Bay","DM4","2009-06-22","1","Surface Water","1.2","0.31","3.5","73","5.1","49","110","0.76","0.21","0.061","7.8","3.5","14.5","0.1","4.2","23","29.5","1.28","0.62","1.59","0.11","28.7","0.014","5.5"
"Deep Bay","DM4","2009-06-22","1","Bottom Water","1.1","0.3","2.7","72","5.1","47","110","0.7","0.21","0.061","7.8","3.6","14.6","0.1","4.1","29","29.5","1.21","0.61","1.52","0.12","41.9","0.013","6.5"
"Deep Bay","DM4","2009-07-23","1","Surface Water","0.6","0.31","2.4","81","5.7","110","360","0.82","0.17","0.068","7.8","1.3","14.3","0.5","4.6","7.3","29.6","1.3","0.5","1.49","0.08","12.4","0.014","2.2"
"Deep Bay","DM4","2009-07-23","1","Bottom Water","0.4","0.34","1.9","66","4.7","130","470","0.82","0.17","0.068","7.7","1.5","16.2","0.5","4.7","7.6","29","1.33","0.55","1.54","0.09","21.5","0.013","2"
"Deep Bay","DM4","2009-08-20","1","Surface Water","2.2","0.43","9.4","110","7.4","63","260","0.66","0.28","0.11","7.7","3","17.7","0.5","5.3","6.9","30.9","1.37","0.74","1.68","0.14","13.1","0.019","3.7"
"Deep Bay","DM4","2009-08-20","1","Bottom Water","1.1","0.15","2.8","75","5.1","63","110","0.55","0.25","0.078","7.6","2.7","19.9","0.5","4.2","20","29.6","0.95","0.37","1.17","0.11","14.3","0.004","3.9"
"Deep Bay","DM4","2009-09-23","1","Surface Water","0.8","0.16","1.8","75","5","250","490","0.63","0.3","0.063","7.8","1.5","22.6","0.8","2.4","13","30.1","1.09","0.39","1.32","0.09","16","0.006","3"
"Deep Bay","DM4","2009-09-23","1","Bottom Water","0.7","0.19","2.3","75","5","310","570","0.6","0.29","0.072","7.7","1.9","22.8","0.8","2.5","18","29.8","1.08","0.45","1.34","0.1","21.6","0.007","3.7"
"Deep Bay","DM4","2009-10-19","1","Surface Water","0.6","0.13","2.4","87","5.8","160","290","0.51","0.24","0.059","8","0.7","27.8","0.4","2.2","22","27.8","0.88","0.24","0.99","0.09","22.7","0.007","4.1"
"Deep Bay","DM4","2009-10-19","1","Bottom Water","0.7","0.13","2.3","86","5.8","80","160","0.48","0.23","0.06","8","0.3","28.1","0.4","2.1","24","27.7","0.84","0.29","1","0.08","23.8","0.007","4.5"
"Deep Bay","DM4","2009-11-16","1","Surface Water","0.7","0.5","4.2","94","6.9","33","64","0.38","0.11","0.084","7.8","0.4","29","0.8","1.4","8.9","22.2","0.99","0.62","1.11","0.11","11.6","0.013","2"
"Deep Bay","DM4","2009-11-16","1","Bottom Water","0.8","0.34","2.5","96","7","200","260","0.32","0.09","0.053","7.9","0.6","29.7","0.8","1.3","8.9","22.9","0.75","0.43","0.84","0.07","13.3","0.01","1.8"
"Deep Bay","DM4","2009-12-05","1","Surface Water","1.4","0.29","1.9","100","7.5","170","210","0.41","0.082","0.041","7.8","0.4","29.9","0.8","1.5","20","20.6","0.78","0.47","0.96","0.07","20.5","0.006","4.1"
"Deep Bay","DM4","2009-12-05","1","Bottom Water","1.4","0.28","1.2","97","7.3","250","400","0.38","0.078","0.04","7.8","1.1","30.6","0.8","1.5","31","20.5","0.74","0.42","0.88","0.06","28.6","0.006","5.1"
"Deep Bay","DM5","2009-01-12","1","Surface Water","<0.1","0.14","2.5","89","7","440","810","0.099","0.029","0.022","7.9","1.1","33","1","0.89","17","17.2","0.27","0.37","0.5","0.04","20.2","0.003","2.4"
"Deep Bay","DM5","2009-01-12","1","Middle Water","<0.1","0.14","2.6","88","6.9","640","1100","0.099","0.029","0.022","7.9","1.1","33","1","0.88","22","17.2","0.27","0.36","0.49","0.04","22.5","0.003","2.8"
"Deep Bay","DM5","2009-01-12","1","Bottom Water","<0.1","0.14","2.5","89","7","700","1400","0.1","0.029","0.022","7.9","1.6","33","1","0.88","34","17.2","0.27","0.33","0.46","0.05","27.1","0.003","3.8"
"Deep Bay","DM5","2009-02-11","1","Surface Water","2.3","0.14","16","121","9.4","230","440","0.5","0.075","0.004","8","3.3","27.3","0.6","0.23","9","19.4","0.72","0.47","1.05","0.06","14.9","0.005","4"
"Deep Bay","DM5","2009-02-11","1","Middle Water","1.2","0.14","3.3","109","8.6","870","2000","0.43","0.07","0.012","8","1.4","28.1","0.6","0.28","12","18.9","0.64","0.38","0.88","0.05","16.6","0.004","3.8"
"Deep Bay","DM5","2009-02-11","1","Bottom Water","0.9","0.12","2.2","107","8.4","1300","3400","0.41","0.066","0.012","7.9","2.2","28.3","0.6","0.31","19","18.8","0.6","0.34","0.82","0.04","22.4","0.003","4"
"Deep Bay","DM5","2009-03-04","1","Surface Water","1.1","0.33","0.7","81","6.1","350","650","0.4","0.064","0.043","7.7","0.5","28.8","1.3","1.6","4.6","21","0.79","0.5","0.96","0.06","11.4","0.006","1.4"
"Deep Bay","DM5","2009-03-04","1","Middle Water","0.6","0.27","<0.2","81","6","450","780","0.32","0.047","0.038","7.7","0.7","29.5","1.3","1.3","6.2","21","0.64","0.47","0.84","0.06","12","0.005","1.4"
"Deep Bay","DM5","2009-03-04","1","Bottom Water","0.8","0.24","0.5","80","6","390","810","0.28","0.038","0.036","7.7","0.4","30.3","1.3","1.2","8.9","21","0.56","0.36","0.68","0.06","13.5","0.005","1.6"
"Deep Bay","DM5","2009-04-15","1","Surface Water","0.5","0.36","0.7","81","5.9","68","110","0.75","0.14","0.038","8.1","0.4","28.3","0.9","2.7","4.9","22.9","1.25","0.57","1.46","0.06","9.8","0.018","1.9"
"Deep Bay","DM5","2009-04-15","1","Middle Water","0.2","0.28","1","79","5.7","580","1300","0.53","0.087","0.033","8.1","0.7","28.9","0.9","2","5.4","22.6","0.9","0.47","1.09","0.05","10.7","0.014","1.8"
"Deep Bay","DM5","2009-04-15","1","Bottom Water","<0.1","0.27","0.4","75","5.5","2800","6800","0.4","0.068","0.032","8.2","<0.2","29.6","0.9","1.8","7.5","22.1","0.74","0.42","0.89","0.05","12.5","0.014","1.9"
"Deep Bay","DM5","2009-05-15","1","Surface Water","1.3","0.16","3.7","102","7.1","2","4","0.8","0.11","0.022","7.8","1","25.5","1.3","2.2","2.6","26.6","1.07","0.32","1.23","0.05","10.8","0.005","1.4"
"Deep Bay","DM5","2009-05-15","1","Middle Water","0.9","0.14","2.4","88","6.1","360","910","0.44","0.063","0.021","7.8","1","28.3","1.3","1.2","5.1","25.9","0.64","0.37","0.87","0.04","11.8","0.004","1.7"
"Deep Bay","DM5","2009-05-15","1","Bottom Water","1","0.15","1.5","79","5.5","740","1900","0.36","0.052","0.022","7.8","0.8","29.6","1.3","1.1","6.6","25.3","0.56","0.22","0.63","0.04","13.5","0.004","1.8"
"Deep Bay","DM5","2009-06-22","1","Surface Water","1.8","0.31","4.5","77","5.3","33","120","0.51","0.2","0.066","7.9","2.6","16","0.5","3.7","9","29.8","1.02","0.63","1.34","0.1","16.1","0.018","3.4"
"Deep Bay","DM5","2009-06-22","1","Middle Water","1.6","0.3","5.9","78","5.4","29","100","0.82","0.2","0.066","7.9","2.7","16","0.5","3.8","8.4","29.8","1.32","0.64","1.66","0.11","16.2","0.017","3.2"
"Deep Bay","DM5","2009-06-22","1","Bottom Water","1","0.3","4","66","4.6","95","200","0.83","0.2","0.065","7.8","3.2","17.7","0.5","3.3","12","29","1.33","0.58","1.61","0.1","39.1","0.015","3.4"
"Deep Bay","DM5","2009-07-23","1","Surface Water","0.6","0.13","2.4","92","6.4","20","48","0.82","0.13","0.046","7.9","0.7","15.6","0.8","4.3","5.4","29.9","1.08","0.3","1.25","0.06","10.5","0.008","2"
"Deep Bay","DM5","2009-07-23","1","Middle Water","1","0.13","2.2","91","6.3","18","61","0.81","0.13","0.046","7.9","1.2","16.4","0.8","4.3","5.5","29.4","1.07","0.29","1.23","0.06","11","0.007","2"
"Deep Bay","DM5","2009-07-23","1","Bottom Water","0.5","0.15","1.7","69","4.8","280","770","0.69","0.11","0.048","7.9","0.6","20.2","0.8","3.8","7.1","28.3","0.95","0.3","1.1","0.06","20.4","0.007","2.1"
"Deep Bay","DM5","2009-08-20","1","Surface Water","1.6","0.18","6.6","105","7","24","74","0.85","0.23","0.071","7.8","2.9","19","1","4","6","31.5","1.26","0.42","1.5","0.1","10.6","0.008","2.6"
"Deep Bay","DM5","2009-08-20","1","Middle Water","1.1","0.088","3.7","87","5.8","45","170","0.66","0.2","0.057","7.7","3","21.4","1","3.5","5.2","29.9","0.95","0.29","1.15","0.09","10.4","0.003","1.9"
"Deep Bay","DM5","2009-08-20","1","Bottom Water","0.9","0.09","4.4","69","4.7","500","1000","0.61","0.16","0.047","7.7","3.2","24.1","1","2.9","13","28.6","0.86","0.22","0.99","0.07","15.4","0.003","3.1"
"Deep Bay","DM5","2009-09-23","1","Surface Water","0.8","0.1","3.8","91","6","130","390","0.42","0.21","0.049","7.9","0.7","25.5","1.1","1.8","4.5","30","0.73","0.26","0.89","0.06","11.1","0.005","1.3"
"Deep Bay","DM5","2009-09-23","1","Middle Water","0.6","0.081","3.2","88","5.8","380","1100","0.36","0.19","0.041","7.9","2.1","26.4","1.1","1.6","13","29.8","0.63","0.23","0.78","0.06","15.9","0.004","3"
"Deep Bay","DM5","2009-09-23","1","Bottom Water","0.5","0.084","3.1","86","5.6","350","1300","0.31","0.18","0.041","7.9","2.7","26.7","1.1","1.6","18","29.9","0.57","0.27","0.76","0.06","21.9","0.004","3.6"
"Deep Bay","DM5","2009-10-19","1","Surface Water","0.9","0.16","2.1","89","5.9","220","450","0.37","0.22","0.047","8.1","<0.2","29.3","1","2","6.7","27.9","0.75","0.2","0.79","0.06","11.6","0.011","1.9"
"Deep Bay","DM5","2009-10-19","1","Middle Water","0.3","0.068","1.7","88","5.8","470","1100","0.31","0.21","0.046","8.1","<0.2","29.9","1","1.8","10","27.8","0.59","0.2","0.72","0.06","14.1","0.004","2.1"
"Deep Bay","DM5","2009-10-19","1","Bottom Water","0.7","0.13","0.9","93","6.1","750","1700","0.29","0.2","0.044","8.1","0.8","30.1","1","1.8","12","27.8","0.62","0.18","0.67","0.06","17.1","0.009","2.1"
"Deep Bay","DM5","2009-11-16","1","Surface Water","0.7","0.15","2.1","92","6.5","580","1100","0.17","0.056","0.031","8","0.5","31.4","0.8","0.93","8.5","23.6","0.38","0.29","0.52","0.05","11.8","0.006","1.8"
"Deep Bay","DM5","2009-11-16","1","Middle Water","0.3","0.029","2.2","96","6.8","590","1000","0.17","0.057","0.031","8","0.3","31.5","0.8","0.95","7.9","23.6","0.26","0.28","0.51","0.04","12.1","0.001","1.7"
"Deep Bay","DM5","2009-11-16","1","Bottom Water","0.6","0.15","2.9","100","7.1","400","930","0.16","0.053","0.029","8","0.8","32","0.8","0.95","25","23.7","0.36","0.3","0.51","0.05","12","0.006","3.4"
"Deep Bay","DM5","2009-12-05","1","Surface Water","0.9","0.19","2.3","88","6.5","130","250","0.26","0.065","0.036","7.9","0.5","31.6","1.4","1.2","12","20.9","0.52","0.36","0.69","0.05","14.3","0.005","3.5"
"Deep Bay","DM5","2009-12-05","1","Middle Water","1.2","0.18","2.1","98","7.3","150","330","0.25","0.062","0.036","7.9","0.5","32","1.4","1.2","13","20.9","0.49","0.37","0.68","0.05","17.4","0.004","3.8"
"Deep Bay","DM5","2009-12-05","1","Bottom Water","1","0.14","2.4","104","7.7","380","680","0.19","0.054","0.031","7.9","0.8","32.4","1.4","1.1","20","21","0.38","0.33","0.57","0.05","24.5","0.004","3.2"
"Eastern Buffer","EM1","2009-01-02","1","Surface Water","0.2","0.041","1","92","7","40","63","0.063","0.019","0.017","8","0.6","33.3","2.5","0.68","2.7","18.9","0.12","0.19","0.27","0.03","2.6","0.001","0.8"
"Eastern Buffer","EM1","2009-01-02","1","Middle Water","0.2","0.031","1.3","92","7","39","50","0.058","0.019","0.014","8","0.9","33.3","2.5","0.7","3.4","18.9","0.11","0.14","0.22","0.03","3.5","0.001","0.9"
"Eastern Buffer","EM1","2009-01-02","1","Bottom Water","<0.1","0.021","0.9","93","7.1","20","41","0.059","0.018","0.013","8","1","33.3","2.5","0.71","7.4","18.7","0.1","0.17","0.25","0.02","6.1","0.001","1.6"
"Eastern Buffer","EM1","2009-02-02","1","Surface Water","0.4","0.062","1.8","72","5.7","10","11","0.07","0.015","0.016","8","0.5","33.3","3.2","0.69","2.4","17.3","0.15","0.2","0.29","0.03","2.2","0.001","1.2"
"Eastern Buffer","EM1","2009-02-02","1","Middle Water","0.5","0.062","1.6","80","6.2","47","56","0.074","0.015","0.017","8","1.2","33.3","3.2","0.73","3","17.4","0.15","0.23","0.32","0.03","2.3","0.001","1.5"
"Eastern Buffer","EM1","2009-02-02","1","Bottom Water","0.4","0.04","1.3","79","6.2","18","23","0.055","0.011","0.012","8","0.8","33.4","3.2","0.63","6.8","17.4","0.11","0.13","0.2","0.02","5","0.001","1.9"
"Eastern Buffer","EM1","2009-03-09","1","Surface Water","0.4","0.051","0.9","86","6.5","160","240","0.047","0.007","0.016","8","<0.2","33.2","2","0.56","3.8","19.2","0.11","0.15","0.2","0.03","8.9","0.001","1.2"
"Eastern Buffer","EM1","2009-03-09","1","Middle Water","0.2","0.049","1.1","87","6.6","210","350","0.039","0.007","0.015","8","<0.2","33.3","2","0.56","2.2","19.2","0.1","0.14","0.19","0.03","8.8","0.001","1"
"Eastern Buffer","EM1","2009-03-09","1","Bottom Water","<0.1","0.036","0.8","89","6.8","100","170","0.03","0.006","0.012","8","0.5","33.4","2","0.52","6.2","19.1","0.07","0.13","0.17","0.02","10.2","0.001","1.4"
"Eastern Buffer","EM1","2009-04-01","1","Surface Water","0.2","0.012","0.5","68","5","5","9","0.02","0.005","0.008","8","1","33.9","2.6","0.41","2.8","20.9","0.04","0.12","0.15","0.03","1.9","0.001","1.2"
"Eastern Buffer","EM1","2009-04-01","1","Middle Water","0.3","0.018","1.4","68","5","3","3","0.021","0.005","0.008","8","0.2","33.9","2.6","0.41","3.2","20.9","0.04","0.12","0.15","<0.02","2","0.001","1.5"
"Eastern Buffer","EM1","2009-04-01","1","Bottom Water","0.3","0.011","1.5","71","5.2","11","13","0.02","0.004","0.008","8","0.4","33.9","2.6","0.41","3.4","20.9","0.04","0.1","0.12","<0.02","2.2","0.001","1.4"
"Eastern Buffer","EM1","2009-05-04","1","Surface Water","<0.1","0.038","4.7","65","4.6","98","160","0.049","0.006","0.013","7.9","1.7","33.5","2.5","0.39","3.7","22.7","0.09","0.12","0.18","0.03","3.1","0.001","2"
"Eastern Buffer","EM1","2009-05-04","1","Middle Water","<0.1","0.034","3.3","80","5.7","90","210","0.034","0.004","0.01","7.9","1.2","33.6","2.5","0.38","4.3","22.6","0.07","0.13","0.17","0.02","2.9","0.001","2.2"
"Eastern Buffer","EM1","2009-05-04","1","Bottom Water","<0.1","0.018","1.8","77","5.4","15","24","0.019","<0.002","0.008","7.9","1.5","33.7","2.5","0.36","4","22.4","0.04","0.07","0.09","<0.02","2.7","0.001","1.9"
"Eastern Buffer","EM1","2009-06-08","1","Surface Water","1.1","0.067","4.4","74","4.9","43","310","0.12","0.005","0.009","7.9","1.1","31.7","3","0.14","2.7","26.8","0.19","0.17","0.3","0.02","1.6","0.003","1.8"
"Eastern Buffer","EM1","2009-06-08","1","Middle Water","0.7","0.063","2.4","68","4.5","130","430","0.061","<0.002","0.009","7.9","2.3","31.9","3","0.25","5.1","26.7","0.13","0.12","0.18","<0.02","3.8","0.003","1.8"
"Eastern Buffer","EM1","2009-06-08","1","Bottom Water","0.6","0.056","1.9","67","4.5","100","370","0.05","<0.002","0.009","7.9","2.2","32.6","3","0.29","6.4","26.4","0.11","0.13","0.18","0.02","4.4","0.002","1.8"
"Eastern Buffer","EM1","2009-07-03","1","Surface Water","1","0.04","9.3","73","5","690","2000","0.44","0.16","0.023","7.6","2.4","25.2","2.8","3","3.1","27.3","0.64","0.23","0.83","0.04","2","0.001","2.2"
