"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM1","1992-01-07","1","Surface Water","3.4","6.54","0.3","67","5.9","60000","100000","0.194","0.355","0.78","6.2","1.8","20.1","0.4","6.51","33","17.2","7.09","7.97","8.52","1.1","28","0.018","4.5"
"Deep Bay","DM1","1992-02-10","1","Surface Water","2.5","3.46","<0.2","82","6","3500","4000","0.22","0.17","0.485","7.6","1.7","24.9","0.9","1.86","12","9.8","3.85","3.62","4.01","0.79","11","0.022","2"
"Deep Bay","DM1","1992-03-25","1","Surface Water","1.1","0.046","0.5","92","7.4","14000","14000","0.319","1.46","0.128","8","0.4","22.7","0.5","4.24","38","21","1.83","0.66","2.44","0.4","32","0.001","4.5"
"Deep Bay","DM1","1992-04-22","1","Surface Water","0.9","0.237","<0.2","80","6.1","2000","2000","0.679","0.28","0.113","7.9","1.1","15.7","0.6","5.1","16","23.7","1.2","0.52","1.48","0.24","14","0.01","2"
"Deep Bay","DM1","1992-05-22","1","Surface Water","1","2.01","1.1","50","3.5","4500","5000","0.592","0.081","0.375","7.6","0.4","12","0.5","6.29","17","25.3","2.68","2.05","2.72","0.9","13","0.041","2"
"Deep Bay","DM1","1992-06-19","1","Surface Water","1.1","1.49","0.5","55","4","9000","9000","0.581","0.156","0.356","7.5","5.8","6.7","0.4","7.67","31","28.9","2.23","1.93","2.67","0.76","24","0.031","5.5"
"Deep Bay","DM1","1992-07-20","1","Surface Water","1.7","1.43","<0.2","38","2.8","8000","8500","1.04","0.101","0.093","6.7","5.2","6.1","0.2","6","40","28","2.57","1.58","2.72","0.9","32","0.005","6"
"Deep Bay","DM1","1992-08-17","1","Surface Water","2.2","1.59","2.1","49","3.4","1000","1000","0.744","0.322","0.24","7.4","1.6","17.3","0.2","3.88","20","29.7","2.66","2.5","3.57","0.45","37","0.028","5.5"
"Deep Bay","DM1","1992-09-16","1","Surface Water","1.5","1.85","0.5","40","2.7","2800","3700","2.07","0.682","0.054","7.6","8.8","14.3","0.4","7.22","36","30.8","4.6","2.76","5.51","0.64","45","0.054","3.5"
"Deep Bay","DM1","1992-10-12","1","Surface Water","1.9","2.46","8.5","70","5.5","500","500","0.258","0.097","0.209","7.7","5.7","23.4","0.3","4.8","38","20.4","2.82","3.2","3.56","0.54","30","0.042","4.5"
"Deep Bay","DM1","1992-11-11","1","Surface Water","1.2","3.16","<0.2","74","6.7","4000","4000","1.48","0.211","0.194","7.5","0.5","24.6","1.4","5.41","68","12.7","4.85","3.34","5.03","0.92","35","0.02","5.5"
"Deep Bay","DM1","1992-12-08","1","Surface Water","3.9","5.74","2.6","59","5.3","4000","6000","0.557","0.223","0.873","7.7","2","24.1","0.4","5.69","24","17.8","6.52","6.4","7.18","0.9","22","0.077","4.5"
"Deep Bay","DM2","1992-01-07","1","Surface Water","1.7","2.98","0.3","120","10.7","800","1200","0.325","0.272","0.525","7.1","1.4","25.6","0.9","4.37","18","16.8","3.58","3.2","3.8","0.62","14","0.009","2.5"
"Deep Bay","DM2","1992-02-10","1","Surface Water","1.7","2.18","0.3","86","6.4","1300","1300","0.333","0.152","0.477","7.7","1.6","25.7","2","1.81","3.5","9.9","2.67","2.21","2.7","0.55","3.8","0.016","1.5"
"Deep Bay","DM2","1992-03-25","1","Surface Water","0.6","0.087","0.5","85","6.9","140","170","0.655","0.341","0.057","8","<0.2","23.5","0.5","3.34","20","20.7","1.08","0.59","1.59","0.11","1.6","0.003","2.5"
"Deep Bay","DM2","1992-04-22","1","Surface Water","1.1","0.261","0.3","95","7.2","100","100","0.642","0.092","0.049","8","0.5","14.4","1","5.24","6.5","24.2","1","0.46","1.19","0.12","6.1","0.014","1"
"Deep Bay","DM2","1992-05-22","1","Surface Water","1","1.21","0.5","67","4.8","1000","1000","0.808","0.088","0.275","7.5","1","13","1","5.63","12","25.1","2.11","1.35","2.25","0.75","11","0.023","1.5"
"Deep Bay","DM2","1992-06-19","1","Surface Water","1.3","0.722","0.5","69","5.1","1300","1300","0.794","0.119","0.221","7.7","3.6","7.6","1","6.72","16","28.8","1.64","0.87","1.78","0.8","12","0.025","2.5"
"Deep Bay","DM2","1992-07-20","1","Surface Water","1.6","1.42","0.9","45","3.1","800","1000","1.12","0.116","0.109","6.7","2.5","6.5","0.5","6.13","14","27.7","2.66","1.87","3.11","0.41","13","0.005","2"
"Deep Bay","DM2","1992-08-17","1","Surface Water","2","0.573","1.1","68","4.6","100","200","0.62","0.329","0.209","7.5","2.3","19","0.4","3.43","18","29.7","1.52","1.17","2.12","0.31","38","0.013","11"
"Deep Bay","DM2","1992-09-16","1","Surface Water","1","1.13","2.1","67","4.5","140","180","1.45","0.466","0.128","7.7","11","15.9","0.8","6.15","13","31.1","3.05","1.49","3.41","0.44","13","0.043","2"
"Deep Bay","DM2","1992-10-12","1","Surface Water","1.8","0.831","4.8","78","6.2","8","8","0.248","0.079","0.145","7.9","2.7","26.4","0.9","3.19","13","20.6","1.16","1.46","1.79","0.32","11","0.02","2"
"Deep Bay","DM2","1992-11-11","1","Surface Water","1","1.31","<0.2","86","7.6","37","42","1.31","0.173","0.117","7.7","0.7","27.2","0.6","4.02","13","13.5","2.79","1.64","3.12","0.45","16","0.012","1.5"
"Deep Bay","DM2","1992-12-08","1","Surface Water","4.4","4.03","3.7","86","6.8","1800","2100","0.349","0.205","0.643","7.8","1.5","25.4","1.3","4.98","35","17.9","4.58","3.16","3.71","0.71","18","0.072","4.5"
"Deep Bay","DM3","1992-01-07","1","Surface Water","1.3","0.239","<0.2","117","10.1","50","50","0.238","0.04","0.051","7.7","1.9","30","0.9","1.55","10","17.6","0.52","0.44","0.72","0.14","12","0.003","1.5"
"Deep Bay","DM3","1992-01-07","1","Bottom Water","1.3","0.295","1.6","102","8.9","60","90","0.269","0.065","0.064","7.9","<0.2","29.9","0.9","1.6","38","17.1","0.63","0.52","0.85","0.16","31","0.006","3.5"
"Deep Bay","DM3","1992-02-10","1","Surface Water","2.1","0.283","0.3","90","6.8","140","170","0.179","0.03","0.068","8","2","29.1","2","0.66","5","11","0.49","0.54","0.75","0.16","7.2","0.004","1"
"Deep Bay","DM3","1992-03-25","1","Surface Water","0.5","0.106","0.3","81","6.6","150","200","1.21","0.601","0.073","7.9","0.3","22.8","0.8","3.8","29","20.8","1.92","0.63","2.44","0.14","24","0.003","6"
"Deep Bay","DM3","1992-04-22","1","Surface Water","1.1","0.198","<0.2","96","7.4","51","63","0.594","0.06","0.035","8","0.6","14.6","1.2","5.33","5","23.2","0.85","0.32","0.97","0.09","6.3","0.01","1"
"Deep Bay","DM3","1992-05-22","1","Surface Water","1","0.5","2.1","83","5.9","290","340","1.14","0.069","0.098","7.7","2","15","1","4.92","5.5","24.9","1.71","1","2.21","0.15","5.9","0.013","1.5"
"Deep Bay","DM3","1992-06-19","1","Surface Water","1.5","0.128","1.1","84","6","700","800","0.872","0.071","0.055","8.4","1.5","12.4","1.2","5.82","5","27.1","1.07","0.31","1.25","0.4","6.3","0.018","1"
"Deep Bay","DM3","1992-07-20","1","Surface Water","2.1","0.359","2.1","104","7.6","170","240","0.802","0.05","0.058","7.4","2","8.8","0.8","6.42","5","28.5","1.21","0.72","1.57","0.64","8","0.006","1.5"
"Deep Bay","DM3","1992-08-17","1","Surface Water","2.7","0.227","2.7","90","6.2","1500","2000","0.32","0.072","0.064","7.9","1.4","22.5","1.2","2.49","5.5","29","0.62","0.51","0.9","0.15","5.1","0.01","1.5"
"Deep Bay","DM3","1992-09-16","1","Surface Water","1","0.08","1.1","87","5.9","70","70","0.886","0.188","0.058","7.9","2.3","17.7","1","4.7","14","30.2","1.15","0.26","1.33","0.32","12","0.005","2.5"
"Deep Bay","DM3","1992-10-12","1","Surface Water","1.7","0.147","3.2","80","6.2","3","5","0.179","0.063","0.075","7.9","0.9","29.4","1","1.63","9.5","21.7","0.39","0.74","0.98","0.15","7.7","0.005","2"
"Deep Bay","DM3","1992-11-11","1","Surface Water","0.8","0.46","0.4","88","7.5","60","60","0.632","0.079","0.113","7.8","0.7","29.8","1","2.22","17","15.4","1.17","0.84","1.55","0.39","19","0.007","1.5"
"Deep Bay","DM3","1992-12-08","1","Surface Water","1.8","5.55","5","125","10.1","27","40","0.554","0.229","0.901","8","3.5","28.3","1.3","5.93","3","17.4","6.33","5.1","5.88","0.83","3.6","0.158","1"
"Deep Bay","DM4","1992-01-07","1","Surface Water","1.1","0.398","<0.2","117","10.3","100","140","0.265","0.047","0.078","8","2.1","29.8","0.8","1.89","13","17.1","0.71","0.64","0.95","0.17","13","0.009","1.5"
"Deep Bay","DM4","1992-01-07","1","Bottom Water","1.9","0.315","<0.2","103","9","110","120","0.207","0.045","0.06","8","2.8","30.1","0.8","1.43","14","17","0.57","0.51","0.76","0.16","14","0.009","1.5"
"Deep Bay","DM4","1992-02-10","1","Surface Water","1.7","0.305","<0.2","89","6.5","37","46","0.183","0.038","0.082","8","1.9","28.9","1.8","0.72","4","11","0.53","0.62","0.84","0.16","4.8","0.004","1"
"Deep Bay","DM4","1992-02-10","1","Bottom Water","1.6","0.263","0.3","91","7","70","76","0.142","0.023","0.052","8","1.4","29.9","1.8","0.77","9.5","11.2","0.43","0.47","0.64","0.13","5.6","0.004","1.5"
"Deep Bay","DM4","1992-03-25","1","Surface Water","0.5","0.174","<0.2","80","6.5","160","200","0.651","0.07","0.007","7.9","0.7","23.2","0.8","3.39","6.5","20.6","0.9","0.64","1.36","0.03","7.6","0.005","1"
"Deep Bay","DM4","1992-03-25","1","Bottom Water","0.5","0.173","0.4","67","5.5","160","160","0.524","0.089","0.008","7.8","<0.2","23.2","0.8","3.37","8","20.4","0.79","0.6","1.21","0.03","9.3","0.004","1"
"Deep Bay","DM4","1992-04-22","1","Surface Water","1.1","0.199","0.3","88","7","80","130","0.569","0.064","0.036","8","0.3","15.6","1.1","4.63","6.5","22.4","0.83","0.3","0.93","0.16","7.9","0.009","1"
"Deep Bay","DM4","1992-04-22","1","Bottom Water","1.4","0.337","0.9","88","7.1","230","280","0.477","0.116","0.041","8","<0.2","20.8","1.1","3.69","11","21.7","0.93","0.36","0.95","0.15","12","0.013","1.5"
"Deep Bay","DM4","1992-05-22","1","Surface Water","0.6","0.081","0.5","78","5.6","1","1","3.62","0.046","0.02","7.7","<0.2","14","1","5.92","6.5","24.5","3.75","0.37","4.04","0.08","8","0.002","1"
"Deep Bay","DM4","1992-05-22","1","Bottom Water","0.7","0.09","0.9","80","5.8","240","270","0.442","0.031","0.021","7.8","0.4","23","1","2.49","9.5","24.3","0.56","0.36","0.83","0.2","12","0.002","1.5"
"Deep Bay","DM4","1992-06-19","1","Surface Water","1.9","0.067","2.1","100","7.2","110","130","0.766","0.064","0.042","7.8","4.6","10.7","1.4","5.59","4","27.6","0.9","0.44","1.27","0.11","5.3","0.003","1"
"Deep Bay","DM4","1992-06-19","1","Bottom Water","1.3","0.075","2.2","76","5.6","320","420","0.591","0.056","0.033","7.9","0.9","24","1.4","4.38","3.5","26.5","0.72","0.47","1.12","0.05","4.2","0.003","1.5"
"Deep Bay","DM4","1992-07-20","1","Surface Water","1.4","0.5","0.5","94","6.8","280","600","0.893","0.061","0.131","7.4","2.1","9.7","0.7","6.74","4.5","28.1","1.45","0.65","1.6","0.88","8","0.008","1"
"Deep Bay","DM4","1992-07-20","1","Bottom Water","1.1","0.235","<0.2","83","6.3","330","550","0.735","0.04","0.094","7.4","1.9","19.8","0.7","6.5","13","27","1.01","0.52","1.3","1.35","10","0.004","2.5"
"Deep Bay","DM4","1992-08-17","1","Surface Water","2.2","0.089","1.6","79","5.5","70","120","0.289","0.051","0.049","7.9","1.8","23.1","1.2","2.85","5.5","28.6","0.43","0.2","0.54","0.17","4.5","0.004","2"
"Deep Bay","DM4","1992-08-17","1","Bottom Water","2","0.14","0.9","69","4.8","600","900","0.249","0.053","0.06","7.8","2.8","25.9","1.2","2.47","4.5","28.1","0.44","0.3","0.6","0.2","9","0.005","1.5"
"Deep Bay","DM4","1992-09-16","1","Surface Water","1","0.024","1.6","90","6.1","1","1","1.02","0.154","0.033","7.9","<0.2","17","1.4","5.03","8","30.1","1.2","0.38","1.55","0.16","6.8","0.002","2"
"Deep Bay","DM4","1992-09-16","1","Bottom Water","0.5","0.036","0.5","77","5.4","1","1","0.795","0.153","0.039","7.9","2.5","23.2","1.4","3.63","7","28.9","0.98","0.26","1.21","0.19","7.3","0.002","2.5"
"Deep Bay","DM4","1992-10-12","1","Surface Water","1.8","0.054","3.2","86","6.7","5","5","0.252","0.08","0.042","8","0.5","30.9","1.2","1.37","9.5","22.5","0.39","0.59","0.92","0.13","8.4","0.002","2"
"Deep Bay","DM4","1992-10-12","1","Bottom Water","1.7","0.061","3.6","77","6","17","21","0.236","0.074","0.038","8","0.2","32","1.2","1.13","14","22.5","0.37","0.57","0.88","0.19","10","0.002","3"
"Deep Bay","DM4","1992-11-11","1","Surface Water","0.7","0.092","<0.2","85","6.8","10","12","0.29","0.073","0.052","7.9","6.3","32.1","1.2","1.45","13","17.1","0.46","0.51","0.87","0.34","10","0.002","2"
"Deep Bay","DM4","1992-11-11","1","Bottom Water","0.7","0.099","0.4","86","6.9","14","20","0.281","0.073","0.055","7.9","0.3","32.4","1.2","1.52","16","17.1","0.45","0.55","0.9","0.22","12","0.002","2"
"Deep Bay","DM4","1992-12-08","1","Surface Water","2","0.297","0.9","108","10.1","14","19","0.246","0.042","0.062","8.1","0.5","28.9","1.9","2.34","3","17.1","0.59","0.66","0.95","0.08","4.1","0.01","0.5"
"Deep Bay","DM4","1992-12-08","1","Bottom Water","2","0.276","0.5","106","8.6","16","24","0.244","0.049","0.066","8.1","1.1","30","1.9","2.53","1.5","16.7","0.57","0.64","0.93","0.08","3.3","0.008","1"
"Deep Bay","DM5","1992-01-29","1","Surface Water","2.6","0.09","0.8","118","10.5","2","2","0.1","0.024","0.028","8.2","0.7","27.9","2.5","0.6","2.5","12.5","0.21","0.32","0.44","0.05","2.1","0.003","1"
"Deep Bay","DM5","1992-01-29","1","Middle Water","2.2","0.137","0.5","88","7.8","9","14","0.076","0.021","0.017","8.2","0.4","31","2.5","0.56","2","12","0.23","0.38","0.48","0.11","2.5","0.003","1"
"Deep Bay","DM5","1992-01-29","1","Bottom Water","2.8","0.079","<0.2","86","7.6","19","20","0.116","0.015","0.023","8.1","1.9","31.4","2.5","0.84","3.5","12","0.21","0.27","0.4","0.11","2.8","0.002","1.5"
"Deep Bay","DM5","1992-03-13","1","Surface Water","1.3","0.27","0.5","92","7.3","9","10","0.523","0.085","0.034","8","1.1","25","1.6","2.4","5.5","17","0.88","0.68","1.29","0.08","8.2","0.008","1"
"Deep Bay","DM5","1992-03-13","1","Middle Water","1.3","0.222","<0.2","90","7.2","7","9","0.24","0.045","0.032","8","0.9","30.6","1.6","1.49","5.5","16.6","0.51","0.6","0.89","0.08","8.2","0.006","1.5"
"Deep Bay","DM5","1992-03-13","1","Bottom Water","1.6","0.201","0.5","86","6.9","11","13","0.229","0.044","0.032","8","<0.2","30.9","1.6","1.35","7","16.3","0.47","0.58","0.85","0.08","9.1","0.005","1"
"Deep Bay","DM5","1992-05-14","1","Surface Water","2","0.238","1.1","77","5.5","120","140","0.724","0.073","0.051","8.1","0.4","14.5","1.8","4.78","3.5","24.9","1.04","0.56","1.36","0.09","7","0.016","0.5"
"Deep Bay","DM5","1992-05-14","1","Middle Water","1.4","0.18","0.5","83","6","70","70","0.341","0.052","0.034","8.1","1.3","18","1.8","3.18","4","24.5","0.57","0.45","0.84","0.08","6.5","0.01","1.5"
"Deep Bay","DM5","1992-05-14","1","Bottom Water","1.3","0.169","0.5","79","5.8","20","40","0.411","0.035","0.036","8.1","1.3","21.9","1.8","2.89","28","24.1","0.62","0.45","0.9","0.1","34","0.008","2.5"
"Deep Bay","DM5","1992-07-15","1","Surface Water","1.1","0.036","1.6","93","6.4","130","190","0.792","0.05","0.032","7.8","0.6","9.2","1.2","5.91","4.5","28.3","0.88","0.28","1.12","0.15","5.4","0.002","1"
"Deep Bay","DM5","1992-07-15","1","Middle Water","1","0.043","2.1","87","6.1","60","90","0.678","0.052","0.035","7.8","0.9","12.1","1.2","5.59","2.5","27.3","0.77","0.27","1","0.04","5.7","0.002","0.5"
"Deep Bay","DM5","1992-07-15","1","Bottom Water","1.2","0.056","1.1","67","4.8","90","90","0.379","0.043","0.045","7.8","<0.2","22.4","1.2","3.58","6.5","26.3","0.48","0.27","0.69","0.05","8.9","0.002","1"
"Deep Bay","DM5","1992-09-23","1","Surface Water","2","0.158","11","103","6.7","8","8","0.565","0.091","0.066","8.2","4.9","26","0.8","1.48","11","28.9","0.81","0.5","1.16","0.14","6.2","0.013","1"
"Deep Bay","DM5","1992-09-23","1","Middle Water","1.2","0.225","4.3","100","6.5","19","19","0.704","0.051","0.077","8.1","4","26.1","0.8","1.81","12","28.8","0.98","0.61","1.37","0.2","22","0.015","0.5"
"Deep Bay","DM5","1992-09-23","1","Bottom Water","1.1","0.089","2.7","85","5.6","120","120","0.522","0.082","0.049","8.1","3.7","27.5","0.8","1.94","26","28.3","0.69","0.52","1.12","0.15","37","0.006","20"
"Deep Bay","DM5","1992-11-13","1","Surface Water","1.2","0.098","<0.2","101","7.5","11","12","0.203","0.043","0.058","8.1","0.5","32.6","1","1.39","24","21.3","0.34","0.85","1.1","0.1","30","0.004","20"
"Deep Bay","DM5","1992-11-13","1","Middle Water","1.4","0.102","0.5","103","7.8","55","55","0.201","0.04","0.053","8.1","0.9","32.6","1","1.67","42","21.1","0.34","0.79","1.03","0.11","34","0.004","35"
"Deep Bay","DM5","1992-11-13","1","Bottom Water","1.2","0.106","<0.2","105","7.9","48","50","0.187","0.038","0.046","8.1","0.6","32.8","1","1.51","44","21.1","0.33","0.81","1.04","0.12","40","0.005","29"
"Eastern Buffer","EM1","1992-01-03","1","Surface Water","0.9","0.187","<0.2","127","11.2","690","750","0.078","0.036","0.032","8.9","0.9","35.6","1.8","0.76","3.5","16.6","0.3","0.38","0.49","0.14","3.5","0.028","0.5"
"Eastern Buffer","EM1","1992-01-03","1","Middle Water","0.8","0.177","0.3","129","11.4","1200","1800","0.071","0.023","0.025","8.9","1.2","34.5","1.8","0.73","3","16.5","0.27","0.4","0.49","0.18","4.4","0.026","0.5"
"Eastern Buffer","EM1","1992-01-03","1","Bottom Water","0.8","0.138","0.3","117","10.3","850","1200","0.066","0.021","0.021","8.9","0.5","34.7","1.8","0.68","3.5","16.5","0.23","0.26","0.35","0.15","3.8","0.021","0.5"
"Eastern Buffer","EM1","1992-02-14","1","Surface Water","1.7","0.117","0.3","73","6","5200","6800","0.063","<0.002","0.024","8.1","0.5","32","1.8","0.84","4.5","15.5","0.18","0.38","0.45","0.1","3.8","0.003","0.5"
"Eastern Buffer","EM1","1992-02-14","1","Middle Water","1.7","0.092","0.3","74","6.1","1400","2500","0.056","0.011","0.018","8.1","0.5","32.1","1.8","0.77","6","15.7","0.16","0.32","0.39","0.12","5","0.002","1"
"Eastern Buffer","EM1","1992-02-14","1","Bottom Water","1.5","0.079","<0.2","74","6.1","1800","2100","0.06","0.015","0.014","8.1","0.6","32.1","1.8","0.77","20","15.7","0.15","0.32","0.4","0.19","13","0.002","2"
"Eastern Buffer","EM1","1992-03-04","1","Surface Water","1","0.137","1.1","89","7.2","3100","3400","0.042","0.041","0.017","8.1","1.2","31.9","2","0.39","2.5","16.5","0.22","0.14","0.22","0.14","4.1","0.004","0.5"
"Eastern Buffer","EM1","1992-03-04","1","Middle Water","0.5","0.171","0.3","86","6.9","6300","7300","0.068","0.064","0.022","8","1","32","2","0.62","10","16.5","0.3","0.2","0.33","0.16","4.5","0.004","5.5"
"Eastern Buffer","EM1","1992-03-04","1","Bottom Water","0.7","0.137","0.5","85","6.9","4700","5400","0.083","0.061","0.018","8","1.1","32.2","2","0.61","32","16.5","0.28","0.2","0.34","0.16","15","0.003","4"
"Eastern Buffer","EM1","1992-04-01","1","Surface Water","0.8","0.163","<0.2","56","4.8","3600","4100","0.032","0.008","0.03","8.2","0.9","32.6","2","0.73","4.5","18.1","0.2","0.7","0.74","0.08","3.3","0.006","1"
"Eastern Buffer","EM1","1992-04-01","1","Middle Water","0.6","0.148","0.3","52","4.4","3100","3500","0.039","0.008","0.022","8.1","1.6","32.5","2","0.68","5.5","18","0.2","0.64","0.69","0.08","3.6","0.005","1.5"
"Eastern Buffer","EM1","1992-04-01","1","Bottom Water","0.9","0.153","0.8","51","4.4","5100","6000","0.039","0.008","0.024","8.1","<0.2","32.5","2","0.67","11","18","0.2","0.65","0.7","0.09","7","0.005","1.5"
"Eastern Buffer","EM1","1992-05-04","1","Surface Water","1.1","0.024","<0.2","91","6.5","190","200","0.05","0.008","0.005","8.1","14","29.9","1.2","0.37","4","23.3","0.08","0.2","0.26","0.09","3.5","0.001","1"
"Eastern Buffer","EM1","1992-05-04","1","Middle Water","1","0.105","2.1","88","6.3","1600","2200","0.058","0.009","0.008","8.1","0.5","30","1.2","0.48","4.5","23.1","0.17","0.23","0.3","0.09","3.4","0.005","1"
"Eastern Buffer","EM1","1992-05-04","1","Bottom Water","0.8","0.131","2.1","78","5.6","5200","5500","0.055","0.01","0.014","8.1","<0.2","30.6","1.2","0.5","5","22.8","0.2","0.26","0.33","0.09","3.9","0.006","1"
"Eastern Buffer","EM1","1992-06-01","1","Surface Water","1.2","0.228","<0.2","70","4.9","4200","4400","0.054","0.029","0.031","8.1","1.5","31.5","1.2","0.46","6.5","25","0.31","0.52","0.6","0.09","4","0.012","1"
"Eastern Buffer","EM1","1992-06-01","1","Middle Water","1.1","0.22","1.1","72","5.1","6700","7300","0.05","0.028","0.03","8.2","<0.2","31.6","1.2","0.41","7.5","24.9","0.3","0.44","0.52","0.15","4.8","0.015","1.5"
"Eastern Buffer","EM1","1992-06-01","1","Bottom Water","1.1","0.2","1.1","75","5.2","5200","5900","0.039","0.021","0.028","8.1","<0.2","31.6","1.2","0.44","9.5","24.9","0.26","0.37","0.43","0.18","4.9","0.011","1.5"
"Eastern Buffer","EM1","1992-07-03","1","Surface Water","0.9","0.223","<0.2","66","4.3","6800","6800","0.144","0.019","0.035","8.1","3.4","25.9","1.2","1.47","14","28.4","0.39","0.55","0.71","0.04","9.8","0.017","1.5"
"Eastern Buffer","EM1","1992-07-03","1","Middle Water","0.9","0.219","<0.2","61","4","6200","6800","0.128","0.019","0.033","8.2","3.4","27.5","1.2","1.35","17","28","0.37","0.47","0.62","0.05","13","0.017","2"
"Eastern Buffer","EM1","1992-07-03","1","Bottom Water","0.9","0.229","0.5","61","4","6400","6800","0.104","0.019","0.034","8.2","2.1","29.4","1.2","1.19","20","27.5","0.35","0.47","0.59","0.08","13","0.017","2.5"
"Eastern Buffer","EM1","1992-08-03","1","Surface Water","2.3","0.2","1.6","68","4.7","13000","20000","0.075","0.011","0.053","7.8","4.8","31.4","1.6","0.94","3.5","25.5","0.29","0.64","0.73","0.07","4.1","0.006","0.5"
"Eastern Buffer","EM1","1992-08-03","1","Middle Water","1.3","0.155","0.5","66","4.5","1000","1800","0.08","0.011","0.038","7.8","4.7","31.7","1.6","0.95","5.5","25.4","0.25","0.54","0.63","0.06","4.4","0.004","1"
"Eastern Buffer","EM1","1992-08-03","1","Bottom Water","1.1","0.118","1.1","58","4.1","2900","4600","0.071","0.011","0.039","7.6","2.3","33.4","1.6","0.92","6.5","22.9","0.2","0.43","0.51","0.13","5.5","0.002","1"
"Eastern Buffer","EM1","1992-09-02","1","Surface Water","1.4","0.363","<0.2","51","3.3","23000","25000","0.058","0.024","0.077","7.8","<0.2","31.2","1.2","1","7.5","29.2","0.45","0.64","0.72","0.1","5","0.013","4"
"Eastern Buffer","EM1","1992-09-02","1","Middle Water","0.8","0.17","0.5","59","3.9","600","700","0.066","0.029","0.042","7.9","<0.2","31.8","1.2","0.92","9","28.5","0.27","0.32","0.42","0.09","11","0.007","1.5"
"Eastern Buffer","EM1","1992-09-02","1","Bottom Water","0.9","0.221","0.5","61","4","400","700","0.068","0.03","0.057","7.9","<0.2","32.4","1.2","0.96","14.5","27.6","0.32","0.5","0.6","0.06","1.5","0.008","1"
"Eastern Buffer","EM1","1992-10-02","1","Surface Water","1.7","0.556","0.5","60","4.1","68000","68000","0.524","0.049","0.12","7.9","1.3","31.4","1","1.15","4.5","28.5","1.13","1.32","1.89","0.18","4.7","0.026","1"
"Eastern Buffer","EM1","1992-10-02","1","Middle Water","0.6","0.224","0.7","111","7.2","3700","4900","0.309","0.028","0.052","8.1","0.7","32.2","1","0.95","8.5","28.4","0.56","0.72","1.06","0.12","6","0.014","1.5"
"Eastern Buffer","EM1","1992-10-02","1","Bottom Water","0.5","0.224","0.5","118","7.8","1500","1900","0.306","0.031","0.05","8.1","0.6","32.5","1","0.94","16","28.2","0.56","0.7","1.04","0.13","7.7","0.014","2"
"Eastern Buffer","EM1","1992-11-12","1","Surface Water","0.5","0.175","<0.2","88","6.5","5800","6100","0.087","0.016","0.043","8","0.5","32.9","1","1.28","9","21.5","0.28","0.75","0.85","0.05","7.6","0.006","7"
"Eastern Buffer","EM1","1992-11-12","1","Middle Water","0.3","0.147","<0.2","86","6.3","1700","2200","0.083","0.018","0.048","8","0.2","33","1","1.26","11","21.4","0.25","0.61","0.71","0.06","12","0.005","9"
"Eastern Buffer","EM1","1992-11-12","1","Bottom Water","0.4","0.159","<0.2","84","6.2","2400","3100","0.088","0.02","0.045","8","0.2","33","1","1.57","8","21.3","0.27","0.68","0.79","0.11","10","0.005","6"
"Eastern Buffer","EM1","1992-12-02","1","Surface Water","0.6","0.345","1.4","80","5.9","1200","1800","0.424","0.172","0.085","8","2.1","33","1","1.41","4","20.6","0.94","0.74","1.34","0.24","6.1","0.011","1"
"Eastern Buffer","EM1","1992-12-02","1","Middle Water","0.6","0.296","1.5","117","8.7","800","1400","0.055","0.039","0.026","8","<0.2","33","1","0.74","5.5","20.5","0.39","0.69","0.78","0.03","5","0.01","1"
"Eastern Buffer","EM1","1992-12-02","1","Bottom Water","0.4","0.284","1.1","147","10.9","1600","2500","0.056","0.036","0.046","8.1","0.2","33","1","0.66","5.5","20.4","0.38","0.71","0.8","0.22","4.9","0.01","1"
"Eastern Buffer","EM2","1992-01-03","1","Surface Water","1","0.183","1.6","113","10","4800","6700","0.071","0.032","0.032","8.3","<0.2","34.6","1.8","0.71","3","16.2","0.29","0.31","0.41","0.11","3.5","0.007","0.5"
"Eastern Buffer","EM2","1992-01-03","1","Middle Water","0.9","0.136","<0.2","113","10","2500","3300","0.066","0.024","0.023","8.8","0.4","34.7","1.8","0.68","4.5","16.5","0.23","0.28","0.37","0.13","3.5","0.017","0.5"
"Eastern Buffer","EM2","1992-01-03","1","Bottom Water","0.7","0.099","<0.2","116","10.2","1100","1100","0.035","0.003","0.017","8.9","1.1","34.9","1.8","0.68","3.5","16.6","0.14","0.24","0.28","0.13","4.5","0.015","1"
