"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM3","2008-03-26","1","Surface Water","1","0.9","1.3","71","5.5","120","170","0.65","0.19","0.1","7.7","1.3","25.5","0.2","2.6","16","20.2","1.74","1.1","1.94","0.15","21.4","0.014","5.6"
"Deep Bay","DM3","2008-04-21","1","Surface Water","1.2","1.2","3.3","85","6.3","370","890","1.1","0.26","0.12","7.6","3.2","19.7","1","4","7.8","24.7","2.56","1.5","2.86","0.15","14.5","0.022","2.5"
"Deep Bay","DM3","2008-05-22","1","Surface Water","0.5","0.51","2.6","82","5.9","63","280","0.71","0.15","0.072","7.8","1.2","23.4","1.3","2.4","4.9","25.5","1.37","0.71","1.57","0.09","12.2","0.016","1.8"
"Deep Bay","DM3","2008-06-24","1","Surface Water","4","0.046","77","129","9.4","84","120","0.92","0.21","0.018","8.6","11","6.6","0.6","5.1","13","29.7","1.18","0.94","2.07","0.13","17.1","0.012","8.7"
"Deep Bay","DM3","2008-07-21","1","Surface Water","1.5","0.4","4.5","86","6.2","91","180","0.92","0.27","0.063","7.7","4","8.9","0.4","6.2","9.9","29.9","1.59","0.75","1.94","0.12","16.9","0.015","5.2"
"Deep Bay","DM3","2008-08-18","1","Surface Water","1","0.28","5.9","86","6.1","32","90","1.1","0.18","0.063","7.6","5.5","12.6","0.7","5.7","11","30.1","1.56","0.59","1.87","0.09","16","0.009","2.6"
"Deep Bay","DM3","2008-09-17","1","Surface Water","0.6","0.35","2.1","53","3.6","26","48","0.54","0.14","0.095","7.2","2","22.6","0.1","3.7","13","29.3","1.03","0.63","1.31","0.12","16.3","0.004","2.9"
"Deep Bay","DM3","2008-10-15","1","Surface Water","0.6","0.25","2.3","87","6.1","9","39","0.51","0.16","0.079","8.3","0.6","25.3","0.5","3","7.6","26.5","0.92","0.47","1.14","0.09","13.9","0.025","2.2"
"Deep Bay","DM3","2008-11-14","1","Surface Water","1.1","0.29","26","109","8","220","320","0.44","0.12","0.076","8.2","3.5","25.6","1.2","1.3","7.7","23.2","0.85","0.53","1.09","0.1","14.2","0.019","1.8"
"Deep Bay","DM3","2008-12-11","1","Surface Water","2.3","0.43","30","183","14.2","570","810","0.25","0.14","0.063","8","7.8","29.4","1","0.05","10","19","0.82","0.99","1.38","0.14","16","0.013","3.1"
"Deep Bay","DM4","2008-01-07","1","Surface Water","0.6","0.53","3.4","85","6.8","230","390","0.44","0.12","0.057","6.8","0.2","28.1","0.6","1.9","6.9","18.5","1.09","0.76","1.32","0.08","13.1","0.002","2.2"
"Deep Bay","DM4","2008-01-07","1","Bottom Water","0.3","0.52","3.4","85","6.8","360","520","0.42","0.11","0.058","6.8","1.2","28.6","0.6","1.8","12","18.3","1.05","0.72","1.25","0.09","15.3","0.001","2.6"
"Deep Bay","DM4","2008-02-25","1","Surface Water","0.7","0.6","1.3","93","7.7","890","1200","0.45","0.07","0.054","7.9","1","28.5","1.4","2.1","8.5","16","1.12","0.85","1.37","0.07","11.9","0.011","2.3"
"Deep Bay","DM4","2008-02-25","1","Bottom Water","0.7","0.53","0.6","93","7.7","1200","1600","0.42","0.067","0.051","7.9","1.9","28.9","1.4","2","22","15.8","1.02","0.75","1.24","0.12","25.3","0.01","2.3"
"Deep Bay","DM4","2008-03-26","1","Surface Water","0.5","0.73","1","76","5.9","1000","1700","0.62","0.2","0.063","7.8","<0.2","26.3","0.5","2.2","8.6","20.1","1.55","0.9","1.72","0.1","13.5","0.015","4.8"
"Deep Bay","DM4","2008-03-26","1","Bottom Water","0.6","0.72","0.3","75","5.8","1400","2700","0.57","0.18","0.065","7.8","0.7","26.6","0.5","2.1","16","20.1","1.47","0.93","1.68","0.14","19.1","0.015","3.1"
"Deep Bay","DM4","2008-04-21","1","Surface Water","1.6","2.2","4.2","83","6.2","560","1600","1","0.31","0.17","7.7","3.1","19.3","1","4.7","6.4","24.6","3.51","2.6","3.91","0.21","13.1","0.057","2.8"
"Deep Bay","DM4","2008-04-21","1","Bottom Water","0.7","0.82","1.7","79","5.9","600","1100","1.1","0.26","0.085","7.7","1.8","21.1","1","3.8","8.6","24","2.18","1.1","2.46","0.1","14.2","0.019","2.6"
"Deep Bay","DM4","2008-05-22","1","Surface Water","0.7","0.72","2.2","87","6.3","160","310","0.69","0.16","0.091","7.9","1.3","22.5","1.3","2.4","4.1","25.5","1.57","0.88","1.73","0.11","10.5","0.026","2"
"Deep Bay","DM4","2008-05-22","1","Bottom Water","0.3","0.49","1.3","75","5.3","210","580","0.57","0.12","0.062","7.8","0.9","26.1","1.3","1.9","6.6","25.2","1.18","0.66","1.35","0.09","12.1","0.016","1.5"
"Deep Bay","DM4","2008-06-24","1","Surface Water","3.1","0.11","68","141","10.3","210","320","0.93","0.17","0.016","8.4","13","8","0.8","5.1","8.5","29","1.21","0.75","1.85","0.09","15.9","0.016","6"
"Deep Bay","DM4","2008-06-24","1","Bottom Water","1.2","0.21","12","60","4.3","490","740","0.67","0.094","0.027","8","5.2","18.4","0.8","4.1","13","27.1","0.97","0.43","1.19","0.08","16.6","0.01","5.8"
"Deep Bay","DM4","2008-07-21","1","Surface Water","1","0.29","2.6","81","5.9","68","220","1.1","0.25","0.049","7.7","1.5","8.9","0.4","7.1","5","29.4","1.64","0.55","1.9","0.1","15.1","0.011","1.6"
"Deep Bay","DM4","2008-07-21","1","Bottom Water","0.7","0.31","1.9","65","4.7","200","360","0.85","0.23","0.051","7.6","3.2","13.8","0.4","6","7","28.4","1.39","0.55","1.63","0.1","16.5","0.009","2.8"
"Deep Bay","DM4","2008-08-18","1","Surface Water","0.9","0.26","7.1","88","6.3","120","270","1","0.19","0.046","7.7","3.6","12.7","1","5.3","4.8","29.6","1.45","0.56","1.75","0.07","12.2","0.01","2"
"Deep Bay","DM4","2008-08-18","1","Bottom Water","1","0.25","11","90","6.3","86","240","1","0.18","0.049","7.7","5.4","14.7","1","4.7","5.1","29.5","1.43","0.62","1.8","0.09","14.5","0.009","1.9"
"Deep Bay","DM4","2008-09-17","1","Surface Water","0.5","0.23","2.2","51","3.4","110","250","0.59","0.19","0.059","7.5","0.8","22","0.1","3.6","12","29","1.01","0.46","1.24","0.08","16.4","0.004","2.5"
"Deep Bay","DM4","2008-09-17","1","Bottom Water","0.5","0.23","1.7","46","3.1","1200","2800","0.56","0.17","0.056","7.5","2.2","22.9","0.1","3.4","29","28.4","0.96","0.5","1.23","0.09","31.2","0.004","4"
"Deep Bay","DM4","2008-10-15","1","Surface Water","0.7","0.22","1.5","73","5","730","1200","0.49","0.18","0.055","8.3","0.8","26","0.2","2.8","16","26.3","0.89","0.45","1.12","0.08","20.7","0.019","2.6"
"Deep Bay","DM4","2008-10-15","1","Bottom Water","0.8","0.24","1.6","75","5.2","500","940","0.44","0.16","0.057","8.3","1.3","26.5","0.2","2.6","24","26.3","0.84","0.56","1.16","0.09","28","0.022","3.1"
"Deep Bay","DM4","2008-11-14","1","Surface Water","0.6","0.24","12","92","6.7","1400","2200","0.48","0.1","0.044","8.2","2.1","24.6","1.2","2.3","13","23.9","0.82","0.42","1","0.06","16.3","0.015","2.1"
"Deep Bay","DM4","2008-11-14","1","Bottom Water","0.7","0.28","12","93","6.8","610","1100","0.38","0.098","0.058","8.2","3","26.3","1.2","1.5","19","23.6","0.76","0.53","1.01","0.08","28.7","0.017","3.3"
"Deep Bay","DM4","2008-12-11","1","Surface Water","1.3","0.3","4.3","105","8","170","230","0.26","0.078","0.041","7.8","2.5","29.6","1.4","1.2","7.1","20.2","0.64","0.53","0.87","0.07","12.3","0.006","1.5"
"Deep Bay","DM4","2008-12-11","1","Bottom Water","1.3","0.089","9.9","142","10.9","24","40","0.15","0.062","0.035","7.9","3.5","30.5","1.4","0.22","14","19.4","0.3","0.32","0.53","0.06","14","0.002","2.6"
"Deep Bay","DM5","2008-01-07","1","Surface Water","0.4","0.37","2","88","6.8","200","370","0.28","0.063","0.047","7","0.6","29.9","1.4","1.3","3.8","18.9","0.71","0.54","0.88","0.06","10.8","0.001","1.8"
"Deep Bay","DM5","2008-01-07","1","Middle Water","0.2","0.35","2.8","87","6.8","340","650","0.27","0.06","0.048","7","0.3","30.2","1.4","1.3","4.6","18.5","0.68","0.49","0.82","0.06","13.5","0.001","1.9"
"Deep Bay","DM5","2008-01-07","1","Bottom Water","<0.1","0.29","1.8","87","6.8","580","1200","0.24","0.047","0.041","7.1","<0.2","30.6","1.4","1.2","6","18.5","0.58","0.4","0.69","0.06","14.1","0.001","1.8"
"Deep Bay","DM5","2008-02-25","1","Surface Water","0.7","0.41","1.1","93","7.7","490","920","0.39","0.058","0.044","7.9","0.9","29.2","1.5","1.9","6.3","15.9","0.86","0.62","1.07","0.08","11.1","0.008","1.5"
"Deep Bay","DM5","2008-02-25","1","Middle Water","0.6","0.4","1.1","94","7.8","750","1600","0.37","0.054","0.041","8","1","29.6","1.5","1.8","6.2","15.8","0.82","0.52","0.94","0.1","11.8","0.008","1.1"
"Deep Bay","DM5","2008-02-25","1","Bottom Water","1","0.29","0.9","96","8","1300","1800","0.34","0.045","0.037","8","1.3","30","1.5","1.7","7.5","15.7","0.68","0.49","0.88","0.08","13.9","0.007","1.2"
"Deep Bay","DM5","2008-03-26","1","Surface Water","0.7","0.54","0.6","77","5.9","410","980","0.53","0.15","0.045","7.9","0.4","27.3","0.6","1.8","5.3","19.9","1.22","0.72","1.4","0.08","11.7","0.014","2.6"
"Deep Bay","DM5","2008-03-26","1","Middle Water","0.4","0.49","0.6","83","6.4","420","950","0.46","0.13","0.043","7.9","<0.2","28.4","0.6","1.6","5.7","19.9","1.08","0.63","1.22","0.09","11.9","0.013","2.4"
"Deep Bay","DM5","2008-03-26","1","Bottom Water","0.2","0.4","0.3","85","6.5","410","1800","0.35","0.088","0.038","8","<0.2","29","0.6","1.4","9.1","19.9","0.84","0.58","1.02","0.07","15.2","0.011","2.6"
"Deep Bay","DM5","2008-04-21","1","Surface Water","1.3","0.58","1.4","89","6.5","140","230","1.2","0.26","0.062","7.8","1.3","20.7","1","3.7","5.6","24.8","2.04","0.81","2.27","0.08","12.2","0.017","2.7"
"Deep Bay","DM5","2008-04-21","1","Middle Water","1","0.4","0.9","85","6.3","300","710","1","0.18","0.048","7.7","1","24.4","1","3.1","5.5","23.9","1.58","0.56","1.74","0.07","13.9","0.009","2.4"
"Deep Bay","DM5","2008-04-21","1","Bottom Water","0.8","0.38","0.9","86","6.3","380","740","0.8","0.15","0.047","7.7","0.7","26","1","2.7","6.6","23.7","1.33","0.51","1.46","0.06","17.2","0.009","2.2"
"Deep Bay","DM5","2008-05-22","1","Surface Water","0.5","0.23","1.7","85","6","100","160","0.46","0.081","0.031","8","0.6","27.6","1.5","1.4","5.6","25.2","0.77","0.39","0.93","0.04","10.7","0.01","1.4"
"Deep Bay","DM5","2008-05-22","1","Middle Water","0.4","0.21","0.7","84","5.9","290","850","0.39","0.07","0.027","8","0.7","28.7","1.5","1.2","4.6","25.1","0.67","0.38","0.84","0.04","11.9","0.009","1.2"
"Deep Bay","DM5","2008-05-22","1","Bottom Water","0.6","0.18","1.4","83","5.8","520","2100","0.35","0.059","0.025","8","0.5","29.2","1.5","1.1","6.2","25.1","0.59","0.36","0.77","0.04","13.4","0.008","1.6"
"Deep Bay","DM5","2008-06-24","1","Surface Water","2.6","0.12","48","120","8.6","200","420","0.78","0.13","0.014","8.2","9","14","0.7","4.4","7.9","28","1.03","0.58","1.49","0.07","16.4","0.011","6.5"
"Deep Bay","DM5","2008-06-24","1","Middle Water","1.9","0.13","34","73","5.2","260","580","0.76","0.11","0.012","8","8.7","21.4","0.7","4","6.4","26.9","1","0.48","1.35","0.06","15.2","0.007","5.1"
"Deep Bay","DM5","2008-06-24","1","Bottom Water","2","0.14","25","50","3.5","280","470","0.71","0.099","0.016","7.9","5.9","25.4","0.7","4","6.5","26.2","0.95","0.46","1.27","0.06","15.6","0.006","2.6"
"Deep Bay","DM5","2008-07-21","1","Surface Water","0.7","0.18","2.5","86","6.1","24","66","0.9","0.17","0.035","7.8","1","10.7","0.7","6.3","3.8","29.3","1.25","0.39","1.46","0.08","13.2","0.008","1.5"
"Deep Bay","DM5","2008-07-21","1","Middle Water","0.5","0.18","2.6","83","6","40","100","0.84","0.17","0.035","7.8","1.5","13","0.7","6.3","3.5","28.8","1.19","0.36","1.37","0.09","11.8","0.008","2"
"Deep Bay","DM5","2008-07-21","1","Bottom Water","0.9","0.14","3.8","68","4.8","300","710","0.72","0.12","0.028","7.7","2.1","19.8","0.7","4.3","4","27.4","0.98","0.32","1.16","0.07","12.6","0.004","2"
"Deep Bay","DM5","2008-08-18","1","Surface Water","0.7","0.22","3.3","85","6","78","90","0.89","0.14","0.035","7.8","2.4","15.1","1.3","4.8","5.9","29.4","1.25","0.51","1.54","0.04","12.2","0.009","2.1"
"Deep Bay","DM5","2008-08-18","1","Middle Water","0.7","0.2","4.7","83","5.8","130","320","0.8","0.13","0.032","7.8","3.3","18.1","1.3","4.4","4.7","28.7","1.13","0.48","1.41","0.08","10.6","0.007","1.9"
"Deep Bay","DM5","2008-08-18","1","Bottom Water","0.7","0.17","4.4","85","5.9","190","390","0.7","0.11","0.025","7.8","3","19.2","1.3","3.7","2.9","28.6","0.98","0.43","1.24","0.05","10","0.006","1.4"
"Deep Bay","DM5","2008-09-17","1","Surface Water","0.8","0.18","3.6","63","4.2","85","190","0.48","0.12","0.045","7.7","1.2","24.4","0.8","2.7","6.5","28.7","0.78","0.4","1","0.07","12.5","0.005","1.6"
"Deep Bay","DM5","2008-09-17","1","Middle Water","0.4","0.16","3.2","59","3.9","240","580","0.43","0.1","0.042","7.7","1.1","26","0.8","2.5","6.2","28.1","0.69","0.38","0.91","0.06","13.5","0.004","1.7"
"Deep Bay","DM5","2008-09-17","1","Bottom Water","0.4","0.14","3.2","60","4","400","1000","0.39","0.086","0.04","7.7","1.3","26.2","0.8","2.2","9.4","28","0.62","0.34","0.82","0.06","15","0.004","2"
"Deep Bay","DM5","2008-10-15","1","Surface Water","0.7","0.13","1.1","86","5.9","270","570","0.31","0.13","0.038","8.5","0.7","28","0.5","2.1","11","26.5","0.57","0.3","0.74","0.05","14.4","0.017","2.4"
"Deep Bay","DM5","2008-10-15","1","Middle Water","0.3","0.098","2.4","85","5.8","530","1300","0.3","0.12","0.033","8.5","<0.2","28.8","0.5","1.8","14","26.2","0.52","0.32","0.74","0.05","14.7","0.013","2.6"
"Deep Bay","DM5","2008-10-15","1","Bottom Water","0.3","0.06","1.6","84","5.8","420","1500","0.28","0.11","0.032","8.5","1.4","28.9","0.5","1.8","13","26.2","0.45","0.3","0.69","0.04","17.4","0.008","2.3"
"Deep Bay","DM5","2008-11-14","1","Surface Water","0.4","0.16","2.1","93","6.7","440","840","0.28","0.076","0.033","7.7","1.6","26.9","1.2","1.5","7.8","24.1","0.52","0.32","0.68","0.05","13.8","0.003","1.3"
"Deep Bay","DM5","2008-11-14","1","Middle Water","0.4","0.13","1.9","90","6.4","380","790","0.23","0.069","0.029","7.7","1.6","28.4","1.2","1.2","8.9","24.1","0.43","0.26","0.56","0.09","14.2","0.003","1.2"
"Deep Bay","DM5","2008-11-14","1","Bottom Water","0.4","0.1","1.8","92","6.5","710","2200","0.15","0.059","0.028","7.8","1.6","30.1","1.2","0.99","27","24.2","0.31","0.31","0.52","0.04","15.8","0.003","2.6"
"Deep Bay","DM5","2008-12-11","1","Surface Water","1.1","0.12","6.7","109","8.1","150","410","0.13","0.062","0.022","7.8","1.6","31.7","1.8","0.7","4.2","20.4","0.31","0.33","0.52","0.05","18.3","0.003","1.3"
"Deep Bay","DM5","2008-12-11","1","Middle Water","0.9","0.12","6.6","109","8.2","310","920","0.12","0.062","0.023","7.8","1.8","31.7","1.8","0.67","5.2","20.3","0.3","0.29","0.47","0.04","10.6","0.003","1.3"
"Deep Bay","DM5","2008-12-11","1","Bottom Water","0.5","0.11","4.8","105","7.9","590","1400","0.12","0.06","0.023","7.8","1.1","31.9","1.8","0.69","6","20.1","0.29","0.27","0.45","0.04","12.2","0.002","1.1"
"Eastern Buffer","EM1","2008-01-02","1","Surface Water","0.3","0.069","2.4","91","7","47","89","0.12","0.014","0.019","8.2","<0.2","31.6","2.5","0.77","2.4","18.5","0.2","0.19","0.32","0.03","7.1","0.003","0.9"
"Eastern Buffer","EM1","2008-01-02","1","Middle Water","0.8","0.065","2.4","91","7","40","69","0.12","0.014","0.02","8.2","<0.2","31.6","2.5","0.77","2.2","18.4","0.2","0.18","0.31","0.03","6.7","0.002","0.6"
"Eastern Buffer","EM1","2008-01-02","1","Bottom Water","0.3","0.068","1.4","90","7","85","130","0.12","0.014","0.019","8.1","<0.2","31.6","2.5","0.79","2.8","18.4","0.2","0.15","0.28","0.03","7.3","0.003","1.1"
"Eastern Buffer","EM1","2008-02-01","1","Surface Water","0.6","0.02","0.7","89","7.2","8","8","0.15","0.014","0.014","8.1","0.4","32.2","1.8","1","2.1","16","0.18","0.12","0.28","0.03","7.3","0.001","0.6"
"Eastern Buffer","EM1","2008-02-01","1","Middle Water","0.5","0.02","0.5","89","7.2","4","10","0.15","0.015","0.015","8.1","0.4","32.2","1.8","1","3.2","16","0.19","0.15","0.32","0.03","7.2","0.001","0.7"
"Eastern Buffer","EM1","2008-02-01","1","Bottom Water","0.5","0.022","0.9","89","7.2","2","7","0.15","0.016","0.014","8.1","0.2","32.2","1.8","1","3.2","16","0.19","0.13","0.3","0.03","7.7","0.001","<0.5"
"Eastern Buffer","EM1","2008-03-27","1","Surface Water","0.7","0.14","0.5","84","6.3","5","28","0.058","0.01","0.021","8.1","<0.2","33","3","0.49","1.6","20","0.21","0.28","0.35","0.03","7.9","0.006","1"
"Eastern Buffer","EM1","2008-03-27","1","Middle Water","0.6","0.14","0.7","87","6.5","23","50","0.059","0.01","0.023","8.1","<0.2","33.1","3","0.49","1.6","19.8","0.21","0.23","0.3","0.03","8","0.006","1.4"
"Eastern Buffer","EM1","2008-03-27","1","Bottom Water","0.7","0.11","0.9","93","6.9","40","86","0.047","0.007","0.018","8.2","0.2","33.6","3","0.44","1.9","20","0.16","0.24","0.29","0.03","8.6","0.005","1.2"
"Eastern Buffer","EM1","2008-04-24","1","Surface Water","0.6","0.063","0.8","106","7.5","78","180","0.028","0.004","0.012","8.1","1","33.5","2.6","0.52","2.6","22.7","0.1","0.13","0.16","<0.02","9.2","0.003","1"
"Eastern Buffer","EM1","2008-04-24","1","Middle Water","0.6","0.072","1.1","89","6.4","77","160","0.028","0.004","0.012","8.1","<0.2","33.5","2.6","0.55","2.4","22.7","0.1","0.13","0.16","0.03","9.3","0.003","1.1"
"Eastern Buffer","EM1","2008-04-24","1","Bottom Water","0.6","0.059","0.7","92","6.5","140","260","0.027","0.004","0.011","8.1","1.1","33.6","2.6","0.55","2.7","22.8","0.09","0.13","0.16","<0.02","9.8","0.003","1.2"
"Eastern Buffer","EM1","2008-05-21","1","Surface Water","0.5","0.088","1.1","82","5.7","110","560","0.041","0.006","0.017","8.1","0.3","33.4","2.5","0.48","4.4","24.4","0.14","0.18","0.23","0.03","7.6","0.005","1.4"
"Eastern Buffer","EM1","2008-05-21","1","Middle Water","0.4","0.075","0.6","85","5.9","130","340","0.034","0.005","0.014","8.1","0.4","33.5","2.5","0.48","4.8","24.3","0.11","0.18","0.22","0.03","7.6","0.004","1.2"
"Eastern Buffer","EM1","2008-05-21","1","Bottom Water","0.5","0.073","0.6","87","6","51","130","0.027","0.004","0.014","8.1","<0.2","33.5","2.5","0.44","3.6","24.3","0.1","0.16","0.19","0.02","7.1","0.004","1"
"Eastern Buffer","EM1","2008-06-12","1","Surface Water","2","0.065","25","94","6.5","1100","2800","0.52","0.15","0.005","8.4","7.5","26.3","2.6","1.4","4.8","26.7","0.74","0.38","1.05","0.04","12.1","0.007","2.9"
"Eastern Buffer","EM1","2008-06-12","1","Middle Water","0.6","0.048","1.1","67","4.5","430","1100","0.064","0.067","0.014","8.3","2.1","33.1","2.6","0.94","3.9","25.4","0.18","0.2","0.33","0.03","15.4","0.004","1.6"
"Eastern Buffer","EM1","2008-06-12","1","Bottom Water","0.8","0.039","0.7","68","4.6","430","900","0.055","0.062","0.012","8.3","2.1","33.6","2.6","0.9","3.7","25.3","0.16","0.15","0.27","0.02","10.7","0.003","1.4"
