"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM1","2001-11-16","1","Surface Water","0.9","4.6","3.1","53","4.5","4700","6200","0.29","0.25","0.47","7.5","2.3","23.1","0.5","5.8","44","16.6","5.14","5.5","6.04","0.56","103.1","0.035","6.6"
"Deep Bay","DM1","2001-12-14","1","Surface Water","2.9","4.7","1","36","3","3600","4800","0.28","0.15","0.49","7.4","3.3","23","0.5","5","39","17.8","5.13","5.5","5.93","0.6","44.6","0.032","6.3"
"Deep Bay","DM2","2001-01-11","1","Surface Water",">8","2.1","150","86","7.1","2100","2800","0.45","0.19","0.26","8.6","110","26.4","0.5","0.73","18","17.4","2.74","3.4","4.04","0.52","17.2","0.203","2.9"
"Deep Bay","DM2","2001-02-12","1","Surface Water","1.5","4.8","2.9","37","3","2900","3500","0.18","0.1","0.53","7.4","9.2","24.2","0.5","4.7","75","18.3","5.08","5","5.28","0.72","72.1","0.039","9.2"
"Deep Bay","DM2","2001-03-14","1","Surface Water","2","4.4","3.8","35","2.8","3400","3900","0.6","0.33","0.43","6.9","10","23.8","0.5","4.9","180","19.1","5.33","5","5.93","0.79","96.6","0.014","15"
"Deep Bay","DM2","2001-04-17","1","Surface Water","5","5.6","8.3","70","5.2","5200","9900","0.15","0.076","0.61","7.6","6.8","21.7","0.5","6.2","5","23.9","5.83","6.3","6.53","0.75","97.6","0.105","2"
"Deep Bay","DM2","2001-05-11","1","Surface Water","2.4","1.9","3.6","71","5.2","610","1300","0.7","0.29","0.35","7.6","4.1","16.7","0.5","6.5","11","27","2.89","2.5","3.49","0.42","24.2","0.044","2.8"
"Deep Bay","DM2","2001-06-14","1","Surface Water","3.6","3.4","3.8","12","1","35000","100000","0.6","0.22","0.24","7.3","2.2","0.3","0.5","9.7","41","26.9","4.22","4.4","5.22","0.48","86.6","0.047","6.9"
"Deep Bay","DM2","2001-07-09","1","Surface Water","1","0.29","2.3","76","5.7","720","2000","1.1","0.28","0.056","6.3","0.7","3.5","0.5","7.9","14","29.4","1.67","0.56","1.94","0.1","32.1","0.001","3.9"
"Deep Bay","DM2","2001-08-22","1","Surface Water","3.1","1.1","2.9","50","3.4","480","880","0.51","0.28","0.18","7.9","7.2","13.3","1","5.5","36","30.8","1.89","1.4","2.19","0.24","21.4","0.077","4.8"
"Deep Bay","DM2","2001-09-20","1","Surface Water","2.2","2.1","1.9","53","3.8","5200","7800","0.41","0.28","0.23","7.4","13","15.7","1","6.2","17","29","2.79","2.6","3.29","0.3","26.7","0.035","2.8"
"Deep Bay","DM2","2001-10-19","1","Surface Water","1.2","2.6","3.2","60","4.3","95","150","0.32","0.36","0.3","7.3","1.6","22.9","0.5","4.9","21","25.6","3.28","2.9","3.58","0.37","41.5","0.025","3.2"
"Deep Bay","DM2","2001-11-16","1","Surface Water","0.9","2.3","1.9","80","6.4","470","810","0.37","0.28","0.27","7.5","1.5","27.4","0.5","3.8","30","17.7","2.95","2.5","3.15","0.33","29.9","0.021","3.7"
"Deep Bay","DM2","2001-12-14","1","Surface Water","1.9","2.2","1.3","57","4.6","4800","6400","0.41","0.2","0.31","7.5","1.7","26.6","0.5","3.6","18","18.2","2.81","2.7","3.31","0.35","30.7","0.02","2.1"
"Deep Bay","DM3","2001-01-11","1","Surface Water","4.9","0.89","8.7","81","6.5","3900","5000","0.44","0.1","0.14","8.5","33","27.6","0.5","1.1","9.6","17.5","1.43","1.2","1.74","0.21","13","0.066","1.4"
"Deep Bay","DM3","2001-02-12","1","Surface Water","0.9","1.3","2.4","65","5.2","95","100","0.32","0.13","0.17","7.8","1","27.8","0.5","2.5","36","17.7","1.75","1.6","2.05","0.26","85.2","0.021","5.2"
"Deep Bay","DM3","2001-03-14","1","Surface Water","1","0.95","3.6","49","3.9","100","210","0.51","0.14","0.14","7.2","0.3","27.6","0.5","2.7","110","18.9","1.6","1.4","2.05","0.28","107.9","0.005","7.8"
"Deep Bay","DM3","2001-04-17","1","Surface Water","1.3","0.47","4.1","83","6.1","140","180","0.56","0.1","0.057","7.9","<0.2","25.2","0.5","3.1","8","22.9","1.13","0.64","1.3","0.1","42.4","0.015","1.5"
"Deep Bay","DM3","2001-05-11","1","Surface Water","0.8","0.43","2.4","84","6.1","88","120","0.88","0.11","0.094","7.8","0.8","18.5","1","4.5","9","26.2","1.42","0.65","1.64","0.13","21.6","0.015","2.6"
"Deep Bay","DM3","2001-06-14","1","Surface Water","2.1","3.4","6.2","80","6.2","1200","2900","0.42","0.22","0.43","7.8","2.7","0.8","0.5","7.6","14","28.4","4.04","3.6","4.24","0.5","40","0.154","3.3"
"Deep Bay","DM3","2001-07-09","1","Surface Water","0.9","0.4","1.4","82","6","550","1400","1","0.29","0.058","6.2","1.8","3.3","0.5","7.9","18","30.2","1.69","0.68","1.97","0.09","35.7","0.001","3.2"
"Deep Bay","DM3","2001-08-22","1","Surface Water","1","0.25","1.2","66","4.6","690","1300","0.77","0.18","0.048","8","1.9","13.2","1","6.8","8.9","30.1","1.2","0.46","1.41","0.08","10.5","0.017","1.3"
"Deep Bay","DM3","2001-09-20","1","Surface Water","1.6","0.14","1.9","66","4.5","600","880","0.53","0.21","0.044","7.6","3","19.8","1","3.9","14","28.8","0.88","0.34","1.08","0.09","19","0.004","1.8"
"Deep Bay","DM3","2001-10-19","1","Surface Water","0.3","0.41","2.3","84","5.8","24","57","0.36","0.27","0.094","7.5","1.9","25.5","0.5","2.8","20","26.1","1.04","0.65","1.28","0.13","26.6","0.007","2.8"
"Deep Bay","DM3","2001-11-16","1","Surface Water","1","0.67","2.6","87","6.8","73","130","0.27","0.18","0.094","7.6","1.2","29.5","0.5","2","43","18.7","1.12","0.85","1.3","0.17","58.6","0.008","5.9"
"Deep Bay","DM3","2001-12-14","1","Surface Water","1.5","0.71","2","86","6.7","30","50","0.34","0.12","0.12","7.7","0.9","29.4","0.5","2","27","18.8","1.17","0.91","1.37","0.16","36","0.011","3.2"
"Deep Bay","DM4","2001-01-11","1","Surface Water","1.2","0.31","2.3","85","6.8","490","620","0.38","0.054","0.055","8.1","0.6","28.8","1.5","2.5","20","17.9","0.74","0.47","0.9","0.09","23.4","0.01","2.4"
"Deep Bay","DM4","2001-01-11","1","Bottom Water","0.9","0.32","1.2","82","6.5","850","1100","0.35","0.049","0.048","8.1","1.7","29.3","1.5","2.2","28","18","0.72","0.45","0.85","0.1","35.2","0.01","2.8"
"Deep Bay","DM4","2001-02-12","1","Surface Water","1.4","0.55","9","79","6.3","85","94","0.28","0.093","0.086","8","3.7","28.8","0.5","1.9","43","17.8","0.92","0.93","1.3","0.17","53.7","0.016","5.4"
"Deep Bay","DM4","2001-02-12","1","Bottom Water","1.3","0.51","6.8","75","6","75","83","0.32","0.093","0.085","8","2.2","28.8","0.5","1.9","66","17.7","0.92","0.91","1.32","0.21","86.1","0.014","8.2"
"Deep Bay","DM4","2001-03-14","1","Surface Water","0.8","0.44","3.1","45","3.5","780","990","0.42","0.057","0.043","7.4","<0.2","27.2","1","2.4","20","19","0.92","0.61","1.09","0.08","39.2","0.003","1.8"
"Deep Bay","DM4","2001-03-14","1","Bottom Water","1.2","0.41","0.4","43","3.4","710","920","0.37","0.052","0.049","7.4","1.3","27.9","1","2","45","19","0.83","0.64","1.06","0.13","65.5","0.003","3.6"
"Deep Bay","DM4","2001-04-17","1","Surface Water","1.6","0.59","2.5","88","6.5","23","55","0.59","0.11","0.09","7.9","2.9","25.5","1","3.3","5.7","23","1.29","0.8","1.5","0.11","20.5","0.02","1"
"Deep Bay","DM4","2001-04-17","1","Bottom Water","0.9","0.39","2.3","88","6.5","87","180","0.34","0.084","0.069","7.9","<0.2","28.2","1","2.1","14","22.1","0.81","0.54","0.96","0.12","36.1","0.012","2"
"Deep Bay","DM4","2001-05-11","1","Surface Water","0.6","0.3","2","86","6.2","340","730","0.74","0.1","0.064","7.9","<0.2","20.5","1","3.8","8.8","26.1","1.14","0.66","1.5","0.15","24.9","0.011","2"
"Deep Bay","DM4","2001-05-11","1","Bottom Water","0.6","0.22","1.5","84","6","290","560","0.67","0.081","0.054","7.9","<0.2","24.1","1","3.4","10","25.7","0.97","0.39","1.14","0.07","20.6","0.009","1.3"
"Deep Bay","DM4","2001-06-14","1","Surface Water","1.4","1.2","3.6","74","5.7","1600","4200","0.82","0.26","0.19","7.7","0.9","2.6","0.5","7.7","15","27.9","2.28","1.6","2.68","0.24","32","0.045","2.2"
"Deep Bay","DM4","2001-06-14","1","Bottom Water","1.4","1.1","2.9","79","6.2","1300","3600","0.81","0.24","0.17","7.7","2.3","3.8","0.5","7.4","14","26.9","2.15","1.6","2.65","0.22","31.6","0.036","2.1"
"Deep Bay","DM4","2001-07-09","1","Surface Water","0.8","0.54","2","73","5.4","800","2000","0.99","0.3","0.053","6.3","<0.2","5.1","0.5","7.5","11","28.8","1.83","0.79","2.08","0.09","29.2","0.001","2.6"
"Deep Bay","DM4","2001-07-09","1","Bottom Water","0.7","0.54","1.2","75","5.6","760","2700","0.94","0.3","0.066","6.3","0.9","6.9","0.5","7.5","12","28","1.78","0.86","2.1","0.1","29.7","0.001","1.8"
"Deep Bay","DM4","2001-08-22","1","Surface Water","1.1","0.099","1.3","62","4.4","370","850","0.85","0.16","0.029","8","0.2","11.2","1","6.9","8.6","30","1.11","0.32","1.33","0.08","11.2","0.007","1.3"
"Deep Bay","DM4","2001-08-22","1","Bottom Water","1.2","0.12","0.3","57","3.9","720","2400","0.65","0.18","0.048","8","2.2","19.5","1","5.5","9","29","0.95","0.33","1.16","0.09","12.5","0.007","1.3"
"Deep Bay","DM4","2001-09-20","1","Surface Water","1.5","0.038","2.8","71","4.9","650","1200","0.56","0.18","0.03","7.6","1.5","20.2","1","3.6","7.7","28.6","0.78","0.2","0.94","0.06","13.3","0.001","1.3"
"Deep Bay","DM4","2001-09-20","1","Bottom Water","1.5","0.053","3.3","71","4.9","800","1700","0.59","0.18","0.036","7.6","0.5","22.3","1","3.5","10","28.5","0.82","0.18","0.95","0.08","28.5","0.001","1.6"
"Deep Bay","DM4","2001-10-19","1","Surface Water","0.1","0.066","<0.2","75","5.2","260","580","0.35","0.24","0.033","7.7","3.1","26.1","1","2.6","14","26.5","0.66","0.25","0.84","0.07","23.2","0.002","2.4"
"Deep Bay","DM4","2001-10-19","1","Bottom Water","0.2","0.08","1.2","75","5.1","490","1100","0.33","0.24","0.035","7.7","1","27.6","1","2.5","20","26.2","0.65","0.24","0.81","0.08","29.7","0.002","2.9"
"Deep Bay","DM4","2001-11-16","1","Surface Water","0.5","0.15","1.9","82","6.1","310","450","0.11","0.095","0.023","7.6","<0.2","31.8","0.5","0.96","41","20.9","0.36","0.27","0.48","0.06","34.7","0.002","3.4"
"Deep Bay","DM4","2001-11-16","1","Bottom Water","1","0.13","0.8","101","7.4","240","530","0.1","0.098","0.019","7.6","<0.2","32","0.5","0.95","35","20.9","0.33","0.25","0.45","0.07","41.3","0.002","4.1"
"Deep Bay","DM4","2001-12-14","1","Surface Water","1.2","0.16","1.2","85","6.4","640","1000","0.19","0.045","0.024","7.8","<0.2","31.7","1","1.3","26","19.5","0.4","0.33","0.57","0.07","36.8","0.003","3.1"
"Deep Bay","DM4","2001-12-14","1","Bottom Water","1.4","0.14","0.2","99","7.5","450","960","0.16","0.042","0.018","7.8","0.9","32","1","1.2","32","19.6","0.34","0.31","0.51","0.07","39","0.003","2.2"
"Deep Bay","DM5","2001-01-11","1","Surface Water","1.5","0.25","3.2","87","6.9","420","650","0.28","0.043","0.057","8","<0.2","30","2","1.8","10","18","0.57","0.4","0.72","0.1","14.7","0.007","1.2"
"Deep Bay","DM5","2001-01-11","1","Middle Water","1.2","0.28","2.7","87","6.8","250","530","0.27","0.041","0.056","8","<0.2","30.4","2","1.8","9.7","18.1","0.59","0.41","0.72","0.08","14.2","0.008","1.4"
"Deep Bay","DM5","2001-01-11","1","Bottom Water","1.2","0.22","2.9","86","6.7","700","1200","0.24","0.035","0.052","8","<0.2","30.8","2","1.6","20","18.3","0.5","0.36","0.64","0.08","23.2","0.007","2.5"
"Deep Bay","DM5","2001-02-12","1","Surface Water","0.9","0.26","3.6","82","6.5","360","450","0.28","0.083","0.044","8","<0.2","29.3","1","1.6","27","17.5","0.62","0.47","0.83","0.1","46.1","0.007","4.1"
"Deep Bay","DM5","2001-02-12","1","Middle Water","0.7","0.28","2.9","78","6.2","440","500","0.34","0.081","0.045","8.1","0.2","29.6","1","1.6","38","17.5","0.7","0.5","0.92","0.11","59.7","0.008","4.7"
"Deep Bay","DM5","2001-02-12","1","Bottom Water","0.8","0.27","2.6","77","6.2","400","510","0.27","0.08","0.046","8.1","0.3","29.8","1","1.6","37","17.6","0.62","0.49","0.84","0.11","75.1","0.009","5.2"
"Deep Bay","DM5","2001-03-14","1","Surface Water","1.2","0.38","1.7","44","3.4","590","890","0.36","0.05","0.044","7.4","<0.2","28","1.5","1.9","8.9","19.1","0.79","0.55","0.96","0.1","36.6","0.003","0.7"
"Deep Bay","DM5","2001-03-14","1","Middle Water","0.6","0.25","3.4","43","3.3","700","1600","0.18","0.034","0.028","7.4","<0.2","30","1.5","1.2","33","19","0.46","0.44","0.65","0.09","24","0.002","2.7"
"Deep Bay","DM5","2001-03-14","1","Bottom Water","0.5","0.23","2.2","43","3.3","400","730","0.18","0.03","0.026","7.5","<0.2","30.4","1.5","1.2","57","19","0.44","0.45","0.66","0.1","65.8","0.002","3.2"
"Deep Bay","DM5","2001-04-17","1","Surface Water","1.5","0.45","3.6","89","6.7","130","230","0.62","0.1","0.059","8","3.1","23.9","1.5","3.1","4.5","22.7","1.17","0.64","1.36","0.09","18.6","0.016","1.1"
"Deep Bay","DM5","2001-04-17","1","Middle Water","0.5","0.23","3.1","91","6.7","620","1600","0.27","0.069","0.038","8","<0.2","29.7","1.5","1.6","4.3","21.9","0.57","0.3","0.64","0.06","17.9","0.008","0.9"
"Deep Bay","DM5","2001-04-17","1","Bottom Water","0.3","0.16","2.9","88","6.5","1800","2900","0.22","0.061","0.034","8","<0.2","30.6","1.5","1.4","7.6","21.8","0.44","0.27","0.55","0.06","24.1","0.006","1.2"
"Deep Bay","DM5","2001-05-11","1","Surface Water","0.9","0.18","1.8","85","6.1","79","100","0.62","0.064","0.037","7.9","<0.2","22.9","1.5","2.7","5.4","26","0.86","0.32","1","0.05","19.5","0.007","1.1"
"Deep Bay","DM5","2001-05-11","1","Middle Water","0.7","0.16","2","85","6","240","530","0.52","0.054","0.042","8","<0.2","26.3","1.5","2.3","7.8","25.4","0.73","0.41","0.98","0.08","18.9","0.007","1.2"
"Deep Bay","DM5","2001-05-11","1","Bottom Water","0.4","0.12","1.4","84","5.9","330","1100","0.34","0.043","0.027","8","0.3","27.7","1.5","1.9","24","25.3","0.5","0.23","0.61","0.07","35.2","0.005","3"
"Deep Bay","DM5","2001-06-14","1","Surface Water","2.3","0.46","2.1","76","5.9","3200","8300","1.1","0.24","0.047","7.5","0.7","2","0.5","7.2","31","27.7","1.8","0.82","2.16","0.11","48.3","0.009","3.5"
"Deep Bay","DM5","2001-06-14","1","Middle Water","1.7","0.42","1.8","73","5.4","2900","5700","0.96","0.2","0.056","7.3","<0.2","12.2","0.5","7.1","28","26.9","1.58","0.73","1.89","0.09","32.6","0.006","2.7"
"Deep Bay","DM5","2001-06-14","1","Bottom Water","<0.1","0.32","<0.2","71","4.9","2000","5200","0.86","0.17","0.049","7.9","2.6","27.3","0.5","6.4","26","26.7","1.35","0.71","1.74","0.09","17.1","0.012","2.5"
"Deep Bay","DM5","2001-07-09","1","Surface Water","2.2","0.12","2.2","74","5.5","660","2900","1.1","0.29","0.032","6.2","<0.2","1.4","0.5","8.7","26","30","1.51","0.42","1.81","0.08","46.5","0.001","3"
"Deep Bay","DM5","2001-07-09","1","Middle Water","0.9","0.11","1","75","5.4","470","1300","0.94","0.22","0.043","6.2","0.4","16.2","0.5","6.3","13","27.4","1.27","0.31","1.47","0.07","20.5","0.001","2"
"Deep Bay","DM5","2001-07-09","1","Bottom Water","1","0.077","0.4","73","5.1","1100","4300","0.62","0.15","0.045","6.2","0.3","21.5","0.5","4.4","12","27","0.85","0.25","1.02","0.06","52.3","0.001","1.4"
"Deep Bay","DM5","2001-08-22","1","Surface Water","1.2","0.07","1.8","64","4.4","640","1100","0.71","0.17","0.03","8","<0.2","15.4","1","5.9","8.8","29.5","0.95","0.27","1.15","0.06","11.8","0.005","1.2"
"Deep Bay","DM5","2001-08-22","1","Middle Water","1.7","0.075","1.4","59","4","560","1100","0.53","0.16","0.035","8","<0.2","20.6","1","4.3","6.4","28.9","0.77","0.24","0.93","0.07","11.3","0.004","1.2"
"Deep Bay","DM5","2001-08-22","1","Bottom Water","0.8","0.086","1","55","3.7","570","1500","0.43","0.13","0.029","8","2.2","25","1","3.7","18","27.9","0.65","0.24","0.8","0.07","62.5","0.004","2.2"
"Deep Bay","DM5","2001-09-20","1","Surface Water","1.5","0.077","1.9","67","4.6","570","1000","0.47","0.17","0.038","7.6","2.5","22.2","1","3.2","7.6","28.5","0.72","0.24","0.88","0.07","13.2","0.002","1.2"
"Deep Bay","DM5","2001-09-20","1","Middle Water","1.2","0.059","1.8","73","4.9","800","2300","0.42","0.15","0.029","7.6","1.5","24.9","1","2.6","6.4","28.5","0.63","0.25","0.82","0.1","15","0.001","1.2"
"Deep Bay","DM5","2001-09-20","1","Bottom Water","1.3","0.065","1.2","75","5","570","1200","0.44","0.16","0.032","7.7","2.9","26.9","1","3","7","28.4","0.67","0.22","0.82","0.08","49","0.002","1.1"
"Deep Bay","DM5","2001-10-19","1","Surface Water","0.1","0.068","2.3","84","5.7","420","750","0.28","0.22","0.036","7.8","<0.2","28.4","1","2","8","26.3","0.57","0.21","0.71","0.06","17.9","0.002","1.3"
"Deep Bay","DM5","2001-10-19","1","Middle Water","<0.1","0.06","1.2","76","5.2","660","1200","0.24","0.2","0.032","7.9","0.8","29.2","1","1.9","8.3","26.2","0.5","0.19","0.63","0.05","19.4","0.002","1.4"
"Deep Bay","DM5","2001-10-19","1","Bottom Water","<0.1","0.036","<0.2","76","5.2","640","1300","0.2","0.18","0.022","7.9","1.1","29.8","1","1.7","13","26.2","0.42","0.22","0.6","0.05","26.1","0.001","2.1"
"Deep Bay","DM5","2001-11-16","1","Surface Water","1.2","0.078","1.6","91","6.6","760","2500","0.072","0.07","0.013","7.9","<0.2","32.6","0.5","0.85","49","21.4","0.22","0.22","0.36","0.07","57","0.002","5.4"
"Deep Bay","DM5","2001-11-16","1","Middle Water","1.3","0.077","1.4","95","6.9","1300","3200","0.077","0.073","0.009","7.9","1.8","32.6","0.5","0.81","120","21.4","0.23","0.34","0.49","0.12","69.7","0.002","12"
"Deep Bay","DM5","2001-11-16","1","Bottom Water","1.3","0.079","0.9","93","6.8","2600","6500","0.08","0.089","0.015","7.9","2.6","32.5","0.5","0.68","130","21.3","0.25","0.38","0.55","0.13","148.4","0.002","14"
"Deep Bay","DM5","2001-12-14","1","Surface Water","1.5","0.11","<0.2","86","6.4","570","1200","0.13","0.037","0.028","8","1.4","32.4","1","1.1","42","19.8","0.28","0.29","0.46","0.07","47.6","0.003","5"
"Deep Bay","DM5","2001-12-14","1","Middle Water","1.6","0.11","<0.2","101","7.6","510","1100","0.13","0.036","0.024","8","1.8","32.4","1","1","36","19.8","0.28","0.25","0.42","0.08","53.3","0.003","4.9"
"Deep Bay","DM5","2001-12-14","1","Bottom Water","1.7","0.11","<0.2","101","7.6","620","970","0.13","0.036","0.019","8","0.5","32.4","1","1.2","42","19.8","0.28","0.27","0.44","0.07","53.8","0.003","4.4"
"Eastern Buffer","EM1","2001-01-03","1","Surface Water","1","0.24","3.2","86","6.6","1900","3600","0.13","0.018","0.035","7.9","<0.2","31.2","2.5","1.4","2.6","19.1","0.39","0.42","0.57","0.06","5.7","0.006","0.8"
"Eastern Buffer","EM1","2001-01-03","1","Middle Water","0.9","0.17","2.9","87","6.7","1800","3900","0.12","0.015","0.009","8","<0.2","31.3","2.5","1.4","2.7","18.9","0.31","0.27","0.41","0.05","5.7","0.004","0.7"
"Eastern Buffer","EM1","2001-01-03","1","Bottom Water","0.7","0.085","2.2","93","7.1","590","1200","0.1","0.01","0.02","8","0.4","31.4","2.5","1.3","7.3","18.9","0.2","0.18","0.29","0.03","9.1","0.002","1.1"
"Eastern Buffer","EM1","2001-02-01","1","Surface Water","0.6","0.24","0.5","60","4.8","4100","4800","0.13","0.026","0.04","8.2","<0.2","31.7","3.5","1","1.9","16.8","0.4","0.37","0.53","0.06","6.8","0.008","<0.5"
"Eastern Buffer","EM1","2001-02-01","1","Middle Water","0.6","0.15","<0.2","77","6.1","2400","3300","0.11","0.026","0.033","8.2","0.9","31.9","3.5","1","1.9","16.6","0.29","0.25","0.39","0.07","7.6","0.006","<0.5"
"Eastern Buffer","EM1","2001-02-01","1","Bottom Water","0.5","0.084","<0.2","83","6.6","680","1200","0.1","0.027","0.023","8.3","0.7","31.9","3.5","0.94","8.9","16.5","0.21","0.16","0.29","0.07","13.7","0.004","1.4"
"Eastern Buffer","EM1","2001-03-01","1","Surface Water","0.4","0.16","2.4","80","6.3","120","260","0.064","0.009","0.025","8.6","<0.2","32.5","3","0.26","3.1","17.6","0.23","0.29","0.36","0.04","8.7","0.014","0.5"
"Eastern Buffer","EM1","2001-03-01","1","Middle Water","0.6","0.15","3","88","6.9","280","520","0.055","0.011","0.025","8.6","<0.2","32.5","3","0.27","2.7","17.5","0.22","0.28","0.35","0.04","8.1","0.014","0.6"
"Eastern Buffer","EM1","2001-03-01","1","Bottom Water","0.3","0.079","3.4","93","7.3","250","460","0.034","0.006","0.009","8.6","<0.2","32.7","3","0.22","7.3","17.3","0.12","0.19","0.23","0.06","10.1","0.008","1.2"
"Eastern Buffer","EM1","2001-04-02","1","Surface Water","0.6","0.2","0.9","69","5.1","670","1200","0.056","0.008","0.029","8.1","<0.2","33.4","2.5","0.7","1.8","20.5","0.26","0.37","0.43","0.05","7.7","0.009","<0.5"
"Eastern Buffer","EM1","2001-04-02","1","Middle Water","0.6","0.17","0.7","78","5.8","3000","5700","0.046","0.008","0.021","8.2","<0.2","33.4","2.5","0.62","1.7","20.4","0.22","0.32","0.37","0.04","7.1","0.007","<0.5"
"Eastern Buffer","EM1","2001-04-02","1","Bottom Water","0.4","0.045","1.8","88","6.5","200","480","0.04","0.01","0.018","8.2","<0.2","34.1","2.5","0.61","4.7","20.5","0.1","0.12","0.17","0.03","9.1","0.002","0.7"
"Eastern Buffer","EM1","2001-05-03","1","Surface Water","0.6","0.18","2","61","4.3","1300","2800","0.043","0.008","0.035","8.2","1.1","33.1","3.3","0.59","2.6","23.3","0.23","0.25","0.3","0.05","6.4","0.011","0.8"
"Eastern Buffer","EM1","2001-05-03","1","Middle Water","0.5","0.18","2.3","75","5.3","3000","3500","0.059","0.009","0.035","8.2","0.7","33.1","3.3","0.58","2.2","23.2","0.25","0.24","0.31","0.05","6.7","0.011","0.7"
"Eastern Buffer","EM1","2001-05-03","1","Bottom Water","0.4","0.14","2.5","82","5.8","2800","5800","0.024","0.008","0.031","8.3","0.6","33.5","3.3","0.56","2.8","23.2","0.17","0.2","0.23","0.04","6.7","0.009","1"
"Eastern Buffer","EM1","2001-06-01","1","Surface Water","0.9","0.13","2","75","5","1000","3000","0.02","0.011","0.017","8.3","<0.2","31","3","0.25","1.6","27.5","0.16","0.24","0.27","0.04","5.6","0.013","0.5"
"Eastern Buffer","EM1","2001-06-01","1","Middle Water","0.9","0.12","1.4","82","5.5","1800","4400","0.034","0.009","0.011","8.3","0.5","31.1","3","0.26","1.9","27.4","0.16","0.25","0.29","0.04","5.5","0.012","0.6"
"Eastern Buffer","EM1","2001-06-01","1","Bottom Water","0.6","0.14","0.6","76","5","9600","15000","0.033","0.01","0.008","8.3","1","31.4","3","0.33","4.2","27.3","0.18","0.25","0.29","0.04","7.1","0.014","0.9"
