"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM5","1995-01-19","1","Bottom Water","0.2","0.2","0.3","86","7.2","220","220","0.17","0.036","0.045","8.1","0.7","31.1","0.8","1.4","37","17.8","0.41","0.81","1.02","0.09","13","0.006","7.9"
"Deep Bay","DM5","1995-02-17","1","Surface Water","0.7","0.15","1.7","84","7.1","14","27","0.11","0.018","0.031","8.2","<0.2","N/A","1.3","0.79","16","17","0.28","0.46","0.59","0.05","5.5","N/A","2.6"
"Deep Bay","DM5","1995-02-17","1","Middle Water","0.6","0.17","1.1","83","7","160","240","0.11","0.012","0.034","8.2","0.8","N/A","1.3","0.77","15","16.8","0.29","0.41","0.53","0.03","5.2","N/A","2.5"
"Deep Bay","DM5","1995-02-17","1","Bottom Water","0.5","0.16","1.6","89","7.4","800","1000","0.098","0.015","0.031","8.2","0.6","N/A","1.3","0.77","24","16.7","0.27","0.48","0.59","0.04","8.4","N/A","3.5"
"Deep Bay","DM5","1995-03-09","1","Surface Water","0.7","0.29","0.7","88","7.1","200","250","0.32","0.039","0.027","8.1","0.4","19.3","1.6","2.2","18","16.6","0.65","0.66","1.02","0.07","3.9","0.009","4.8"
"Deep Bay","DM5","1995-03-09","1","Middle Water","0.9","0.24","0.6","88","7.1","5800","6800","0.19","0.027","0.029","8.1","0.9","19.9","1.6","1.4","18","16.2","0.46","0.55","0.77","0.05","4.8","0.007","5.4"
"Deep Bay","DM5","1995-03-09","1","Bottom Water","0.8","0.22","0.7","86","7","1700","2600","0.19","0.025","0.051","8.1","0.4","20.1","1.6","1.4","46","16","0.44","0.6","0.82","0.07","19","0.006","8.7"
"Deep Bay","DM5","1995-04-19","1","Surface Water","0.5","0.22","1.9","94","7.2","36","60","0.68","0.08","0.035","7.9","<0.2","16.9","1.4","4.9","5.9","22.8","0.98","0.2","0.96","0.25","5.6","0.007","0.9"
"Deep Bay","DM5","1995-04-19","1","Middle Water","0.4","0.18","2.6","97","7.6","60","90","0.37","0.043","0.036","7.9","0.2","23.5","1.4","2.6","7.5","21.5","0.59","0.32","0.73","0.26","4.6","0.005","1.4"
"Deep Bay","DM5","1995-04-19","1","Bottom Water","0.4","0.18","2.3","97","7.6","220","410","0.33","0.036","0.031","7.9","0.5","24.5","1.4","2.2","6.6","21.5","0.55","0.28","0.65","0.26","12","0.006","1.7"
"Deep Bay","DM5","1995-05-04","1","Surface Water","2.5","0.24","8.8","145","10.4","13","24","0.31","0.019","0.021","8.5","6","20.9","1.6","0.74","20","26.1","0.57","0.66","0.99","0.05","4.9","0.033","6.8"
"Deep Bay","DM5","1995-05-04","1","Middle Water","2.1","0.18","10","129","9.2","700","1100","0.18","0.012","0.019","8.2","4.2","27.5","1.6","0.38","13","24.5","0.37","0.65","0.84","0.05","5.6","0.013","4.6"
"Deep Bay","DM5","1995-05-04","1","Bottom Water","1.8","0.17","14","120","8.5","1700","3800","0.13","0.01","0.016","8.2","3.1","29","1.6","0.42","21","24.1","0.31","0.49","0.63","0.05","11","0.011","6.5"
"Deep Bay","DM5","1995-07-06","1","Surface Water","0.7","0.049","1.1","82","6.1","1100","1400","0.92","0.025","0.028","7.9","1.5","5.3","1","7.2","12","28.4","0.99","0.37","1.32","0.06","22","0.003","1.7"
"Deep Bay","DM5","1995-07-06","1","Middle Water","0.8","0.08","0.7","64","4.4","700","1900","0.36","0.057","0.036","7.9","0.6","24","1","3.1","7.6","26.1","0.5","0.4","0.82","0.07","6.8","0.003","1.7"
"Deep Bay","DM5","1995-07-06","1","Bottom Water","1","0.098","0.4","59","4.1","4000","6200","0.24","0.051","0.037","7.9","0.6","29.2","1","2.4","7.9","24.7","0.39","0.52","0.81","0.06","7.3","0.003","1.4"
"Deep Bay","DM5","1995-08-18","1","Surface Water","0.8","0.085","1.5","80","5.8","270","440","0.83","0.081","0.033","7.7","0.4","7.2","0.7","8.5","13","28.6","1","0.33","1.24","0.09","20","0.003","1.9"
"Deep Bay","DM5","1995-08-18","1","Middle Water","0.4","0.1","0.8","71","5.2","1100","1300","0.58","0.084","0.046","8","0.4","20.2","0.7","5","5.1","26.4","0.76","0.25","0.91","0.1","5.6","0.005","0.9"
"Deep Bay","DM5","1995-08-18","1","Bottom Water","0.3","0.094","0.7","71","5.2","1100","1700","0.42","0.071","0.056","8","<0.2","23.7","0.7","3.9","4","26.3","0.59","0.17","0.66","0.1","4.3","0.005","0.9"
"Deep Bay","DM5","1995-09-13","1","Surface Water","0.5","0.022","0.9","70","4.8","310","390","0.63","0.11","0.044","7.9","0.6","18.3","1.4","5.2","12","29.2","0.76","0.15","0.89","0.06","7.7","0.001","1.8"
"Deep Bay","DM5","1995-09-13","1","Middle Water","0.4","0.014","1.3","67","4.5","1700","2000","0.4","0.078","0.035","8","<0.2","24.5","1.4","3.2","13","28.5","0.49","0.14","0.62","0.07","11.1","0.001","1.8"
"Deep Bay","DM5","1995-09-13","1","Bottom Water","0.4","0.019","1.1","63","4.2","3300","4400","0.35","0.065","0.034","8","0.7","26.1","1.4","2.8","24","28","0.43","0.15","0.57","0.07","29.5","0.001","2.6"
"Deep Bay","DM5","1995-10-12","1","Surface Water","0.3","0.076","1.6","121","9.8","110","160","0.44","0.099","0.033","8.1","1","22","1.6","3.4","6.5","26.3","0.62","0.25","0.79","0.1","5.1","0.004","1.1"
"Deep Bay","DM5","1995-10-12","1","Middle Water","0.2","0.087","1.4","112","8.2","150","260","0.4","0.11","0.037","8","<0.2","24.4","1.6","3.4","7","26.3","0.6","0.22","0.73","0.08","5.7","0.005","1.4"
"Deep Bay","DM5","1995-10-12","1","Bottom Water","0.2","0.084","1.1","72","5.1","120","190","0.33","0.11","0.031","8.1","0.3","26.9","1.6","2.8","8.8","26.5","0.52","0.33","0.77","0.12","6.6","0.005","1.2"
"Deep Bay","DM5","1995-11-08","1","Surface Water","0.4","0.042","1.2","91","6.4","190","340","0.036","0.027","0.022","8.3","0.7","32.2","1.5","1","12","23.6","0.11","0.08","0.14","0.1","6.3","0.003","1.3"
"Deep Bay","DM5","1995-11-08","1","Middle Water","0.3","0.038","1","93","6.5","320","530","0.033","0.025","0.019","8.3","0.8","32.5","1.5","0.86","16","23.6","0.1","0.12","0.18","0.1","8","0.003","2"
"Deep Bay","DM5","1995-11-08","1","Bottom Water","0.2","0.023","1","94","6.6","240","500","0.032","0.025","0.024","8.3","2.4","32.6","1.5","1","40","23.7","0.08","0.11","0.17","0.14","32.2","0.002","3.9"
"Deep Bay","DM5","1995-12-11","1","Surface Water","1.2","0.22","1.8","92","8.6","160","220","0.13","0.033","0.049","7.9","<0.2","32.4","1.5","1.4","5.2","18.7","0.38","0.39","0.55","0.17","1.3","0.005","0.8"
"Deep Bay","DM5","1995-12-11","1","Middle Water","1.3","0.21","1.5","91","8.5","180","300","0.11","0.032","0.046","7.9","<0.2","32.6","1.5","1.3","6","18.7","0.35","0.4","0.54","0.16","1.4","0.005","1.1"
"Deep Bay","DM5","1995-12-11","1","Bottom Water","1","0.18","N/A","90","8.3","280","400","0.097","0.032","0.047","7.9","N/A","33.8","1.5","1.3","9.4","19","0.31","0.34","0.47","0.16","1.6","0.004","1.2"
"Eastern Buffer","EM1","1995-01-04","1","Surface Water","0.6","0.13","0.7","82","6.2","9000","10000","0.03","0.019","0.045","8","<0.2","33.2","1.7","0.85","5.3","19.3","0.18","0.6","0.65","0.09","3.1","0.004","0.8"
"Eastern Buffer","EM1","1995-01-04","1","Middle Water","0.5","0.15","0.5","80","6","320","360","0.027","0.02","0.034","8","0.4","33.2","1.7","0.94","6.1","19.2","0.2","0.57","0.62","0.08","3.1","0.005","0.8"
"Eastern Buffer","EM1","1995-01-04","1","Bottom Water","0.4","0.13","0.6","80","6","1800","2100","0.029","0.02","0.027","8","0.2","33.2","1.7","0.81","15","19.2","0.18","0.57","0.62","0.09","4.7","0.004","1.6"
"Eastern Buffer","EM1","1995-02-08","1","Surface Water","0.6","0.14","1","83","6.7","220","310","0.077","0.013","0.043","8.2","<0.2","32.3","2.2","0.77","11","15.9","0.23","0.28","0.37","0.07","2.1","0.005","2.8"
"Eastern Buffer","EM1","1995-02-08","1","Middle Water","0.6","0.15","1.4","80","6.5","1500","2300","0.076","0.017","0.051","8.2","<0.2","32.3","2.2","0.8","11","15.9","0.24","0.29","0.38","0.08","1.5","0.005","2.8"
"Eastern Buffer","EM1","1995-02-08","1","Bottom Water","0.8","0.17","0.6","79","6.4","2100","2800","0.079","0.015","0.05","8.2","3.1","32.3","2.2","0.83","56","15.7","0.26","7.7","7.79","0.1","2.4","0.006","11"
"Eastern Buffer","EM1","1995-03-06","1","Surface Water","2.3","0.36","1","82","6.8","50000","80000","0.11","0.016","0.082","8.1","0.4","31.5","1.5","0.96","11","15.3","0.49","0.83","0.96","0.16","4.4","0.009","3"
"Eastern Buffer","EM1","1995-03-06","1","Middle Water","1","0.21","1.4","88","7.3","26000","34000","0.1","0.015","0.032","8.1","0.2","32","1.5","0.91","13","15.2","0.33","0.38","0.5","0.09","2.5","0.006","3.6"
"Eastern Buffer","EM1","1995-03-06","1","Bottom Water","0.7","0.15","1.6","90","7.4","7800","9400","0.1","0.013","0.024","8.1","<0.2","32.1","1.5","0.85","14","15.1","0.26","0.25","0.36","0.06","3","0.004","3.8"
"Eastern Buffer","EM1","1995-04-03","1","Surface Water","1.5","0.36","0.7","91","7.2","80000","80000","0.04","0.01","0.065","8","0.3","32.4","1.5","0.69","4.5","17.1","0.41","0.61","0.66","0.17","2.8","0.009","1.2"
"Eastern Buffer","EM1","1995-04-03","1","Middle Water","0.6","0.23","0.7","84","6.6","6100","7000","0.043","0.011","0.04","8.1","<0.2","32.7","1.5","0.67","5.7","17.1","0.28","0.37","0.42","0.07","3.1","0.007","1.5"
"Eastern Buffer","EM1","1995-04-03","1","Bottom Water","0.5","0.2","0.5","85","6.7","4000","5700","0.054","0.009","0.041","8.1","<0.2","32.8","1.5","0.65","6","17.1","0.26","0.43","0.49","0.07","8.4","0.006","0.7"
"Eastern Buffer","EM1","1995-05-01","1","Surface Water","0.8","0.25","3.4","73","5.2","14000","18000","0.03","0.015","0.052","7.9","0.6","32.5","2.5","0.46","8.3","22.5","0.3","0.58","0.63","0.21","4.2","0.008","1.5"
"Eastern Buffer","EM1","1995-05-01","1","Middle Water","0.8","0.29","3.3","73","5.2","18000","29000","0.025","0.017","0.052","7.9","1.2","32.4","2.5","0.43","9.5","22.4","0.33","0.67","0.71","0.2","5.2","0.009","1.4"
"Eastern Buffer","EM1","1995-05-01","1","Bottom Water","1","0.26","2.9","72","5.2","18000","22000","0.025","0.017","0.048","7.9","1","32.6","2.5","0.43","12","22.4","0.3","0.71","0.75","0.21","6.9","0.008","2"
"Eastern Buffer","EM1","1995-06-05","1","Surface Water","1.3","0.22","8.7","77","5.1","2600","3000","0.039","0.011","0.044","7.9","4.8","33.2","2.2","0.21","3.4","27.1","0.27","0.56","0.61","0.08","1.3","0.01","1"
"Eastern Buffer","EM1","1995-06-05","1","Middle Water","1.1","0.22","5.9","75","5","1700","2900","0.035","0.01","0.044","7.9","2.8","33.3","2.2","0.29","3.9","26.9","0.27","0.53","0.58","0.07","1.5","0.009","0.9"
"Eastern Buffer","EM1","1995-06-05","1","Bottom Water","1.1","0.16","5.7","76","5.1","1700","3000","0.03","0.01","0.035","8","2","32.9","2.2","0.42","7.5","26.1","0.2","0.45","0.49","0.06","7.4","0.007","1.3"
"Eastern Buffer","EM1","1995-07-03","1","Surface Water","0.5","0.14","0.6","55","3.9","9000","16000","0.055","0.024","0.038","8","0.2","32.7","2","0.73","3.8","23.3","0.22","0.42","0.5","0.07","3.3","0.005","0.8"
"Eastern Buffer","EM1","1995-07-03","1","Middle Water","0.5","0.1","0.8","59","4.2","5000","8000","0.046","0.023","0.035","8","0.3","33.1","2","0.64","3.7","23","0.17","0.29","0.36","0.07","3.8","0.003","0.7"
"Eastern Buffer","EM1","1995-07-03","1","Bottom Water","0.5","0.1","0.5","59","4.3","5800","7700","0.041","0.021","0.036","8","0.4","34.1","2","0.6","3.7","22.2","0.16","0.3","0.36","0.07","3.7","0.003","0.8"
"Eastern Buffer","EM1","1995-08-03","1","Surface Water","1.4","0.27","0.8","75","5.2","65000","80000","0.091","0.017","0.081","7.9","<0.2","29.6","1.6","5.9","10","24.8","0.38","0.67","0.78","0.13","4.5","0.01","2.1"
"Eastern Buffer","EM1","1995-08-03","1","Middle Water","0.9","0.21","1","64","4.4","2800","4000","0.072","0.015","0.043","7.9","<0.2","31.1","1.6","1.1","4.6","24.7","0.3","0.45","0.54","0.07","1","0.008","1.2"
