"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM3","1998-03-16","1","Surface Water","1.5","0.58","0.5","62","4.7","290","390","0.57","0.082","0.064","6.5","0.8","20.7","0.5","4.6","8","23","1.23","1.2","1.85","0.1","23.6","0.002","0.8"
"Deep Bay","DM3","1998-04-15","1","Surface Water","1","1.1","1.2","63","4.7","60","120","0.47","0.11","0.22","7.1","1.8","18.5","0.5","3.2","19","24.8","1.68","1.8","2.38","0.28","12.5","0.007","3.4"
"Deep Bay","DM3","1998-05-13","1","Surface Water","0.7","0.65","1.1","49","3.5","100","220","0.86","0.13","0.18","7.4","1.5","14.6","0.3","5.4","28","28.6","1.64","1.2","2.19","0.23","18.1","0.011","3.1"
"Deep Bay","DM3","1998-06-12","1","Surface Water","0.9","0.42","0.8","87","6.5","760","1300","0.95","0.12","0.067","6.9","1.2","9.3","0.5","7.1","7.1","27.5","1.49","0.66","1.73","0.1","7.5","0.002","1.1"
"Deep Bay","DM3","1998-07-13","1","Surface Water","0.3","0.087","1.4","65","4.9","96","280","0.88","0.087","0.039","7.6","<0.2","7.3","0.5","7.1","7.6","27.9","1.05","0.26","1.23","0.11","8.8","0.002","1.4"
"Deep Bay","DM3","1998-08-26","1","Surface Water","1.5","0.88","5.6","117","8","45","57","0.73","0.18","0.16","8","2.9","15.3","0.8","3.4","14","31.1","1.79","1.3","2.21","0.25","5.4","0.074","1.8"
"Deep Bay","DM3","1998-09-04","1","Surface Water","2.7","0.92","6.3","68","4.6","100","420","0.27","0.071","0.15","7.7","1.2","21.7","1","1.6","3.2","29.6","1.26","1.6","1.94","0.2","3","0.027","1"
"Deep Bay","DM3","1998-10-23","1","Surface Water","1.6","0.59","8.7","92","4.4","26","46","0.34","0.2","0.13","7.9","4.5","29.7","1","1.4","17","25.5","1.13","1.2","1.74","0.19","13.2","0.024","1.9"
"Deep Bay","DM3","1998-11-05","1","Surface Water","1.4","1.5","3.1","52","2.5","99","180","0.58","0.27","0.26","7.5","1.2","28","0.3","3.2","20","25.3","2.35","2.3","3.15","0.32","22.6","0.024","2"
"Deep Bay","DM3","1998-12-03","1","Surface Water","2.4","1.5","0.9","82","6","81","140","0.48","0.17","0.23","7.7","2.4","26.9","0.5","2.9","35","23","2.15","1.9","2.55","0.3","16.5","0.033","3.2"
"Deep Bay","DM4","1998-01-14","1","Surface Water","0.4","0.29","1.9","80","6.1","250","310","0.36","0.058","0.054","8.1","0.3","26.5","1.5","2.8","18","20.8","0.71","1.3","1.72","0.08","11","0.011","1.8"
"Deep Bay","DM4","1998-01-14","1","Bottom Water","0.4","0.3","1.6","79","6","150","170","0.34","0.055","0.056","8.1","0.2","27.2","1.5","2.8","18","20.6","0.7","0.93","1.33","0.08","14.8","0.013","1.7"
"Deep Bay","DM4","1998-02-04","1","Surface Water","0.4","0.33","1.2","94","7.6","130","190","0.26","0.035","0.053","8.1","1","29.7","1.5","2.1","8.6","17.2","0.63","1.2","1.5","0.08","6.7","0.011","0.9"
"Deep Bay","DM4","1998-02-04","1","Bottom Water","0.4","0.33","0.9","98","7.7","78","80","0.26","0.036","0.069","8.2","0.9","31.2","1.5","2.1","6.9","17.5","0.63","1.2","1.5","0.08","11.5","0.012","0.8"
"Deep Bay","DM4","1998-03-04","1","Surface Water","0.5","0.48","1.6","101","8.3","370","530","0.32","0.052","0.065","8","<0.2","26.5","1.4","2.9","8.9","17.1","0.85","1.4","1.77","0.08","7.5","0.013","1"
"Deep Bay","DM4","1998-03-04","1","Bottom Water","0.4","0.45","4.4","100","8.2","320","430","0.26","0.044","0.067","8.1","<0.2","28","1.4","2.3","13","17","0.75","1.8","2.1","0.09","10.6","0.013","1.3"
"Deep Bay","DM4","1998-04-03","1","Surface Water","2.9","0.048","18","128","9.6","19","36","0.3","0.045","0.004","8.3","8.8","23.1","0.5","0.25","4.1","22.9","0.39","1","1.35","0.07","4","0.004","1.6"
"Deep Bay","DM4","1998-04-03","1","Bottom Water","2.6","0.068","13","129","9.7","120","190","0.3","0.04","0.002","8.3","8.8","24.1","0.5","0.27","4.8","22.5","0.41","1.1","1.44","0.05","4","0.005","1.5"
"Deep Bay","DM4","1998-05-04","1","Surface Water","2.5","1.3","8.3","77","5.7","600","2100","0.93","0.11","0.2","7.7","4.8","11.2","1.5","7.1","4.8","26.9","2.34","1.7","2.74","0.26","6","0.045","1"
"Deep Bay","DM4","1998-05-04","1","Bottom Water","0.6","0.42","0.6","71","5.1","660","1300","0.84","0.051","0.072","7.6","1.3","22.2","1.5","4.7","9","25.5","1.31","1.1","1.99","0.1","12.4","0.008","1.2"
"Deep Bay","DM4","1998-06-03","1","Surface Water","1.5","0.21","2.8","94","6.9","15","160","1.1","0.054","0.048","8","1.2","10.6","1.5","6.4","3.6","28.4","1.36","0.44","1.59","0.08","6.4","0.014","0.7"
"Deep Bay","DM4","1998-06-03","1","Bottom Water","1.8","0.28","1.5","89","6.2","11","60","1.2","0.059","0.066","8","4.2","21.2","1.5","7","3.8","27.6","1.54","0.48","1.74","0.1","9.9","0.015","0.7"
"Deep Bay","DM4","1998-07-10","1","Surface Water","1.4","0.034","16","68","4.7","63","290","0.82","0.11","0.042","8.3","0.6","7.4","0.8","6.6","12","29.6","0.96","0.36","1.29","0.08","8.4","0.004","2.4"
"Deep Bay","DM4","1998-07-10","1","Bottom Water","2.5","0.24","42","65","4.3","80","430","0.77","0.16","0.087","8.3","12","11.3","0.8","4.9","11","28.7","1.17","0.71","1.64","0.15","7.9","0.033","2.7"
"Deep Bay","DM4","1998-08-05","1","Surface Water","3.4","0.12","37","99","7.1","8","69","1.5","0.19","0.067","7.7","37","2.4","0.3","5.4","32","32.8","1.81","0.87","2.56","0.22","12.2","0.005","6.1"
"Deep Bay","DM4","1998-08-05","1","Bottom Water","3.2","0.14","39","115","8.1","11","48","1.1","0.2","0.066","8.5","20","5.3","0.3","4.8","38","32.6","1.44","0.79","2.09","0.22","18.6","0.031","6.4"
"Deep Bay","DM4","1998-09-04","1","Surface Water","2.4","0.86","5.9","87","5.8","110","450","0.28","0.082","0.15","7.6","2.2","23.4","1.5","1.5","2.5","29.3","1.22","1.5","1.86","0.19","3.5","0.024","0.9"
"Deep Bay","DM4","1998-09-04","1","Bottom Water","1","0.27","3.9","82","5.5","27","100","0.29","0.052","0.07","7.7","3.7","26.4","1.5","0.63","11","28.1","0.61","1","1.34","0.11","12.2","0.008","1.6"
"Deep Bay","DM4","1998-10-23","1","Surface Water","1","0.14","2.6","91","4.4","160","240","0.21","0.1","0.046","8","1.2","30.2","1.2","1.4","15","26.1","0.45","0.79","1.1","0.08","7.6","0.006","1.5"
"Deep Bay","DM4","1998-10-23","1","Bottom Water","1.2","0.15","2.9","86","4.1","200","240","0.19","0.1","0.043","8","1.7","30.8","1.2","1.4","21","26","0.44","0.74","1.03","0.09","18.3","0.006","2"
"Deep Bay","DM4","1998-11-05","1","Surface Water","0.6","0.4","0.9","62","3","52","92","0.41","0.12","0.084","7.8","1.2","29.1","0.5","2","12","25.2","0.93","1","1.53","0.13","13.8","0.01","1.4"
"Deep Bay","DM4","1998-11-05","1","Bottom Water","0.6","0.4","1","63","3.1","70","140","0.47","0.12","0.09","7.7","1.3","29.7","0.5","2","22","25.1","0.99","1.3","1.89","0.14","46.3","0.01","2"
"Deep Bay","DM4","1998-12-03","1","Surface Water","1","0.65","2.1","90","6.6","150","400","0.37","0.082","0.097","7.9","0.3","27.6","1.5","1.8","11","22.9","1.1","1.2","1.65","0.11","5.5","0.02","1.3"
"Deep Bay","DM4","1998-12-03","1","Bottom Water","0.8","0.57","1.7","84","6.1","250","700","0.36","0.081","0.098","7.9","0.5","28.2","1.5","1.8","15","23.3","1.01","0.84","1.28","0.12","20.2","0.018","1.6"
"Deep Bay","DM5","1998-01-14","1","Surface Water","0.4","0.24","5.7","81","6.1","110","130","0.26","0.039","0.04","8.1","<0.2","28.9","1.5","2","28","20.8","0.54","1.1","1.4","0.09","14.8","0.011","2.3"
"Deep Bay","DM5","1998-01-14","1","Middle Water","0.4","0.25","1.3","79","5.9","210","280","0.24","0.038","0.026","8.2","0.5","29.2","1.5","1.9","28","20.8","0.53","1.1","1.38","0.08","13.8","0.012","2.8"
"Deep Bay","DM5","1998-01-14","1","Bottom Water","0.4","0.24","2.1","81","6","550","680","0.2","0.033","0.047","8.2","0.5","31","1.5","1.6","24","20.7","0.47","0.96","1.19","0.09","23.7","0.012","2.4"
"Deep Bay","DM5","1998-02-04","1","Surface Water","0.4","0.21","1.1","88","7","300","480","0.16","0.024","0.043","8.2","0.6","31.1","1.5","1.4","4.8","17.5","0.39","1.1","1.28","0.06","5.4","0.008","0.6"
"Deep Bay","DM5","1998-02-04","1","Middle Water","0.4","0.19","1","96","7.5","220","290","0.14","0.023","0.04","8.2","0.7","32.3","1.5","1.3","5.3","17.8","0.35","1.1","1.26","0.06","5.7","0.008","0.7"
"Deep Bay","DM5","1998-02-04","1","Bottom Water","0.4","0.16","1.3","96","7.4","220","350","0.13","0.021","0.038","8.2","0.7","33","1.5","1.2","11","17.9","0.31","1.1","1.25","0.06","7.1","0.007","1"
"Deep Bay","DM5","1998-03-04","1","Surface Water","0.4","0.32","1.3","104","8.5","290","370","0.26","0.039","0.047","8","<0.2","26.8","1.2","2.4","12","16.9","0.62","1.5","1.8","0.07","8.5","0.007","1.4"
"Deep Bay","DM5","1998-03-04","1","Middle Water","0.6","0.26","0.3","103","8.3","440","640","0.16","0.023","0.045","8","<0.2","31","1.2","1.4","19","16.8","0.44","1.4","1.58","0.08","14.2","0.007","1.6"
"Deep Bay","DM5","1998-03-04","1","Bottom Water","0.5","0.23","3.6","104","8.3","840","1300","0.13","0.019","0.033","8.1","<0.2","31.1","1.2","1.2","34","16.8","0.38","1.3","1.45","0.08","20.9","0.007","3"
"Deep Bay","DM5","1998-04-03","1","Surface Water","2.5","0.09","10","121","9.1","23","42","0.26","0.028","0.01","8.1","6","25.7","0.5","0.49","4.7","22.1","0.38","1.1","1.39","0.07","4.9","0.004","1.6"
"Deep Bay","DM5","1998-04-03","1","Middle Water","1.5","0.062","7","112","8.4","72","190","0.37","0.021","0.019","8.1","5.2","28.6","0.5","0.44","3.5","21.1","0.45","1.1","1.49","0.06","5.1","0.003","1.1"
"Deep Bay","DM5","1998-04-03","1","Bottom Water","1.4","0.087","9.2","111","8.4","70","120","0.24","0.022","0.017","8.1","4.9","28.9","0.5","0.4","5.2","21","0.35","1.1","1.36","0.09","6.2","0.003","1.5"
"Deep Bay","DM5","1998-05-04","1","Surface Water","0.6","0.21","0.9","67","5","760","2200","1.4","0.045","0.049","7.7","0.4","13.1","1.5","6.4","13","25.8","1.66","0.6","2.05","0.09","8.3","0.007","2.1"
"Deep Bay","DM5","1998-05-04","1","Middle Water","0.2","0.14","0.7","64","4.5","710","3400","0.43","0.021","0.031","7.6","<0.2","27.5","1.5","2.6","4.3","25","0.59","1.2","1.65","0.07","5.1","0.003","0.6"
"Deep Bay","DM5","1998-05-04","1","Bottom Water","0.2","0.12","0.6","64","4.5","650","2100","0.26","0.014","0.032","7.6","<0.2","29","1.5","1.8","4","24.7","0.39","0.99","1.26","0.06","8.4","0.002","0.6"
"Deep Bay","DM5","1998-06-03","1","Surface Water","1.5","0.14","3.6","88","5.7","640","1100","1.3","0.039","0.032","8.2","2.2","10.9","1.5","6.7","5.2","26","1.48","0.36","1.7","0.1","6.2","0.013","0.9"
"Deep Bay","DM5","1998-06-03","1","Middle Water","0.4","0.14","0.6","62","5.7","390","1400","0.54","0.034","0.034","7.3","<0.2","28","1.5","3.2","3.2","25.7","0.71","0.87","1.44","0.07","5.1","0.001","<0.5"
"Deep Bay","DM5","1998-06-03","1","Bottom Water","0.3","0.2","0.3","82","5.4","530","1700","0.3","0.034","0.038","8","<0.2","28.8","1.5","2.3","5.4","24.5","0.53","0.86","1.19","0.06","9.5","0.008","2"
"Deep Bay","DM5","1998-07-10","1","Surface Water","1.3","0.044","11","67","4.9","220","920","0.76","0.088","0.03","8.3","<0.2","8.4","1.5","7.2","9.9","29.4","0.89","0.31","1.16","0.07","8.1","0.006","1.8"
"Deep Bay","DM5","1998-07-10","1","Middle Water","1.1","0.057","5.5","62","4.5","260","1200","0.73","0.083","0.032","8.2","2.7","11.4","1.5","6.2","8.1","27.6","0.87","0.32","1.13","0.07","6.8","0.005","1.5"
"Deep Bay","DM5","1998-07-10","1","Bottom Water","0.9","0.063","5.6","58","4.1","250","1200","0.69","0.08","0.045","8","2.2","23.1","1.5","6.2","8","25.9","0.83","0.34","1.11","0.07","37.8","0.003","1.6"
"Deep Bay","DM5","1998-08-05","1","Surface Water","0.6","0.012","2","84","6","140","250","0.96","0.057","0.018","8.5","0.6","4","1","6.5","34","31.1","1.03","0.22","1.24","0.09","18.2","0.002","3.8"
"Deep Bay","DM5","1998-08-05","1","Middle Water","0.9","0.022","1.5","75","5.4","130","350","0.78","0.044","0.024","8.2","1.4","8.7","1","6","67","30","0.85","0.28","1.1","0.12","34.7","0.003","6"
"Deep Bay","DM5","1998-08-05","1","Bottom Water","0.5","0.049","1.8","60","4.2","550","1000","0.65","0.043","0.029","8","<0.2","20.7","1","4.8","74","27.7","0.74","0.32","1.01","0.14","33.8","0.003","7.1"
"Deep Bay","DM5","1998-09-04","1","Surface Water","0.7","0.067","1.8","101","6.9","20","41","0.32","0.041","0.008","8","1.8","23.3","3","0.54","1.2","28.4","0.43","0.71","1.07","0.03","2.5","0.004","<0.5"
"Deep Bay","DM5","1998-09-04","1","Middle Water","0.7","0.083","1.8","87","5.9","18","38","0.27","0.034","0.016","8","1.7","29.7","3","0.44","2.4","26.9","0.39","0.79","1.09","0.04","4.2","0.004","0.5"
"Deep Bay","DM5","1998-09-04","1","Bottom Water","0.6","0.1","1.7","65","4.4","59","98","0.14","0.024","0.013","8","2.2","30.4","3","0.24","3.8","26.6","0.26","0.77","0.93","0.04","14.1","0.005","0.7"
"Deep Bay","DM5","1998-10-23","1","Surface Water","0.9","0.13","3","90","4.3","100","100","0.13","0.09","0.041","7.8","0.2","31.6","1.5","1.2","13","26.2","0.35","0.95","1.17","0.07","6.7","0.004","1.4"
"Deep Bay","DM5","1998-10-23","1","Middle Water","1.1","0.1","2","88","4.1","360","710","0.11","0.082","0.032","7.9","0.6","32.3","1.5","1.2","19","26.2","0.29","0.65","0.84","0.07","13.9","0.003","1.8"
"Deep Bay","DM5","1998-10-23","1","Bottom Water","1.4","0.1","2.1","87","4.1","560","1000","0.1","0.078","0.03","7.9","1.2","32.4","1.5","1.2","35","26.2","0.28","0.69","0.87","0.08","41.2","0.004","3"
"Deep Bay","DM5","1998-11-05","1","Surface Water","0.6","0.19","1","68","3.3","64","130","0.27","0.08","0.041","7.8","0.8","30","0.5","1.6","7.3","25.7","0.54","0.88","1.23","0.07","6.4","0.006","0.7"
"Deep Bay","DM5","1998-11-05","1","Middle Water","0.7","0.16","1.7","67","3.2","310","1100","0.2","0.069","0.035","7.8","<0.2","31","0.5","1.4","22","25.3","0.43","0.74","1.01","0.08","8.4","0.005","2.2"
"Deep Bay","DM5","1998-11-05","1","Bottom Water","0.8","0.19","0.9","66","3.2","35","110","0.28","0.08","0.037","7.8","1.4","31.5","0.5","1.6","7.6","25.1","0.55","0.71","1.07","0.07","36.8","0.006","1.1"
"Deep Bay","DM5","1998-12-03","1","Surface Water","0.8","0.26","2","88","6.4","320","1100","0.23","0.045","0.041","8","0.8","29.2","2","1.2","4.3","23","0.54","0.47","0.75","0.05","4.9","0.01","0.8"
"Deep Bay","DM5","1998-12-03","1","Middle Water","0.6","0.21","2","92","6.6","1000","3100","0.19","0.043","0.038","8","<0.2","29.6","2","1.1","6.5","23.1","0.44","0.42","0.65","0.05","5.8","0.009","0.7"
"Deep Bay","DM5","1998-12-03","1","Bottom Water","0.6","0.19","2","89","6.4","700","1800","0.16","0.042","0.035","8.1","0.4","29.7","2","1.1","7.6","23.2","0.39","0.44","0.64","0.05","18.6","0.008","1.1"
"Eastern Buffer","EM1","1998-01-05","1","Surface Water","0.4","0.18","2.9","72","4.9","620","1300","0.023","0.004","0.026","8.1","<0.2","31.9","3.5","0.72","4","25.6","0.21","1.3","1.33","0.05","4.8","0.01","0.9"
"Eastern Buffer","EM1","1998-01-05","1","Middle Water","0.3","0.17","2.1","68","4.7","1200","2100","0.025","0.003","0.023","8.1","0.8","32","3.5","0.71","6.9","25.6","0.2","1.4","1.43","0.06","4.1","0.009","1.2"
"Eastern Buffer","EM1","1998-01-05","1","Bottom Water","0.4","0.18","2.2","69","4.7","950","1600","0.022","0.004","0.029","8.1","1","32.1","3.5","0.7","6.3","25.3","0.21","1.3","1.33","0.06","4.5","0.01","1.1"
"Eastern Buffer","EM1","1998-02-02","1","Surface Water","0.4","0.18","2.6","90","7.1","760","980","0.033","0.015","0.042","7.9","0.6","33.5","3","0.65","2.9","17.4","0.23","1.2","1.25","0.06","3.2","0.004","<0.5"
"Eastern Buffer","EM1","1998-02-02","1","Middle Water","0.3","0.2","1.2","87","6.8","760","880","0.034","0.016","0.051","7.9","0.9","33.5","3","0.67","2.9","17.4","0.25","1.2","1.25","0.07","3.3","0.004","<0.5"
"Eastern Buffer","EM1","1998-02-02","1","Bottom Water","0.3","0.2","1.2","86","6.7","680","990","0.032","0.014","0.05","7.9","0.3","33.5","3","0.58","2.5","17.4","0.25","1.2","1.25","0.08","3.2","0.004","<0.5"
"Eastern Buffer","EM1","1998-03-02","1","Surface Water","2.2","0.14","1.9","104","8.4","61000","78000","0.051","0.014","0.05","8.2","0.5","32","2.5","0.83","3.9","16.2","0.21","1","1.07","0.1","5.3","0.005","1"
"Eastern Buffer","EM1","1998-03-02","1","Middle Water","1.2","0.11","0.9","109","8.8","30000","41000","0.054","0.013","0.028","8.3","0.6","32.2","2.5","0.74","2.4","16.1","0.18","0.98","1.05","0.06","4.9","0.004","0.7"
"Eastern Buffer","EM1","1998-03-02","1","Bottom Water","0.5","0.12","1.3","109","8.8","3900","7300","0.05","0.014","0.024","8.3","0.3","32.2","2.5","0.73","3","16.1","0.18","0.87","0.93","0.04","4.8","0.005","<0.5"
"Eastern Buffer","EM1","1998-04-02","1","Surface Water","1.6","0.28","1.6","87","6.5","1800","3800","0.08","0.013","0.051","7.8","1.2","31.5","4","0.63","1.6","20.2","0.37","1.5","1.59","0.08","3","0.006","<0.5"
"Eastern Buffer","EM1","1998-04-02","1","Middle Water","1.6","0.3","1.3","84","6.3","2300","3200","0.07","0.012","0.041","7.8","0.8","31.5","4","0.62","1.5","19.8","0.38","1.5","1.58","0.07","3.2","0.006","<0.5"
"Eastern Buffer","EM1","1998-04-02","1","Bottom Water","1.4","0.29","2.6","87","6.6","3100","5300","0.058","0.01","0.056","7.8","<0.2","31.7","4","0.68","1.5","19.7","0.36","1.5","1.57","0.09","3.1","0.006","<0.5"
"Eastern Buffer","EM1","1998-05-01","1","Surface Water","2.1","0.26","2.1","62","4.3","34000","60000","0.06","0.013","0.052","8","<0.2","31.8","2.7","0.93","3.3","24.6","0.33","1.3","1.37","0.1","3.8","0.01","0.8"
"Eastern Buffer","EM1","1998-05-01","1","Middle Water","1.6","0.25","1.3","58","4","33000","59000","0.055","0.011","0.054","8","<0.2","31.7","2.7","0.81","3.2","24.3","0.32","1.5","1.57","0.1","3.8","0.009","0.7"
"Eastern Buffer","EM1","1998-05-01","1","Bottom Water","0.6","0.18","1.2","59","4.1","10000","13000","0.049","0.01","0.04","8","<0.2","32.3","2.7","0.69","5","24.2","0.24","1.2","1.26","0.08","5.9","0.007","0.7"
"Eastern Buffer","EM1","1998-06-01","1","Surface Water","0.9","0.26","2.8","78","5.2","2500","6100","0.046","0.009","0.048","8.2","<0.2","32","3.5","1","9.2","27.1","0.32","1.2","1.26","0.08","3.8","0.02","2.3"
"Eastern Buffer","EM1","1998-06-01","1","Middle Water","0.6","0.24","1","80","5.3","2900","5400","0.039","0.008","0.038","8.2","<0.2","31.7","3.5","0.89","2.8","27.2","0.29","1.3","1.35","0.06","3.5","0.019","0.7"
"Eastern Buffer","EM1","1998-06-01","1","Bottom Water","1.2","0.19","1.9","85","5.6","2400","4800","0.034","0.007","0.039","8.2","<0.2","32.3","3.5","0.85","4.6","27.1","0.23","1.4","1.44","0.09","6.4","0.015","0.6"
