"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM3","1989-01-13","1","Surface Water","1.9","1.8","0.8","71","5.9","470","490","0.32","0.14","0.38","7.9","1.4","26","3","3.8","38","16.2","2.26","2.4","2.86","0.4","39","0.036","5"
"Deep Bay","DM3","1989-02-17","1","Surface Water","1","0.21","2.1","103","8.5","10","10","0.32","0.04","0.045","8.2","1.8","28.1","1","2.9","8.5","16.8","0.57","0.35","0.71","0.09","9.5","0.008","3.5"
"Deep Bay","DM3","1989-03-14","1","Surface Water","1.2","0.44","3.4","89","7.2","2","2","0.36","0.068","0.13","8.2","0.7","28.9","0.5","2.1","10","17.9","0.87","0.76","1.19","0.16","11.5","0.017","2"
"Deep Bay","DM3","1989-04-14","1","Surface Water","0.4","0.46","1.8","86","6.8","550","550","0.63","0.074","0.13","8","1.1","21","N/A","4.2","5","21.7","1.16","0.86","1.56","0.17","11.5","0.019","1.5"
"Deep Bay","DM3","1989-04-14","1","Bottom Water","0.8","0.65","0.3","N/A","N/A","370","400","0.58","0.079","0.16","N/A","1.2","N/A","N/A","4.2","98","N/A","1.31","1.1","1.76","0.27","N/A","N/A","12"
"Deep Bay","DM3","1989-05-12","1","Surface Water","1.1","0.042","8.1","104","7.4","1","1","1.7","0.038","0.057","8.3","2.3","13.4","1.3","4.9","3","29","1.78","0.87","2.61","0.11","9","0.006","2"
"Deep Bay","DM3","1989-05-12","1","Bottom Water","0.8","0.15","6.7","N/A","N/A","12","12","1.3","0.055","0.095","N/A","1.9","N/A","1.3","5.2","2","N/A","1.51","0.67","2.03","0.13","N/A","N/A","1.5"
"Deep Bay","DM3","1989-06-12","1","Surface Water","0.8","0.37","8","85","7.1","20","20","0.52","0.062","0.13","8.2","1.6","9.2","1","6.4","2.5","25.8","0.95","0.55","1.13","0.15","8","0.034","<0.5"
"Deep Bay","DM3","1989-06-12","1","Bottom Water","0.9","0.65","3","N/A","N/A","10","10","0.5","0.096","0.28","N/A","2.1","N/A","1","5.8","35","N/A","1.25","0.86","1.46","0.33","N/A","N/A","4"
"Deep Bay","DM3","1989-07-20","1","Surface Water","1.2","0.095","1.8","78","5.7","28","28","0.41","0.091","0.055","8.4","1","11.2","N/A","5","11","27.4","0.6","0.51","1.01","0.07","15","0.014","2"
"Deep Bay","DM3","1989-08-18","1","Surface Water","5.4","0.039","10","78","5.3","1","1","0.3","0.055","0.047","8.5","3.3","19.3","0.6","2.5","18","29.9","0.39","0.41","0.77","0.11","35","0.007","3"
"Deep Bay","DM3","1989-09-18","1","Surface Water","0.7","0.44","0.6","60","4.2","100","100","0.15","0.056","0.15","8","0.8","25","0.5","2","43","27.1","0.65","0.71","0.92","0.22","43.5","0.024","5.5"
"Deep Bay","DM3","1989-09-18","1","Bottom Water","0.9","0.39","0.9","N/A","N/A","200","200","0.17","0.061","0.14","N/A","3.4","N/A","0.5","2","140","N/A","0.62","0.83","1.06","0.24","N/A","N/A","15"
"Deep Bay","DM3","1989-10-16","1","Surface Water","1.1","0.33","2.8","81","5.7","4","4","0.37","0.14","0.19","8.2","1.3","28.5","0.6","3.1","24","26.2","0.84","0.62","1.13","0.21","25","0.026","4"
"Deep Bay","DM3","1989-11-13","1","Surface Water","0.4","0.39","5.9","116","8.4","2","2","0.47","0.088","0.12","8.3","1.7","27.2","0.8","2.6","17","23.4","0.95","0.77","1.33","0.18","21","0.028","2.5"
"Deep Bay","DM3","1989-12-11","1","Surface Water","3.7","0.66","12","102","8","34","34","0.37","0.1","0.27","8.4","0.9","29","0.3","2.6","21","18.7","1.13","1.8","2.27","0.4","13.5","0.048","5.5"
"Deep Bay","DM4","1989-01-13","1","Surface Water","0.7","0.27","0.8","81","6.7","10","12","0.28","0.036","0.06","8.2","<0.2","26.6","N/A","2.4","2.5","16.5","0.59","0.62","0.94","0.11","24","0.011","3"
"Deep Bay","DM4","1989-01-13","1","Bottom Water","0.8","0.25","0.3","82","6.8","18","18","0.29","0.35","0.06","8.2","1.1","26.6","N/A","2.4","24","16.5","0.89","0.63","1.27","0.08","22","0.01","3"
"Deep Bay","DM4","1989-02-17","1","Surface Water","0.7","0.18","1.1","99","8.4","20","20","0.34","0.039","0.054","8.2","0.6","25.1","0.9","3.1","15","15.3","0.56","0.27","0.65","0.06","10","0.006","5"
"Deep Bay","DM4","1989-02-17","1","Bottom Water","0.7","0.19","1.2","98","8.4","6","8","0.34","0.04","0.028","8.2","1.1","25.5","0.9","3","7","15.1","0.57","0.28","0.66","0.07","11","0.006","3"
"Deep Bay","DM4","1989-03-14","1","Surface Water","1.2","0.16","1.9","97","7.8","4","4","0.26","0.023","0.025","8.3","0.3","26.9","1.2","2","6.5","17.5","0.44","0.46","0.74","0.04","8","0.009","2.5"
"Deep Bay","DM4","1989-03-14","1","Bottom Water","0.6","0.11","1.1","90","7.2","34","34","0.32","0.022","0.025","8.3","<0.2","29.5","1.2","1.6","9.5","17.3","0.45","0.64","0.98","0.04","10.4","0.005","2"
"Deep Bay","DM4","1989-04-14","1","Surface Water","0.4","0.51","1.6","89","7.1","180","180","0.97","0.085","0.14","8.1","1.2","19","N/A","4.1","5.5","22.1","1.57","0.93","1.99","0.18","14.5","0.023","1.5"
"Deep Bay","DM4","1989-04-14","1","Middle Water","0.2","0.54","0.5","N/A","N/A","130","140","0.83","0.074","0.12","N/A","1","N/A","N/A","4","7","N/A","1.44","0.89","1.79","0.15","N/A","N/A","1.5"
"Deep Bay","DM4","1989-04-14","1","Bottom Water","0.1","0.29","0.9","83","6.6","500","500","0.35","0.037","0.067","8.1","<0.2","20.2","N/A","2.8","20","20.9","0.68","0.66","1.05","0.09","24","0.014","2.5"
"Deep Bay","DM4","1989-05-12","1","Surface Water","0.3","0.007","4.2","107","7.7","2","2","1.7","0.023","0.017","8.3","1.1","12.6","1","4.9","2.5","28.6","1.73","0.49","2.21","0.03","9","0.001","1"
"Deep Bay","DM4","1989-05-12","1","Bottom Water","<0.1","0.083","2","94","6.8","100","120","0.94","0.032","0.035","8.1","1","19.8","1","3.6","6","26.7","1.06","0.48","1.45","0.04","13","0.006","1.5"
"Deep Bay","DM4","1989-06-12","1","Surface Water","1.2","0.011","10","89","6.9","190","190","0.51","0.033","0.033","8.5","2.5","10.2","1.2","5.1","3.5","26.1","0.55","0.28","0.82","0.05","8.9","0.002","1"
"Deep Bay","DM4","1989-06-12","1","Middle Water","1.1","0.009","10","N/A","N/A","34","40","0.47","0.029","0.03","N/A","0.9","N/A","1.2","4.7","10","N/A","0.51","0.24","0.74","0.07","N/A","N/A","1.5"
"Deep Bay","DM4","1989-06-12","1","Bottom Water","0.9","0.013","11","32","2.4","300","310","0.46","0.029","0.044","8.4","2.4","12.6","1.2","4.5","56","25.8","0.5","0.33","0.82","0.12","24.5","0.002","5"
"Deep Bay","DM4","1989-07-20","1","Surface Water","1","0.036","1.3","83","5.9","6","7","0.43","0.086","0.032","8.5","0.5","17.1","N/A","5.3","6.5","27.7","0.55","0.41","0.93","0.05","11","0.006","1"
"Deep Bay","DM4","1989-07-20","1","Bottom Water","0.8","0.067","1.2","79","5.6","50","52","0.4","0.081","0.042","8.4","0.3","18.7","N/A","4.7","15","27.2","0.55","0.45","0.93","0.07","20","0.009","2"
"Deep Bay","DM4","1989-08-18","1","Surface Water","2.3","0.007","13","89","6.1","10","10","0.17","0.034","0.023","8.7","2.9","20.5","0.4","2.4","12","29.8","0.21","0.35","0.55","0.08","28","0.002","3"
"Deep Bay","DM4","1989-08-18","1","Bottom Water","2.3","0.032","11","78","5.2","10","10","0.31","0.051","0.024","8.6","4","21","0.4","2.1","17","29.5","0.39","0.34","0.7","0.09","36","0.007","3"
"Deep Bay","DM4","1989-09-18","1","Surface Water","0.7","0.13","0.9","65","4.4","130","140","0.14","0.031","0.028","8.4","1.6","27.5","1","2","17","27.8","0.3","0.32","0.49","0.04","12.5","0.018","3"
"Deep Bay","DM4","1989-09-18","1","Bottom Water","0.6","0.23","2.5","67","4.6","290","290","0.13","0.029","0.046","8.4","<0.2","27.5","1","1.2","39","27.5","0.39","0.5","0.66","0.08","34","0.031","5"
"Deep Bay","DM4","1989-10-16","1","Surface Water","0.9","0.009","1.3","83","5.7","7","7","0.37","0.082","0.024","8.3","1.3","27.8","0.6","2.2","8.5","26.4","0.46","0.24","0.69","0.04","11.5","0.001","2"
"Deep Bay","DM4","1989-10-16","1","Bottom Water","1","0.009","1.8","82","5.6","4","4","0.37","0.083","0.023","8.3","0.2","28.7","0.6","2.2","9","26.1","0.46","0.22","0.67","0.04","12.1","0.001","3.5"
"Deep Bay","DM4","1989-11-13","1","Surface Water","0.4","0.082","7.2","107","7.9","15","18","0.18","0.027","0.015","8.4","1.2","20.9","0.8","0.92","13","24.2","0.29","0.41","0.62","0.07","16","0.009","2.5"
"Deep Bay","DM4","1989-11-13","1","Bottom Water","0.4","0.079","7.4","113","8.4","34","37","0.16","0.025","0.015","8.4","1.3","21.2","0.8","0.74","13","23.8","0.26","0.47","0.66","0.05","15","0.008","3"
"Deep Bay","DM4","1989-12-11","1","Surface Water","0.9","0.16","4","90","7","4","4","0.22","0.052","0.12","8.4","0.5","30","0.3","1.7","13","19.3","0.43","1.1","1.37","0.19","11.5","0.011","3"
"Deep Bay","DM4","1989-12-11","1","Bottom Water","1.7","0.14","6.7","92","7.2","5","5","0.23","0.054","0.078","8.4","1.5","30.3","0.3","1.6","25","19.1","0.42","1","1.28","0.14","11.5","0.01","6"
"Eastern Buffer","EM1","1989-01-09","1","Surface Water","0.3","0.15","0.6","79","6.2","1200","1300","0.075","0.018","0.028","8.3","0.2","31.7","2.1","1.1","4.5","17.5","0.24","0.5","0.59","0.04","5.9","0.008","1.5"
"Eastern Buffer","EM1","1989-01-09","1","Middle Water","0.2","0.13","0.4","84","6.6","800","900","0.068","0.017","0.026","8.3","0.3","31.7","2.1","1","5","17.4","0.22","0.49","0.58","0.04","7.8","0.007","1"
"Eastern Buffer","EM1","1989-01-09","1","Bottom Water","0.3","0.12","0.4","85","6.7","700","700","0.067","0.017","0.024","8.4","0.4","31.7","2.1","0.99","5","17.3","0.2","0.38","0.46","0.04","7.8","0.007","1"
"Eastern Buffer","EM1","1989-02-13","1","Surface Water","0.7","0.07","3.6","89","7.4","70","70","0.095","0.013","0.02","8.3","1","31.9","3.3","0.8","4","15","0.18","1.1","1.21","0.04","3.8","0.003","1.5"
"Eastern Buffer","EM1","1989-02-13","1","Middle Water","0.5","0.079","3.6","90","7.5","8500","9800","0.093","0.013","0.021","8.3","1.3","31.9","3.3","0.88","3.5","14.9","0.19","0.28","0.39","0.04","3.9","0.003","1.5"
"Eastern Buffer","EM1","1989-02-13","1","Bottom Water","0.6","0.064","4","91","7.6","110","120","0.11","0.014","0.021","8.3","0.9","31.9","3.3","0.82","3","14.9","0.19","0.24","0.36","0.04","4","0.002","1.5"
"Eastern Buffer","EM1","1989-03-10","1","Surface Water","0.7","0.11","1.6","87","7.1","310","360","0.03","0.007","0.015","8.3","<0.2","33.1","2.2","0.64","4","15.8","0.15","0.43","0.47","0.04","2.7","0.005","1"
"Eastern Buffer","EM1","1989-03-10","1","Middle Water","0.3","0.096","1.1","90","7.4","270","290","0.042","0.01","0.009","8.3","<0.2","33.2","2.2","0.72","4","15.7","0.15","0.35","0.4","0.04","2.7","0.004","1"
"Eastern Buffer","EM1","1989-03-10","1","Bottom Water","0.2","0.079","0.9","94","7.6","220","230","0.028","0.007","0.01","8.3","0.5","33.4","2.2","0.66","4.5","15.9","0.11","0.35","0.39","0.03","2.8","0.004","1.5"
"Eastern Buffer","EM1","1989-04-10","1","Surface Water","0.3","0.19","0.7","68","5.3","1400","1400","0.034","0.007","0.04","8.2","0.7","33","2.2","0.65","2","18.4","0.23","0.44","0.48","0.04","5.1","0.008","0.5"
"Eastern Buffer","EM1","1989-04-10","1","Middle Water","0.3","0.17","<0.2","70","5.5","1500","1600","0.035","0.007","0.015","8.2","1.4","33.1","2.2","0.63","2","18.2","0.21","0.4","0.44","0.04","6.2","0.006","1"
"Eastern Buffer","EM1","1989-04-10","1","Bottom Water","0.3","0.14","0.5","78","6.1","1600","1600","0.034","0.007","<0.005","8.1","0.3","33.3","2.2","0.75","1.5","18.2","0.18","0.42","0.46","0.03","6.6","0.005","<0.5"
"Eastern Buffer","EM1","1989-05-08","1","Surface Water","0.8","0.19","1.9","62","4.5","13000","13000","0.046","0.011","0.03","8.2","0.9","32.3","1.3","0.48","1","22.7","0.25","0.66","0.72","0.04","9.5","0.01","1"
"Eastern Buffer","EM1","1989-05-08","1","Middle Water","0.7","0.2","2","63","4.5","8900","9100","0.041","0.011","0.024","8.2","1","32.3","1.3","0.44","5.5","22.7","0.25","0.58","0.63","0.05","13","0.011","2"
"Eastern Buffer","EM1","1989-05-08","1","Bottom Water","0.8","0.21","1.7","63","4.5","8300","8600","0.041","0.011","0.03","8.2","0.4","32.3","1.3","0.66","4.5","22.7","0.26","0.55","0.6","0.05","11.5","0.011","2"
"Eastern Buffer","EM1","1989-06-06","1","Surface Water","1","0.27","1.1","64","4.7","5700","5900","0.045","0.015","0.03","8.2","<0.2","32.9","1.8","0.91","2","23.2","0.33","0.56","0.62","0.05","7.2","0.015","<0.5"
"Eastern Buffer","EM1","1989-06-06","1","Middle Water","1","0.27","1.4","62","4.6","12000","12000","0.041","0.015","0.03","8.2","<0.2","32.9","1.8","0.91","3.5","23.1","0.33","0.58","0.64","0.05","8","0.015","<0.5"
"Eastern Buffer","EM1","1989-06-06","1","Bottom Water","1.1","0.26","1.1","66","4.8","600","600","0.04","0.014","0.03","8.2","0.7","33.3","1.8","0.9","8","22.9","0.31","0.61","0.66","0.05","6.8","0.015","1"
"Eastern Buffer","EM1","1989-07-10","1","Surface Water","1.8","0.009","11","102","6.8","1","1","0.012","0.004","<0.005","8.8","4.2","28.8","2","<0.05","0.5","26.8","0.03","0.31","0.33","0.03","4","0.002","<0.5"
"Eastern Buffer","EM1","1989-07-10","1","Middle Water","1.7","0.013","14","92","6.3","1","1","0.017","0.006","<0.005","8.8","4.1","30.4","2","0.05","4","25.6","0.04","0.28","0.3","0.03","4.4","0.003","2"
"Eastern Buffer","EM1","1989-07-10","1","Bottom Water","1.9","0.018","17","77","5.2","1","1","0.021","0.008","0.008","8.8","5.4","31.5","2","0.12","6.5","24.6","0.05","0.31","0.34","0.04","4.4","0.004","3"
"Eastern Buffer","EM1","1989-08-07","1","Surface Water","1.6","0.15","17","66","4.6","3300","3500","0.06","0.023","0.024","8.6","3.7","32.5","1.9","0.31","2","25","0.23","0.56","0.64","0.07","5","0.025","1"
"Eastern Buffer","EM1","1989-08-07","1","Middle Water","0.8","0.12","13","51","3.6","1800","2000","0.056","0.023","0.021","8.6","4.8","32.8","1.9","0.3","2","24.3","0.2","0.51","0.59","0.05","4.2","0.019","2"
"Eastern Buffer","EM1","1989-08-07","1","Bottom Water","0.6","0.14","3.2","54","3.9","14000","14000","0.057","0.022","0.03","8.6","1.8","33.8","1.9","0.77","6","22.8","0.22","0.44","0.52","0.06","8.5","0.017","2"
"Eastern Buffer","EM1","1989-09-08","1","Surface Water","1.8","0.046","1.5","101","6.6","N/A","N/A","0.038","0.006","0.012","8.8","2.8","30.3","1.8","0.68","3.5","28.7","0.09","0.23","0.27","0.08","2.1","0.012","0.5"
"Eastern Buffer","EM1","1989-09-08","1","Middle Water","2.4","0.053","1.5","100","6.6","N/A","N/A","0.032","0.004","0.009","8.8","2.5","30.3","1.8","0.29","2","28.5","0.09","0.24","0.28","0.02","2","0.014","<0.5"
"Eastern Buffer","EM1","1989-09-08","1","Bottom Water","1.7","0.069","1","84","5.6","N/A","N/A","0.04","0.009","0.012","8.6","5","30.4","1.8","0.38","4.5","28.1","0.12","0.31","0.36","<0.02","11","0.014","0.5"
"Eastern Buffer","EM1","1989-10-10","1","Surface Water","0.6","0.086","1.2","82","5.5","N/A","N/A","0.034","0.024","0.016","8.5","0.6","32.5","1.2","1","5","26.6","0.14","0.31","0.37","0.03","4.9","0.012","1"
"Eastern Buffer","EM1","1989-10-10","1","Middle Water","0.6","0.082","0.2","83","5.5","N/A","N/A","0.046","0.026","0.017","8.5","1.8","32.5","1.2","1.2","5.5","26.6","0.15","0.29","0.36","0.03","4.8","0.012","1"
"Eastern Buffer","EM1","1989-10-10","1","Bottom Water","0.6","0.082","0.4","83","5.4","N/A","N/A","0.035","0.024","0.017","8.5","1.6","32.5","1.2","1.1","9","26.5","0.14","0.33","0.39","0.03","6.3","0.012","2"
"Eastern Buffer","EM1","1989-11-06","1","Surface Water","1.4","0.29","3.1","62","4.3","360","380","0.056","0.016","0.043","8.3","0.8","32.2","2.3","0.42","2","24.9","0.36","0.75","0.82","0.06","2.6","0.022","1"
"Eastern Buffer","EM1","1989-11-06","1","Middle Water","1.1","0.26","3.2","80","5.6","320","340","0.051","0.015","0.04","8.3","0.5","32.6","2.3","0.36","2","24.9","0.33","0.64","0.71","0.05","2.8","0.02","1"
"Eastern Buffer","EM1","1989-11-06","1","Bottom Water","0.8","0.16","2.1","76","5.1","290","320","0.039","0.012","0.013","8.4","1.2","33.3","2.3","0.33","4.5","24.8","0.21","0.33","0.38","0.03","4.9","0.014","1"
"Eastern Buffer","EM1","1989-12-08","1","Surface Water","0.6","0.34","6.7","46","3.5","2000","2000","0.074","0.04","0.061","8.2","1.1","31.3","1","0.55","3","20.4","0.45","1.1","1.21","0.11","4","0.018","2.5"
"Eastern Buffer","EM1","1989-12-08","1","Middle Water","0.7","0.35","9.3","46","3.4","2100","2100","0.087","0.042","0.052","8.2","0.9","31.4","1","0.63","3.5","20.4","0.48","0.99","1.12","0.1","3.6","0.018","2.5"
"Eastern Buffer","EM1","1989-12-08","1","Bottom Water","2.1","0.32","7.2","45","3.3","1400","1400","0.076","0.04","0.057","8.2","1.2","31.4","1","0.61","0.5","20.3","0.44","1.2","1.32","0.1","4.3","0.017","0.5"
"Eastern Buffer","EM2","1989-01-09","1","Surface Water","0.3","0.11","0.6","86","6.8","310","320","0.065","0.017","0.022","8.4","0.6","31.7","2.6","0.94","2.5","17.3","0.19","0.44","0.52","0.04","4.5","0.006","1"
"Eastern Buffer","EM2","1989-01-09","1","Middle Water","0.2","0.029","0.8","92","7.3","210","220","0.077","0.017","0.01","8.4","<0.2","31.7","2.6","0.92","5.5","17","0.12","0.25","0.34","0.02","4.6","0.002","1.5"
"Eastern Buffer","EM2","1989-01-09","1","Bottom Water","0.1","0.019","0.8","94","7.5","50","50","0.078","0.018","0.005","8.4","<0.2","31.7","2.6","0.96","4","17","0.12","0.27","0.37","0.03","5.4","0.001","1"
"Eastern Buffer","EM2","1989-02-13","1","Surface Water","0.5","0.03","1.1","95","7.9","10","10","0.087","0.01","0.011","8.3","0.5","31.9","4","0.86","1","14.9","0.13","0.27","0.37","0.03","2.5","0.001","1"
"Eastern Buffer","EM2","1989-02-13","1","Middle Water","0.6","0.032","2.3","95","7.9","30","30","0.085","0.011","0.012","8.3","0.5","32","4","0.87","1.5","14.8","0.13","0.29","0.39","0.02","2.9","0.001","1"
"Eastern Buffer","EM2","1989-02-13","1","Bottom Water","0.4","0.034","2","95","8","40","50","0.089","0.011","0.009","8.3","<0.2","31.9","4","0.85","2","14.8","0.13","0.18","0.28","0.02","3.4","0.001","1.5"
"Eastern Buffer","EM2","1989-03-10","1","Surface Water","0.2","0.038","1.1","94","7.7","50","50","0.025","0.006","0.008","8.4","0.3","33.2","3.5","0.64","2.5","15.9","0.07","0.28","0.31","0.02","2.3","0.002","1"
"Eastern Buffer","EM2","1989-03-10","1","Middle Water","0.4","0.056","0.7","95","7.7","140","150","0.023","0.006","0.01","8.4","0.4","33.3","3.5","0.62","2","15.9","0.09","0.31","0.34","0.04","2.3","0.003","0.5"
"Eastern Buffer","EM2","1989-03-10","1","Bottom Water","0.2","0.019","0.9","98","7.9","280","310","0.02","0.005","0.012","8.4","<0.2","33.5","3.5","0.62","3.5","16.1","0.04","0.23","0.26","<0.02","2.6","0.001","1.5"
"Eastern Buffer","EM2","1989-04-10","1","Surface Water","0.3","0.1","0.5","79","6.2","160","170","0.024","0.004","0.016","8.2","0.9","33.3","2.7","0.51","1","18.3","0.13","1.2","1.23","0.1","4.1","0.004","0.5"
"Eastern Buffer","EM2","1989-04-10","1","Middle Water","0.3","0.089","0.5","82","6.4","420","420","0.022","0.004","0.009","8.2","0.4","33.4","2.7","0.55","1","18.2","0.12","0.28","0.31","0.03","3.9","0.004","<0.5"
"Eastern Buffer","EM2","1989-04-10","1","Bottom Water","0.4","0.068","0.4","89","6.9","130","300","0.019","0.004","0.01","8.3","0.8","33.7","2.7","0.66","1.5","18.3","0.09","0.27","0.29","0.02","4","0.003","0.5"
