"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"North Western","NM5","1993-09-15","1","Middle Water","0.5","0.1","0.6","82","5.5","300","350","0.26","0.046","0.009","8.1","0.2","27.6","1.2","2.64","16","28.6","0.41","0.28","0.59","0.06","8.3","0.007","2.5"
"North Western","NM5","1993-09-15","1","Bottom Water","0.3","0.046","0.6","77","5.1","370","520","0.159","0.036","0.005","8.1","0.2","29.1","1.2","1.84","16","28.3","0.24","0.41","0.61","0.07","57.7","0.003","3"
"North Western","NM5","1993-11-11","1","Surface Water","0.6","0.088","2.5","99","7.1","180","350","0.535","0.105","0.037","8","0.6","26.1","0.9","2.61","7.6","24.5","0.73","0.72","1.36","0.08","4.2","0.004","1"
"North Western","NM5","1993-11-11","1","Middle Water","0.3","0.074","1.2","96","6.8","220","320","0.357","0.112","0.033","8.1","<0.2","29.2","0.9","1.78","9","24.3","0.54","0.44","0.91","0.08","4.5","0.004","1.4"
"North Western","NM5","1993-11-11","1","Bottom Water","0.5","0.086","1.4","92","6.5","900","1000","0.406","0.113","0.034","8.1","0.9","30.1","0.9","2.09","19","24.2","0.61","0.51","1.03","0.09","20.6","0.005","2.4"
"North Western","NM6","1993-01-29","1","Surface Water","0.6","0.046","1.1","111","9.3","30","42","0.031","0.015","0.012","8.1","1.2","33.5","1.1","0.63","8","15","0.09","0.43","0.48","0.18","7","0.001","2"
"North Western","NM6","1993-01-29","1","Middle Water","0.8","0.068","0.7","108","9.1","47","58","0.046","0.032","0.019","8.1","1.5","33.5","1.1","0.54","11","14.9","0.15","0.46","0.54","0.17","8.5","0.002","2.5"
"North Western","NM6","1993-01-29","1","Bottom Water","0.6","0.064","0.6","159","13.4","62","65","0.071","<0.002","0.018","8.1","1.6","33.6","1.1","0.78","15","14.9","0.14","0.39","0.46","0.15","7","0.002","3"
"North Western","NM6","1993-03-29","1","Surface Water","0.4","0.031","0.5","97","7.2","6","6","0.093","<0.002","0.019","8.1","<0.2","32.6","1","0.79","11","20.3","0.13","0.17","0.27","0.12","11","0.001","1.5"
"North Western","NM6","1993-03-29","1","Middle Water","0.4","0.044","0.2","97","7.2","1","1","0.113","<0.002","0.013","8.1","0.2","32.7","1","0.87","11","20.3","0.16","0.11","0.23","0.14","11","0.002","1.5"
"North Western","NM6","1993-03-29","1","Bottom Water","0.4","0.038","0.7","96","7.2","2","2","0.089","<0.002","0.015","8.1","<0.2","33.1","1","0.79","23","20.3","0.13","0.09","0.18","0.14","11","0.002","7"
"North Western","NM6","1993-05-14","1","Surface Water","1.3","<0.005","0.5","103","7.4","50","53","1.29","<0.002","0.02","8.3","0.7","10.4","1","6.39","6.5","26.7","1.3","0.16","1.45","0.04","9.7","0.001","2.5"
"North Western","NM6","1993-05-14","1","Middle Water","0.6","<0.005","0.6","102","7.4","47","54","0.956","0.005","0.021","8.1","1","18.1","1","4.68","5","25.6","0.97","0.07","1.03","0.05","14","0.001","1.5"
"North Western","NM6","1993-05-14","1","Bottom Water","0.7","0.02","0.6","83","6.2","42","58","0.916","0.005","0.018","8.1","0.2","31","1","3.89","21","23.7","0.94","0.12","1.04","0.13","35.9","0.001","3"
"North Western","NM6","1993-07-28","1","Surface Water","0.9","<0.005","0.3","83","5.6","80","120","0.92","0.037","0.044","8.5","0.7","6.2","0.8","8.69","8.5","29.9","0.96","0.36","1.32","0.08","10.6","0.001","1.5"
"North Western","NM6","1993-07-28","1","Middle Water","1","0.037","0.5","78","5.2","70","150","0.851","0.052","0.049","8.5","0.4","7.8","0.8","7.71","5","29.6","0.94","0.2","1.1","0.07","9.2","0.007","0.5"
"North Western","NM6","1993-07-28","1","Bottom Water","0.9","0.055","0.5","64","4.5","90","160","0.688","<0.002","0.047","8.3","0.6","27.6","0.8","6.36","10","26.1","0.75","0.39","1.08","0.1","132","0.005","1.5"
"North Western","NM6","1993-09-15","1","Surface Water","0.5","0.065","1","103","6.8","6","11","0.255","0.038","0.002","8.1","<0.2","25.7","1.5","2.56","3","28.8","0.36","0.14","0.43","0.05","6.1","0.005","1"
"North Western","NM6","1993-09-15","1","Bottom Water","0.5","0.06","0.6","94","6.2","8","12","0.243","0.022","<0.002","8.2","0.6","29.8","1.5","2.48","10","28.5","0.33","0.31","0.58","0.05","20.8","0.005","2"
"North Western","NM6","1993-11-11","1","Surface Water","1.5","0.021","6.9","121","8.7","7","11","0.538","0.114","0.025","8.2","1.9","25.4","1.6","2.81","9.5","24.7","0.67","0.38","1.03","0.07","3.4","0.001","2.9"
"North Western","NM6","1993-11-11","1","Bottom Water","0.5","0.04","1.8","103","7.3","32","58","0.415","0.106","0.029","8.2","0.8","28.8","1.6","2.15","19","24.2","0.56","0.24","0.76","0.19","11.1","0.002","2.3"
"Port Shelter","PM1","1993-01-15","1","Surface Water","1.1","0.064","0.6","107","8.3","4","4","0.037","0.016","0.014","8.2","0.3","33.1","2","0.88","3","18.5","0.12","0.53","0.58","0.27","3.4","0.003","2"
"Port Shelter","PM1","1993-01-15","1","Middle Water","1","0.077","0.5","101","7.9","1","1","0.047","0.015","0.02","8.3","0.4","33.1","2","1.78","2","18.6","0.14","0.66","0.72","0.23","2.9","0.004","1"
"Port Shelter","PM1","1993-01-15","1","Bottom Water","1.5","0.059","0.5","105","8.1","1","1","0.049","0.015","0.015","8.3","0.2","33.3","2","0.81","1.5","18.6","0.12","0.72","0.78","0.23","4.3","0.003","0.5"
"Port Shelter","PM1","1993-02-23","1","Surface Water","0.4","0.042","0.2","83","7.2","6","7","0.019","0.015","0.021","8.2","<0.2","33.7","3","0.89","1.5","17.8","0.08","0.5","0.53","0.06","2.2","0.002","0.5"
"Port Shelter","PM1","1993-02-23","1","Middle Water","0.3","0.037","0.7","81","7","50","62","0.007","0.004","0.003","8.2","<0.2","33.8","3","0.56","5.5","17.8","0.05","0.49","0.5","0.08","5.4","0.001","1"
"Port Shelter","PM1","1993-02-23","1","Bottom Water","0.5","0.031","0.6","81","7","22","26","0.012","<0.002","0.008","8.2","<0.2","33.9","3","0.98","17","17.8","0.05","0.51","0.52","0.06","3.4","0.001","5"
"Port Shelter","PM1","1993-03-22","1","Surface Water","0.5","0.073","0.6","91","7.2","7","7","0.007","0.002","0.012","8.3","<0.2","33.5","3","0.68","1","17.6","0.08","0.3","0.31","0.03","1.8","0.003","0.5"
"Port Shelter","PM1","1993-03-22","1","Middle Water","0.5","0.09","0.6","92","7.2","8","12","0.007","0.002","0.017","8.3","<0.2","33.5","3","0.66","1","17.5","0.1","0.28","0.29","0.04","1.2","0.004","0.5"
"Port Shelter","PM1","1993-03-22","1","Bottom Water","0.3","0.055","0.5","90","7.1","1","1","0.006","0.003","0.014","8.3","<0.2","33.5","3","0.68","1.5","17.5","0.06","0.28","0.29","0.03","1.4","0.002","1"
"Port Shelter","PM1","1993-04-27","1","Surface Water","0.9","0.041","<0.2","85","6.6","25","36","0.011","0.011","0.016","8.1","0.3","32.9","3","0.56","1","22","0.06","0.53","0.55","0.12","4.9","0.002","0.5"
"Port Shelter","PM1","1993-04-27","1","Middle Water","0.5","0.02","1.3","83","6.6","4","5","0.011","<0.002","0.019","8.2","<0.2","33.2","3","0.64","7.5","21.5","0.03","0.38","0.39","0.09","5.3","0.001","3.5"
"Port Shelter","PM1","1993-04-27","1","Bottom Water","0.5","0.017","0.7","82","6.6","1","2","0.008","0.007","0.016","8.2","<0.2","32.3","3","0.53","6.5","20.4","0.03","0.37","0.39","0.11","10.7","0.001","3.5"
"Port Shelter","PM1","1993-05-19","1","Surface Water","0.7","0.049","<0.2","92","6.3","1","1","0.005","0.002","0.02","8.2","<0.2","32.4","2.1","0.13","1","27.6","0.06","0.13","0.14","0.27","2.5","0.004","0.5"
"Port Shelter","PM1","1993-05-19","1","Middle Water","0.6","0.095","0.4","77","5.3","1","1","0.003","0.002","0.028","8.2","<0.2","32.6","2.1","0.14","0.5","27.6","0.1","0.15","0.16","0.27","2.7","0.007","0.5"
"Port Shelter","PM1","1993-05-19","1","Bottom Water","1.1","<0.005","0.3","80","5.8","1","2","0.253","<0.002","0.049","8","1.7","33.3","2.1","2.12","39","24.8","0.26","0.22","0.48","0.37","4.2","0.001","5"
"Port Shelter","PM1","1993-06-23","1","Surface Water","1.1","0.081","0.3","110","7.2","1","1","<0.002","0.002","0.02","8.5","0.5","27.4","2.5","0.34","1.5","30.3","0.09","0.22","0.22","0.05","1.8","0.015","0.5"
"Port Shelter","PM1","1993-06-23","1","Middle Water","0.8","0.063","0.3","112","8.3","1","1","<0.002","<0.002","0.028","8.4","0.4","33.9","2.5","0.5","2","24.1","0.07","0.3","0.3","0.05","1.7","0.006","0.5"
"Port Shelter","PM1","1993-06-23","1","Bottom Water","2.2","0.147","0.5","55","4.1","2","2","<0.002","0.003","0.06","8.3","1.1","34.2","2.5","0.74","3","23.4","0.15","0.4","0.41","0.09","3.8","0.011","1"
"Port Shelter","PM1","1993-07-15","1","Surface Water","1.1","0.094","1.1","93","6.1","1","6","0.096","0.002","0.022","8.5","0.2","22.8","2.3","1.61","1.5","30.6","0.19","0.48","0.58","0.06","2.9","0.016","0.5"
"Port Shelter","PM1","1993-07-15","1","Middle Water","1.7","0.159","1.9","91","6.1","3","5","0.095","<0.002","0.029","8.4","0.7","25.5","2.3","1.57","2","29.1","0.26","0.56","0.66","0.04","3.2","0.024","1"
"Port Shelter","PM1","1993-07-15","1","Bottom Water","1.3","0.115","1.2","77","5.3","1","1","0.052","<0.002","0.024","8.2","0.4","29.6","2.3","1.47","1.5","27.8","0.17","0.56","0.61","0.03","7","0.01","0.5"
"Port Shelter","PM1","1993-08-11","1","Surface Water","1.5","0.127","0.3","94","6.4","1","2","<0.002","<0.002","0.034","8.4","0.5","32.6","2.1","1.23","0.5","27.9","0.13","0.27","0.27","0.05","1.8","0.015","<0.5"
"Port Shelter","PM1","1993-08-11","1","Middle Water","1.3","0.121","<0.2","87","6.2","2","3","0.01","<0.002","0.047","8.3","0.9","33.6","2.1","1.91","1.5","25.9","0.13","0.38","0.39","0.14","1.8","0.011","<0.5"
"Port Shelter","PM1","1993-08-11","1","Bottom Water","0.8","0.127","<0.2","20","1.5","1","1","0.137","0.022","0.07","8","0.7","34.4","2.1","3.11","2.5","22.6","0.29","0.29","0.45","0.1","3.1","0.005","<0.5"
"Port Shelter","PM1","1993-09-10","1","Surface Water","0.6","0.051","1.3","135","8.6","1","1","0.002","<0.002","0.018","8.5","<0.2","31.7","2.8","0.26","2.5","29.8","0.06","0.3","0.3","0.04","1.6","0.008","1"
"Port Shelter","PM1","1993-09-10","1","Middle Water","0.6","0.05","1.3","133","8.5","1","1","<0.002","<0.002","0.022","8.5","<0.2","31.8","2.8","0.28","1.5","29.6","0.05","0.17","0.17","0.04","1.6","0.008","1"
"Port Shelter","PM1","1993-09-10","1","Bottom Water","0.8","0.063","1.4","108","7","2","3","0.002","<0.002","0.022","8.4","0.6","32.3","2.8","0.36","1.5","28.2","0.07","0.33","0.33","0.02","1.9","0.008","1"
"Port Shelter","PM1","1993-10-26","1","Surface Water","1","0.032","3.2","103","7","1","1","<0.002","<0.002","0.014","8.4","1.4","32.5","2.4","1.12","4.5","25.5","0.04","0.34","0.34","0.06","2.8","0.004","0.9"
"Port Shelter","PM1","1993-10-26","1","Middle Water","0.9","0.036","2.1","104","7.1","1","1","0.003","<0.002","0.015","8.4","1.4","32.5","2.4","1.29","6.1","25.5","0.04","0.32","0.33","0.05","2.7","0.004","1.4"
"Port Shelter","PM1","1993-10-26","1","Bottom Water","0.9","0.036","1.1","100","6.8","8","9","0.004","0.002","0.016","8.4","1.5","32.5","2.4","1.15","4.1","25.3","0.04","0.32","0.33","0.05","2.6","0.004","0.8"
"Port Shelter","PM1","1993-11-22","1","Surface Water","1","<0.005","0.9","111","8","4","10","0.027","0.01","0.011","8.2","1.8","32.7","2.4","1.3","2.1","22.1","0.04","0.4","0.44","0.04","2.1","0.001","0.5"
"Port Shelter","PM1","1993-11-22","1","Middle Water","1","<0.005","0.6","108","7.8","4","11","0.027","0.01","0.014","8.2","1.9","32.7","2.4","1.28","1.9","22","0.04","0.45","0.49","0.07","2.1","0.001","0.7"
"Port Shelter","PM1","1993-11-22","1","Bottom Water","1","<0.005","2","105","7.6","9","19","0.024","0.01","0.012","8.2","1.1","32.6","2.4","1.21","1.9","21.4","0.04","0.43","0.46","0.05","3.5","0.001","<0.5"
"Port Shelter","PM1","1993-12-28","1","Surface Water","0.6","0.044","1.8","106","8.5","1","1","0.059","0.005","0.026","8","0.3","31.3","5","1.15","0.9","17","0.11","0.33","0.39","0.02","1.7","0.001","<0.5"
"Port Shelter","PM1","1993-12-28","1","Middle Water","0.4","0.051","1.5","104","8.3","1","1","0.065","0.005","0.027","8.2","0.2","31.3","5","1.03","0.8","16.9","0.12","0.37","0.44","0.04","1.5","0.002","<0.5"
"Port Shelter","PM1","1993-12-28","1","Bottom Water","0.6","0.057","1.5","104","8.3","1","1","0.064","0.006","0.027","8.2","<0.2","31.4","5","1.02","0.8","16.8","0.13","0.4","0.47","0.03","1.8","0.002","<0.5"
"Port Shelter","PM11","1993-10-26","1","Surface Water","N/A","N/A","N/A","115","7.8","N/A","N/A","N/A","N/A","N/A","8.5","N/A","32.5","N/A","N/A","N/A","25.3","N/A","N/A","N/A","N/A","1.6","N/A","N/A"
"Port Shelter","PM11","1993-10-26","1","Middle Water","N/A","N/A","N/A","109","7.4","N/A","N/A","N/A","N/A","N/A","8.5","N/A","32.6","N/A","N/A","N/A","25.3","N/A","N/A","N/A","N/A","1.5","N/A","N/A"
"Port Shelter","PM11","1993-10-26","1","Bottom Water","N/A","N/A","N/A","97","6.6","N/A","N/A","N/A","N/A","N/A","8.5","N/A","33","N/A","N/A","N/A","25.3","N/A","N/A","N/A","N/A","5.4","N/A","N/A"
"Port Shelter","PM11","1993-11-22","1","Surface Water","0.5","<0.005","1.1","111","7.9","<1","<1","0.024","0.01","0.011","8.2","1","32.5","2.3","0.77","2.6","22.8","0.04","0.38","0.41","0.03","2.3","0.001","<0.5"
"Port Shelter","PM11","1993-11-22","1","Middle Water","0.5","<0.005","0.6","106","7.5","<1","<1","0.022","0.01","0.011","8.3","0.9","32.8","2.3","0.81","1.3","22.6","0.04","0.43","0.46","0.04","2.4","0.001","<0.5"
"Port Shelter","PM11","1993-11-22","1","Bottom Water","0.7","<0.005","1.1","103","7.3","<1","<1","0.026","0.009","0.011","8.3","0.2","32.8","2.3","0.89","2.3","22.3","0.04","0.4","0.44","0.04","2.7","0.001","<0.5"
"Port Shelter","PM11","1993-12-28","1","Surface Water","0.3","0.034","1.1","94","7.5","<1","<1","0.129","0.014","0.029","8.8","<0.2","31.2","4","1.39","1.1","17.3","0.18","0.4","0.54","0.05","1.5","0.005","<0.5"
"Port Shelter","PM11","1993-12-28","1","Middle Water","0.4","0.03","0.9","91","7.2","1","1","0.13","0.015","0.029","8.2","<0.2","31.2","4","1.31","1","17.2","0.18","0.5","0.65","0.03","1.6","0.001","<0.5"
"Port Shelter","PM11","1993-12-28","1","Bottom Water","0.2","0.046","0.6","92","7.3","<1","<1","0.129","0.013","0.03","8.2","<0.2","31.2","4","1.29","1","17.1","0.19","0.3","0.44","0.04","2.8","0.002","<0.5"
"Port Shelter","PM2","1993-01-15","1","Surface Water","1.5","0.07","0.6","98","7.6","11","11","0.036","0.014","0.019","8.2","<0.2","33.1","3.2","1.09","3","18.7","0.12","0.66","0.71","0.16","3.3","0.003","2"
"Port Shelter","PM2","1993-01-15","1","Middle Water","1.4","0.049","1.3","93","7.2","11","12","0.039","0.013","0.013","8.3","<0.2","33.1","3.2","0.99","2.5","18.7","0.1","0.65","0.7","0.16","4.6","0.002","0.5"
"Port Shelter","PM2","1993-01-15","1","Bottom Water","1.4","0.07","0.3","91","7.1","4","4","0.05","0.014","0.01","8.2","0.3","33.1","3.2","1.07","2","18.3","0.13","0.61","0.67","0.18","3.6","0.003","0.5"
"Port Shelter","PM2","1993-02-23","1","Surface Water","0.6","0.058","0.4","79","6.9","180","240","0.017","0.004","0.027","8.1","0.6","33.6","1.8","0.92","1","17.5","0.08","0.58","0.6","0.06","3.1","0.002","1"
"Port Shelter","PM2","1993-02-23","1","Middle Water","0.8","0.052","0.4","76","6.6","1300","1300","0.015","<0.002","0.013","8.1","<0.2","33.6","1.8","0.78","17","17.5","0.07","0.61","0.63","0.07","3","0.002","5"
"Port Shelter","PM2","1993-02-23","1","Bottom Water","0.4","0.022","0.5","74","6.4","87","110","0.005","<0.002","0.012","8.1","0.2","33.9","1.8","0.84","1.5","17.7","0.03","0.57","0.58","0.08","1.9","0.001","0.5"
"Port Shelter","PM2","1993-03-22","1","Surface Water","0.5","0.113","0.5","88","7","26","43","0.014","0.004","0.016","8.3","<0.2","33.5","2.8","0.73","1.5","17.7","0.13","0.32","0.34","0.04","1.2","0.005","0.5"
"Port Shelter","PM2","1993-03-22","1","Middle Water","0.3","0.084","0.5","88","6.9","36","42","0.019","0.002","0.019","8.2","<0.2","33.5","2.8","0.71","2","17.6","0.11","0.26","0.28","0.04","1.4","0.004","1"
"Port Shelter","PM2","1993-03-22","1","Bottom Water","0.2","0.076","0.7","87","6.8","46","46","0.021","0.006","0.017","8.2","<0.2","33.5","2.8","0.76","9.5","17.6","0.1","0.41","0.44","0.05","1.2","0.003","1.5"
"Port Shelter","PM2","1993-04-27","1","Surface Water","1","0.131","<0.2","64","5","1400","1800","0.029","0.058","0.038","8.1","0.4","32.8","2.7","0.71","1.5","22","0.22","0.43","0.52","0.12","5.1","0.005","1"
"Port Shelter","PM2","1993-05-19","1","Surface Water","1","0.081","0.2","99","6.8","28","33","0.008","0.029","0.05","8.2","0.3","32.1","1.6","0.24","1.5","27.8","0.12","0.29","0.33","0.3","8.6","0.006","0.5"
"Port Shelter","PM2","1993-05-19","1","Bottom Water","1.1","<0.005","0.7","77","5.4","80","90","0.139","<0.002","0.027","8.1","1.2","32.4","1.6","0.31","44","27.2","0.15","0.21","0.35","0.26","13.6","0.001","7"
"Port Shelter","PM2","1993-06-23","1","Surface Water","1.6","0.11","0.6","126","8.2","340","380","<0.002","<0.002","0.027","8.5","1.3","26.8","2.5","0.29","1","30.4","0.11","0.28","0.28","0.04","2","0.019","0.5"
"Port Shelter","PM2","1993-06-23","1","Middle Water","1.1","0.091","0.4","115","7.9","200","350","0.013","0.01","0.026","8.4","0.9","31.8","2.5","0.44","2.5","27.7","0.11","0.33","0.35","0.05","2.8","0.011","0.5"
"Port Shelter","PM2","1993-06-23","1","Bottom Water","1.5","0.118","0.6","68","5.1","50","100","<0.002","<0.002","0.022","8.3","0.9","34.2","2.5","0.41","1.5","23.4","0.12","0.23","0.23","0.09","2.1","0.008","0.5"
"Port Shelter","PM2","1993-07-15","1","Surface Water","1.6","0.137","0.8","94","6.1","7","11","0.097","<0.002","0.037","8.5","<0.2","23.2","2.5","1.54","1.5","30.2","0.24","0.5","0.6","0.23","2.8","0.023","0.5"
"Port Shelter","PM2","1993-07-15","1","Middle Water","1.5","0.134","0.9","89","6.1","28","41","0.105","<0.002","0.029","8.4","0.8","28.3","2.5","1.62","1.5","28.2","0.24","0.51","0.62","0.03","2.3","0.016","0.5"
"Port Shelter","PM2","1993-07-15","1","Bottom Water","1.6","0.091","1.4","61","4.3","3","4","0.017","<0.002","0.025","8.1","<0.2","33.5","2.5","1.2","1","25.6","0.11","0.51","0.53","0.03","3.7","0.005","0.5"
"Port Shelter","PM2","1993-08-11","1","Surface Water","1.9","0.199","1.5","82","5.5","1200","2200","0.055","0.028","0.052","8.3","1.9","31.1","1.8","1.84","2","29","0.28","0.35","0.43","0.09","2.1","0.019","<0.5"
"Port Shelter","PM2","1993-09-10","1","Surface Water","1.2","0.109","1","125","7.9","15","32","0.003","<0.002","0.022","8.5","<0.2","31.7","2.6","0.27","8.5","29.9","0.11","0.28","0.29","0.04","1.7","0.018","3.5"
"Port Shelter","PM2","1993-09-10","1","Middle Water","0.8","0.075","2.9","132","8.3","4","14","<0.002","<0.002","0.019","8.5","0.5","31.7","2.6","0.28","7.5","29.9","0.08","0.3","0.3","0.03","1.6","0.012","3.5"
"Port Shelter","PM2","1993-09-10","1","Bottom Water","1","0.047","3","120","7.7","11","20","<0.002","<0.002","0.02","8.5","0.7","31.8","2.6","0.3","1","29.4","0.05","0.08","0.08","0.05","1.6","0.007","1"
"Port Shelter","PM2","1993-10-26","1","Surface Water","1.4","0.053","3.6","86","5.9","50","100","0.013","<0.002","0.019","8.4","1.2","32.2","2","1.02","8.2","25.4","0.07","0.31","0.33","0.06","2.1","0.006","2.8"
"Port Shelter","PM2","1993-10-26","1","Middle Water","1","0.026","1.7","96","6.5","3","16","0.005","<0.002","0.014","8.4","1","32.4","2","1.13","8.4","25.5","0.03","0.44","0.45","0.04","2","0.003","2.6"
"Port Shelter","PM2","1993-10-26","1","Bottom Water","1.2","0.037","1.7","100","6.8","2","7","0.003","<0.002","0.015","8.4","1","32.5","2","0.94","2.4","25.5","0.04","0.33","0.34","0.06","2","0.004","0.6"
"Port Shelter","PM2","1993-11-22","1","Surface Water","0.7","<0.005","1.3","117","8.4","5","7","0.029","0.011","0.012","8.2","0.9","32.6","2.8","1.13","2","22.7","0.05","0.34","0.38","0.06","2.1","0.001","0.6"
"Port Shelter","PM2","1993-11-22","1","Bottom Water","0.7","<0.005","1.3","114","8.1","3","5","0.029","0.012","0.013","8.2","0.7","32.7","2.8","1.13","1.9","22.6","0.05","0.4","0.44","0.04","2.1","0.001","0.5"
"Port Shelter","PM2","1993-12-28","1","Surface Water","0.5","0.06","1.7","106","8.4","7","7","0.073","0.006","0.03","8.2","<0.2","31.3","9","1.07","1","17.3","0.14","0.73","0.81","0.05","1.6","0.002","0.5"
"Port Shelter","PM2","1993-12-28","1","Bottom Water","0.6","0.055","1.5","103","8.2","11","13","0.07","0.007","0.03","8.2","<0.2","31.3","9","1.11","1.1","17.1","0.13","0.73","0.81","0.03","1.4","0.002","<0.5"
"Port Shelter","PM3","1993-01-15","1","Surface Water","1.4","0.097","0.5","104","8","11","15","0.047","0.015","0.021","8.3","0.6","33","2.8","1.1","2.5","18.6","0.16","0.7","0.76","0.24","3.9","0.005","0.5"
"Port Shelter","PM3","1993-01-15","1","Middle Water","1.3","0.067","0.6","98","7.6","5","15","0.037","0.012","0.011","8.2","<0.2","33","2.8","1.05","2.5","18.5","0.12","0.64","0.69","0.17","3.8","0.003","0.5"
"Port Shelter","PM3","1993-01-15","1","Bottom Water","1.2","0.078","0.6","116","9","9","9","0.035","0.014","0.022","8.2","<0.2","33.3","2.8","1","3","18.7","0.13","0.65","0.7","0.14","3.4","0.004","1"
"Port Shelter","PM3","1993-02-23","1","Surface Water","0.7","0.042","0.2","80","7","49","54","0.017","0.004","0.012","8.2","<0.2","33.6","2.5","0.78","1","17.5","0.06","0.58","0.6","0.07","2.4","0.002","<0.5"
"Port Shelter","PM3","1993-02-23","1","Middle Water","0.6","0.043","<0.2","81","7.1","62","69","0.012","0.003","0.026","8.2","<0.2","33.8","2.5","0.95","2","17.7","0.06","0.57","0.59","0.08","3.5","0.002","1"
"Port Shelter","PM3","1993-02-23","1","Bottom Water","0.3","0.018","0.3","79","6.8","15","22","0.004","0.003","0.019","8.2","<0.2","34","2.5","0.72","1.5","17.9","0.03","0.54","0.55","0.07","1.9","0.001","0.5"
"Port Shelter","PM3","1993-03-22","1","Surface Water","0.3","0.091","0.5","90","7","1","1","0.01","0.003","0.014","8.3","<0.2","33.5","3","0.7","1","17.8","0.1","0.26","0.27","0.06","1.4","0.004","0.5"
"Port Shelter","PM3","1993-03-22","1","Middle Water","0.4","0.089","0.3","89","7","6","6","0.01","0.002","0.018","8.3","<0.2","33.5","3","0.71","1.5","17.6","0.1","0.34","0.35","0.04","1.1","0.004","0.5"
"Port Shelter","PM3","1993-03-22","1","Bottom Water","0.3","0.064","0.4","82","6.5","5","5","0.016","0.004","0.016","8.2","<0.2","33.5","3","0.75","1","17.4","0.08","0.28","0.3","0.04","1.1","0.003","0.5"
"Port Shelter","PM3","1993-04-27","1","Surface Water","0.9","0.069","0.4","88","6.9","3","3","0.005","<0.002","0.021","8.1","<0.2","33","4","0.46","1","22","0.08","0.4","0.41","0.11","4.6","0.003","1"
"Port Shelter","PM3","1993-04-27","1","Middle Water","0.5","0.041","0.4","84","6.8","1","1","0.007","<0.002","0.023","8.2","<0.2","33.8","4","0.4","0.5","20.6","0.05","0.42","0.43","0.09","4.8","0.002","0.5"
"Port Shelter","PM3","1993-04-27","1","Bottom Water","0.5","0.065","0.6","79","6.5","1","1","<0.002","<0.002","0.022","8.2","<0.2","33.7","4","0.66","1","20","0.07","0.46","0.46","0.06","4.9","0.003","0.5"
"Port Shelter","PM3","1993-05-19","1","Surface Water","1","0.072","0.2","94","6.5","6","6","0.005","<0.002","0.023","8.2","<0.2","32.3","3.5","<0.05","0.5","27.3","0.08","0.18","0.19","0.2","2.4","0.005","<0.5"
"Port Shelter","PM3","1993-05-19","1","Middle Water","0.3","0.05","0.6","73","5.3","1","1","0.002","0.002","<0.002","8.2","<0.2","33.3","3.5","0.09","0.5","25.5","0.05","0.11","0.11","0.21","2.5","0.003","<0.5"
"Port Shelter","PM3","1993-05-19","1","Bottom Water","0.5","0.017","0.3","83","6.1","1","1","0.005","0.049","0.018","8.2","<0.2","33.1","3.5","0.24","1.5","24.1","0.07","0.11","0.16","0.22","6.8","0.001","0.5"
"Port Shelter","PM3","1993-06-23","1","Surface Water","1.3","0.082","0.5","115","7.5","4","7","<0.002","0.002","0.019","8.5","<0.2","27.3","3.5","0.27","1","30","0.09","0.24","0.24","0.04","1.3","0.015","<0.5"
"Port Shelter","PM3","1993-06-23","1","Middle Water","0.9","0.065","0.5","116","8.7","50","70","<0.002","<0.002","0.024","8.4","0.5","34.1","3.5","0.51","1.5","23.5","0.07","0.31","0.31","0.05","1.5","0.005","0.5"
"Port Shelter","PM3","1993-06-23","1","Bottom Water","2.7","0.207","0.7","52","4","1","1","0.026","0.005","0.066","8.2","2.9","34.4","3.5","1.59","3","22.5","0.24","0.41","0.44","0.11","3.3","0.011","1"
"Port Shelter","PM3","1993-07-15","1","Surface Water","1.2","0.125","1.2","102","6.7","1","1","0.101","<0.002","0.049","8.4","<0.2","23.6","2.6","1.61","1.5","30","0.23","0.41","0.51","0.09","5.5","0.02","0.5"
"Port Shelter","PM3","1993-07-15","1","Middle Water","1.4","0.115","1","83","5.7","2","2","0.053","<0.002","0.025","8.2","0.2","32","2.6","1.28","1","27.3","0.17","1.16","1.22","0.11","2.2","0.01","0.5"
"Port Shelter","PM3","1993-07-15","1","Bottom Water","1.1","0.035","0.6","38","2.8","3","4","0.033","0.007","0.032","7.9","<0.2","34.4","2.6","1.18","1","24.6","0.08","0.43","0.47","0.13","7.1","0.001","<0.5"
"Port Shelter","PM3","1993-08-11","1","Surface Water","1.4","0.121","<0.2","116","7.8","6","12","0.007","<0.002","0.03","8.4","1.1","32.2","2.1","1.06","0.5","28.6","0.13","0.25","0.26","0.04","1.6","0.016","<0.5"
